,sentence
0,"The Fed's organization reflects a long-standing desire in American history to ensure that power over our nation's monetary policy and financial system is not concentrated in a few hands, whether in Washington or in high finance or in any single group or constituency."
1,People in the newer western parts of the country saw themselves as starved of access to credit and viewed higher interest rates in their areas as reflecting the scarcity of funds.
2,"Regional interest rate differentials persisted until around the time of World War I and helped shape the attitudes of Americans living in western areas toward the nation's financial system.4 These regional differences gave rise to a major political movement in the latter part of the 19th century, as western farm borrowers increasingly demanded a reform of the U.S. monetary system."
3,Their chief complaints included the high interest rates they faced as well as the burdens placed on them by deflation that increased the real value of their debts.
4,"The country's currency was linked to gold, and deflation reflected the growing scarcity of gold relative to the amount of economic activity."
5,"Its most famous advocate, William Jennings Bryan, the Democratic presidential nominee in 1896, sought an increase in the money supply--by the coining of silver in addition to gold--as a solution to reversing this deflation (figure 5).5 The Founding of the Fed By the beginning of the 20th century, the debate about monetary policy and the nation's financial system had been going on for over a century."
6,"These episodes exposed the weakness of our 19th century financial system, which repeatedly failed to supply the money and credit needed to meet the economy's demands."
7,The financial system came under severe stress when the demand for liquidity surged.7 A financial system strained in such a manner is like dry kindling in danger of being exposed to a spark.
8,"When demands for liquidity rise, central banks can respond by increasing the supply of money and thus adding liquidity to the system."
9,Central banks have a particularly important role in avoiding or mitigating extreme demands for liquidity during financial crises.
10,They do this by making loans to solvent financial institutions so they can meet their liquidity demands and avoid forced sales of their assets.
11,"The final catalyst leading to the creation of the Federal Reserve was the severe Panic of 1907, which caused inflation-adjusted gross national product to decline by 12 percent, more than two times the decline recorded during the Great Recession of 2007 to 2009.9 After the panic ended, there was a broad sense that reform was needed, although consensus on the exact nature of that reform was elusive."
12,Members of the Board of Governors and Presidents of the Reserve Banks arrive at their own independent viewpoints about the economy and the appropriate path for monetary policy.
13,"Congress has assigned the FOMC the task of achieving stable prices and maximum employment; however, policymakers may disagree on the best way to achieve those goals.19 The System's structure encourages exploration of a diverse range of views and promotes a healthy policy debate.20 In the modern Federal Reserve System, each Reserve Bank has an independent research department, with its own external publications."
14,"Before each FOMC meeting, Reserve Bank Presidents consult with their staff of economists as well as their boards of directors, business contacts in their Districts, and market experts to develop their independent views of appropriate monetary policy."
15,The Chair testifies before Congress twice each year about the U.S. economy and the FOMC's monetary policy in pursuit of its statutory goals of stable prices and maximum employment (figure 12).22 The Federal Reserve Board prepares a Monetary Policy Report to accompany that testimony.23 The Chair also holds press conferences after four FOMC meetings each year.
16,"Detailed minutes of the Committee's meetings are published three weeks later.24 Since 2007, FOMC participants have submitted quarterly macroeconomic projections that are published in the Summary of Economic Projections.25 In 2012, the FOMC issued a Statement on Longer-Run Goals and Monetary Policy Strategy, which is reaffirmed every January."
17,"This statement discusses the Committee's interpretation of its statutory goals of maximum employment and price stability; it indicates that the Committee judges inflation of 2 percent, as measured by the annual change in the price index for personal consumption expenditures, to be most consistent over the longer run with the Federal Reserve's statutory mandate.26 Transcripts of FOMC meetings are released to the public after a delay of about five years."
18,Transparency can also make monetary policy more effective by helping to guide the public's expectations and clarify the Committee's policy intentions.
19,"Conclusion The long history of political discourse in the United States helps explain the Federal Reserve's unique structure, in which the Board of Governors in Washington and the 12 regional Reserve Banks share power over monetary policy (as shown in figure 1)."
