,sentence
0,"In that year, with inflation falling, domestic operating profit margins started to rise, indicating that increases in unit costs were slowing."
1,"These developments signaled that productivity growth was probably beginning to move higher, even though official data, hobbled by statistical problems, failed to provide any confirmation."
2,"Now, five years later, there can be little doubt that not only has productivity growth picked up from its rather tepid pace during the preceding quarter-century but that the growth rate has continued to rise, with scant evidence that it is about to crest."
3,"Although these instruments cannot reduce the risk inherent in real assets, they can redistribute it in a way that induces more investment in real assets and, hence, engenders higher productivity and standards of living."
4,"Many argue that the pace of innovation will continue to quicken in the next few years, as companies exploit the still largely untapped potential for e-commerce, especially in the business-to-business arena, where most observers expect the fastest growth."
5,"In sum, indications that the extent of the application of existing technology is still far from complete, plus potential benefits derived from continuing synergies, support a distinct possibility that total productivity growth rates will remain high or even increase further."
6,"Despite the fact that there exists uncertainty about the pace of productivity growth in the years to come, knowledge is essentially irreversible, so much--if not most--of the recent gains in productivity appear permanent."
7,An important aspect of the acceleration of productivity is that cost increases have been held in check.
8,"Despite the surge in demand, unit labor costs over the past year have barely budged, and pricing power has remained well contained."
9,"Apparently, firms hesitate to raise prices for fear that their competitors will be able to wrest market share from them by employing new investments to produce at lower costs."
10,"Indeed, the increasing availability of labor-saving equipment and software, at declining relative prices and with improving delivery lead times, is arguably at the root of the loss of business pricing power in recent years."
11,"To be sure, marked increases in available global capacity and the deregulation of key industries have removed bottlenecks and increased the competitive supply response of many economies, especially ours, and these developments have been influential in suppressing price increases."
12,"Yet the veritable explosion of spending on high-tech equipment and software, which has raised the growth of the capital stock dramatically over the past five years, could hardly have occurred without a large increase in the pool of profitable projects available to business planners."
13,"As our experience over the past century and more attests, such surges in prospective investment profitability carry with them consequences for interest rates, which ultimately are part of the normal process that balances saving and investment in a noninflationary economy."
14,"In these circumstances, rising credit demand is naturally reflected in an increase in corporate borrowing costs and that has, indeed, been our recent experience, especially in longer-dated issues."
15,Real interest rates on corporate bonds have risen more than a percentage point in the past couple of years.
16,"Given the persistent strength of private credit demands, market interest rates would have risen even more were it not for the emergence of a sizable unified budget surplus following a long period of chronic deficits."
17,"Certainly, to have done otherwise--to have held the federal funds rate at last year's level even as credit demands and market interest rates rose--would have required an inappropriately inflationary expansion of liquidity."
18,We need to be careful to keep inflationary pressures contained: The evidence that inflation inhibits economic growth and job creation is too credible to ignore.
19,"Consequently, maintaining an environment of low and stable inflation provides the greatest opportunity for the dramatic increases in structural productivity to show through fully into higher standards of living."
20,They could not alter the eventual shifts in production that owe to enormous changes in relative prices across the economy.
