,sentence
0,"Main Menu Toggle Button Sections Search Toggle Button Search Search Submit Button Submit Aboutthe Fed Structure of the Federal Reserve System The Fed Explained Board Members Advisory Councils Federal Reserve Banks Federal Reserve Act Currency Board Meetings Board Votes Diversity & Inclusion Careers Do Business with the Board Holidays Observed - K.8 Ethics & Values Contact Requesting Information (FOIA) FAQs Economic Education Fed Financial Statements Innovation News & Events Press Releases Speeches Testimony Calendar Videos Photo Gallery Conferences MonetaryPolicy Federal Open Market Committee About the FOMC Meeting calendars and information Transcripts and other historical materials FAQs Monetary Policy Principles and Practice Notes Policy Implementation Policy Normalization Policy Tools Reports Monetary Policy Report Beige Book Federal Reserve Balance Sheet Developments Review of Monetary Policy Strategy, Tools, and Communications Overview Supervision& Regulation Institution Supervision Community & Regional Financial Institutions Large Financial Institutions Foreign Banking Organizations Financial Market Utilities Consumer Compliance Reports Federal Reserve Supervision and Regulation Report Reporting Forms All Reporting Forms Recent Updates Information collections under review Financial Statements Applications/structure change Federal Financial Institutions Examination Council (FFIEC) Municipal & Government Securities Supervision & Regulation Letters By Year By Topic Banking Applications & Legal Developments Application Process Board & Reserve Bank Action Enforcement Actions & Legal Developments Regulatory Resources Regulations Manuals Basel Regulatory Framework Volcker Rule Education, Training, and Assistance Banking & Data Structure Beneficial Ownership reports Large Commercial Banks U.S. Offices of Foreign Entities Financial Holding Companies Interstate Branching Securities Underwriting & Dealing Subsidiaries Minority Depository Institutions FinancialStability Financial Stability Assessments About Financial Stability Types of Financial System Vulnerabilities & Risks Monitoring Risk Across the Financial System Proactive Monitoring of Markets & Institutions Financial Stability & Stress Testing Financial Stability Coordination & Actions Responding to Financial System Emergencies Cooperation on Financial Stability Reports Financial Stability Report PaymentSystems Regulations & Statutes Regulation CC (Availability of Funds and Collection of Checks) Regulation II (Debit Card Interchange Fees and Routing) Regulation HH (Financial Market Utilities) Other Regulations and Statutes Payment Policies Federal Reserve's Key Policies for the Provision of Financial Services Overnight Overdrafts Payment System Risk Sponsorship for Priority Telecommunication Services Reserve Bank Payment Services & Data Automated Clearinghouse Services Check Services Currency and Coin Services Daylight Overdrafts and Fees FedNowâ„ Service Fedwire Funds Services Fedwire Securities Services Fiscal Agency Services National Settlement Service Financial Market Utilities & Infrastructures Supervision & Oversight of Financial Market Infrastructures Designated Financial Market Utilities International Standards for Financial Market Infrastructures Research, Committees, and Forums Payment Research Federal Reserve Payments Study (FRPS) Payments System Policy Advisory Committee Forums EconomicResearch Meet the Economists Working Papers and Notes Finance and Economics Discussion Series (FEDS) FEDS Notes International Finance Discussion Papers (IFDP) Data, Models and Tools Economic Research Data FRB/US Model Estimated Dynamic Optimization (EDO) Model Survey of Consumer Finances (SCF) Data Data Download Program Bank Assets and Liabilities Aggregate Reserves of Depository Institutions and the Monetary Base - H.3 Assets and Liabilities of Commercial Banks in the U.S. - H.8 Assets and Liabilities of U.S."
1,Corporations Dealer Financing Terms Senior Credit Officer Opinion Survey on Dealer Financing Terms Exchange Rates and International Data Foreign Exchange Rates - H.10/G.5 International Summary Statistics Securities Holdings and Transactions Statistics Reported by Banks and Other Financial Firms in the United States Structure and Share Data for U.S. Offices of Foreign Banks Financial Accounts Financial Accounts of the United States - Z.1 Household Finance Consumer Credit - G.19 Household Debt Service and Financial Obligations Ratios Mortgage Debt Outstanding Survey of Consumer Finances (SCF) Survey of Household Economics and Decisionmaking Industrial Activity Industrial Production and Capacity Utilization - G.17 Interest Rates Selected Interest Rates - H.15 Micro Data Reference Manual (MDRM) Micro and Macro Data Collections Money Stock and Reserve Balances Factors Affecting Reserve Balances - H.4.1 Money Stock Measures - H.6 Other Yield Curve Models and Data Consumers& Communities Regulations Community Reinvestment Act (CRA) All Regulations SupervisionÂ & Enforcement CA Letters Enforcement Actions Independent Foreclosure Review Community Development Housing and Neighborhood Revitalization Small Business and Entrepreneurship Employment and Workforce Development Community Development Finance Rural Community and Economic Development Conferences ResearchÂ & Analysis Survey of Household Economics and Decisionmaking Research Publications & Data Analysis Community Advisory Council Consumer Resources Mortgage and Foreclosure Resources Federal Reserve Community Development Resources Home News & Events Speeches Speech PDF Please enable JavaScript if it is disabled in your browser or access the information through the links provided below.
2,Further targeted fiscal support will be needed alongside accommodative monetary policy to turn this K-shaped recovery into a broad-based and inclusive recovery.
3,"Targeted interventions, along with adaptations in the behavior of households and businesses, have enabled economic activity to recover."
4,"But within the overall improvement, some groups and sectors continue to see depressed employment, income, and revenues."
5,The pace of labor market improvement is decelerating at a time when employment is still far short of its maximum level.
6,"As of September, total nonfarm payroll employment had recovered about half of the jobs that were lost in March and April, and it remained about 11 million jobs below its February level."
7,"Similarly, after seeing large declines during much of the summer, initial claims for unemployment insurance have crept up recently and remain elevated."
8,The 1/2 percentage point decline in the unemployment rate in September to 7.9 percent was accompanied by a 0.3 percentage point decline in the labor force participation rate (LFPR).4 The recent decline in prime-age labor force participation has been due primarily to women.
9,"Indeed, the fraction of prime-age respondents to the Current Population Survey in September with children ages 6 to 17 who reported being out of the labor force for caregiving reasons was about 14 percent, up nearly 2 percentage points from a year earlier.5 If not soon reversed, the decline in the participation rate for primeâ€‘age women could have longer-term implications for household incomes and potential growth."
10,"Although employment fell sharply for all groups between February and April, the decline was steeper for Black and Hispanic workers than for white and Asian workers, steeper for women than for men, and steeper for non-college-educated workers than for college graduates."
11,"At 12.1 percent, the unemployment rate for Black workers is more than 4 percentage points higher than the aggregate.6 Occupation and industry affiliation can explain only part of these COVID-19 labor market disparities.7 In the years before the pandemic, I was encouraged to see prime-age individuals in all demographic groups drawn into the strong labor market, reversing the previous decline in participation and boosting the productive capacity of the economy.8 Persistent spells out of employment risk harming not only the prospects of these individuals, but also the economy's potential growth rate."
12,"Regarding the other side of our dual mandate, the 12-month change in total personal consumption expenditures (PCE) prices picked up from 0.5 percent in April to 1.4 percent in August."
13,"Over the same period, core PCE price inflation picked up from 0.9 percent to 1.6 percent, supported lately by increases in prices of durable goods, including those for used cars and household appliances.9 While inflation may temporarily rise to or above 2 percent on a 12-month basis next year when the March and April price readings fall out of the 12-month calculation, my baseline forecast for inflation over the medium term is for it to remain short of 2 percent over the next few years."
14,"Support for a Broad-Based and Inclusive Recovery Recent research indicates that the Coronavirus Aid, Relief, and Economic Security (CARES) Act played a significant role in supporting aggregate demand in the spring and summer."
15,"Enhanced unemployment benefits offset the lost income of many lower-wage and services workers, in some cases at greater-than-wage-replacement rates."
16,"Household spending stepped up in mid-April, coinciding with the first disbursement of stimulus payments to households and a ramp-up in the payout of unemployment benefits, and showed the most pronounced increases in the states that received more benefits.10 The Survey of Consumer Finances indicates that cash-constrained households make up a significant fraction of the population."
17,"With unemployment and reduced hours likely to persist, many of these households are unlikely to be able to sustain recent levels of consumption without additional fiscal support as well as extended loan forbearance and eviction moratoriums."
18,"The financial security of displaced workers will depend importantly on whether unemployment benefits will be extended or supplementedâ€”and if this will occur before any remaining savings accrued from the CARES Act funding run out.11 Analogous questions arise with regard to the many hard-hit small businesses that were sustained early in the crisis by PPP loans, whose finances are becoming increasingly strained as revenue shortfalls persist."
19,"Similarly, the state and local governments that were able to weather tax-and-fee revenue shortfalls early in the crisis are likely to find it more difficult to sustain employment and spending levels the longer the pandemic persists in the absence of further fiscal support."
20,"Premature withdrawal of fiscal support would risk allowing recessionary dynamics to become entrenched, holding back employment and spending, increasing scarring from extended unemployment spells, leading more businesses to shutter, and ultimately harming productive capacity."
21,"The recovery will be broader based, stronger, and faster if monetary policy and fiscal policy both provide continued support to the economy."
22,"While monetary policy has helped keep credit available and borrowing costs low, fiscal policy has replaced lost incomes among households experiencing layoffs and businesses and states and localities suffering temporary drops in revenue."
23,"Monetary Policy Finally, let me turn to how the new Statement on Longer-Run Goals and Monetary Policy Strategy will help monetary policy achieve its goals."
24,"The new statement on goals and strategy seeks to align monetary policy with key longer-run changes in the economy.12 The combination of a low neutral interest rate, underlying trend inflation below 2 percent, and the low responsiveness of inflation to resource slack embodied in a flat Phillips curve reduces the amount we can cut rates to buffer the economy, weakens inflation expectations, and could lead to worse employment and inflation outcomes over time."
25,"Consequently, it is important to strengthen our ability to achieve our employment and inflation goals by committing to a path of policy and lowering borrowing costs along the yield curve."
