,sentence
0,"I want to emphasize at the outset that the views I present this evening, both about the economic outlook and monetary policy, are my own views and should not be interpreted as an expression of the views of the Board of Governors or the FOMC."
1,"Interestingly, despite the common backdrop of weak world growth and turbulence in world foreign exchange and financial markets, there is an unusual diversity of domestic macroeconomic experiences across countries and therefore quite different challenges faced by monetary policymakers around the world."
2,"Global Influences on Domestic Economies and Challenges to Monetary Policy Around the World Today, it seems more than ever, domestic macroeconomic performance and policy around the world are being dramatically affected by global developments."
3,"Second, the serious crises in many emerging market economies, resulting in both sharp declines in their economic activity and turbulence in global foreign exchange and financial markets, have had repercussions throughout the global economy."
4,"Overall, this adds up to unusually weak global growth, continuing risks of renewed financial market turbulence, and, at least outside the U.S., more downside risks to demand than upside potential."
5,"As you well know, the robust expansion in the United States has been juxtaposed with unprecedented recession in Japan, while Europe, the U.K., and Canada have experienced more moderate growth than the U.S."
6,"These differential growth rates among the industrial economies and resulting changes in their real interest rate differentials, and hence exchange rates, have had an important impact on net exports across these countries."
7,"In the case of the U.S., these developments have interacted to result in a persistent drag from net exports on real output growth and a widening of the current account deficit, on the one hand, and restraint on inflation, on the other hand."
8,"In light of concerns about wide swings in the exchange rates among major currencies, some have called for a system of target zones for exchange rates."
9,"Moving to such a system would require assigning monetary policy to the task of targeting exchange rates, and countries are free to do so if they wish."
10,"But, given the very different domestic conditions across industrial countries today, the cost of ignoring domestic considerations in order to stabilize exchange rates would, in my judgment, be considerable."
11,My preference is to use monetary policy to stabilize the U.S. economy and I can imagine that central bankers in other major economies would share this sentiment with respect to their own economies.
12,"The most obvious spillover is the adverse external demand shock, via the decline in net exports, as a result of the combination of sharp declines in economic activity and dramatic devaluation of currencies in many emerging market economies."
13,"In the U.S., this has powerfully reinforced the effects on net exports of slower growth in the foreign G-10 economies and, until late in 1998, an appreciation of the dollar against the foreign G-10 currencies."
14,"But the net effect on demand, both in the U.S. and in other industrial economies, has also been influenced by how each economy has been affected by other developments set in motion by these crises."
15,"First, there have been safe haven capital flows that, in the case of the U.S., lowered long-term interest rates and buoyed equity markets."
16,"Second, the slowing of aggregate demand globally has also depressed the prices of oil and other commodities."
17,"While the U.S. oil and agricultural sectors have been hurt by this downturn in the prices of their output, the economy as a whole has benefited on balance because the United States is a net consumer and importer of oil and many other commodities."
18,"The decline in energy and other commodity prices have helped to restrain inflationary pressures, and households and firms that depend on these items as inputs to their production have benefited accordingly."
19,"Until the Russian default and devaluation, the positive effects of lower interest rates and lower oil and non-oil commodity prices appeared to have contributed importantly to the strength of domestic demand in the U.S., offsetting, at least in part, the adverse effect on net exports."
20,One reason these market developments appeared to be so serious for the U.S. was that they threatened to reverse the improvement in domestic financial conditions that had been so important in blunting the adverse demand shock from abroad.
21,"The Challenges Facing Monetary Policy Around the World Despite the common backdrop of weak world demand and turbulence in global financial markets, the diversity of domestic economic conditions around the world translates into a variety of challenges facing central banks."
22,"In the U.K., for example, what had looked like a traditional late-cycle challenge of resisting any tendency for inflation to increase, relative to the official target, while avoiding a premature halt in the expansion, has been complicated by the adverse shock from abroad."
23,"Monetary policy, with short-term interest rates almost at zero, appears to have now all but exhausted the potential for stimulus associated with conventional measures."
24,"The U.S. experience in the Great Depression appears to confirm Keynes' worry that, despite the ability of monetary policymakers to push short-term rates to zero, there are limits on how low long-term rates can be driven."
25,"Even if monetary policy cannot affect short or long-term rates, is it possible nevertheless to stimulate demand by forcing liquidity into the system and raising monetary growth, and, if so, through what channels would that operate?"
26,"But growth appears to be slowing to below trend, in the context of already very high unemployment rates, not all of which is structural, and low inflation."
27,"Nowhere, however, is the challenge to monetary policymakers greater than in emerging economies around the world."
28,"Here the issues have centered on how aggressively to raise interest rates to defend pegged exchange rate regimes and, in the event of a change to floating rates, how aggressively to tighten to avoid overshooting of exchange rates and how to establish a monetary policy framework to control inflation."
29,"The challenge of setting monetary policy following a move from fixed to floating rates has proved to be especially difficult, as events in Brazil have illustrated."
30,"Monetary policymakers have had to balance the role of higher interest rates in avoiding overshooting of the currency and controlling inflation, against their effects on the real economy, on financial instability in light of potential banking and corporate debt problems, and on fiscal deficits via higher debt-service burdens."
31,"Many would ask what challenges could monetary policymakers possibly face in the U.S., given the remarkable combination of consistent above-trend growth and declining inflation?"
32,"The U.S. economy has been blessed with consistent above-trend growth, declining unemployment rates, soaring equity prices, and declining inflation."
33,The unexpected strength in equity prices has combined with other positive demand surprises across a wide range of spending components to produce faster-than-expected growth and a progressive tightening of labor markets.
34,"At the same time, some combination of favorable supply shocks and supply-enhancing structural changes have prevented the pick-up in inflation that otherwise would have been expected from persistently robust demand and progressively higher labor utilization rates."
35,"The Role of Excess Demand, Supply Shocks, and Productivity It appears that both supply shocks and structural change have played a part in explaining the recent exceptional U.S. economic performance."
36,"Therefore, let me turn to the role of these developments in U.S. inflation dynamics."
37,"In the long run, inflation is, as Milton Friedman has taught us, always and everywhere a monetary phenomenon."
38,"But that still leaves us to identify the proximate sources of changes of inflation, the role of transitory shocks, and the effect of possible changes in NAIRU and/or the productivity trend."
