,sentence
0,"In general, I think those dual objectives--promoting financial stability and avoiding the creation of moral hazard--are best reconciled by central banks' focusing on the macroeconomic objectives of price stability and maximum employment."
1,"Asset prices will eventually find levels consistent with the economy producing at its potential, consumer prices remaining stable, and interest rates reflecting productivity and thrift."
2,Such a strategy would not forestall the correction of asset prices that are out of line with fundamentals or prevent investors from sustaining significant losses.
3,"Losses were evident early in this decade in the case of many high-tech stocks, and they are in store for houses purchased at unsustainable prices and for mortgages made on the assumption that house prices would rise indefinitely."
4,"To be sure, lowering interest rates to keep the economy on an even keel when adverse financial market developments occur will reduce the penalty incurred by some people who exercised poor judgment."
5,"Expectations of ever-rising house prices along with increasingly lax lending standards, especially on subprime mortgages, created an unsustainable dynamic, which is now reversing."
6,"In that reversal, loss and fear of loss on mortgage credit have impaired the availability of new mortgage loans, which in turn has reduced the demand for housing and put downward pressures on house prices, which have further damped desires to lend."
7,"We are following this trajectory closely, but key questions for central banks, including the Federal Reserve, are, What is happening to credit for other uses, and how much restraint are financial market developments likely to exert on demands outside the housing sector?"
8,Some restraint on demand from this process was a factor I took into account when I considered the economic outlook and the appropriate policy responses over the past few months.
9,"Heightened concerns about larger losses at financial institutions now reflected in various markets have depressed equity prices and could induce more intermediaries to adopt a more defensive posture in granting credit, not only for house purchases, but for other uses a well."
10,"When the turbulence deepened in early August, demands for liquidity and reserves pushed overnight rates in interbank markets above monetary policy targets."
11,"The aggressive provision of reserves by a number of central banks met those demands, and rates returned to targeted levels."
12,"And demands for reserves have been more variable and less flexible in an environment of heightened uncertainty, thereby adding to volatility."
13,"Many loans are priced off of these term funding rates, and the wider spreads are one development we have factored into our easing actions."
14,"Another probably is balance sheet risk or capital risk--that is, caution about retaining greater control over the size of balance sheets and capital ratios given uncertainty about the ultimate demands for bank credit to meet liquidity backstop and other obligations."
15,"Such a concern would lead to increased demands and reduced supplies of term funding, which would put upward pressure on rates."
16,"ConclusionIn response to developments in financial markets, the Federal Reserve has adjusted the stance of monetary policy and the parameters of how we supply liquidity to banks and the financial markets."
17,These adjustments have been designed to foster price stability and maximum sustainable growth and to restore better functioning of financial markets in support of these economic objectives.
18,"We will need to assess the implications of these developments, along with the vast array of incoming information on economic activity and prices, for the future path of the U.S. economy."
