,sentence
0,The emergence of sustained inflationary pressures in the 1960s and 1970s and central banks' long and difficult struggle to combat these pressures helped forge this consensus.
1,Inflation began to drift higher during the Vietnam War and flared into double digits following the sharp increases in oil prices in the middle and late 1970s.
2,Although snapping the inflationary spiral was painful for our nation--the recession of the early 1980s was the deepest since the Great Depression--the subsequent prosperity in terms of income growth and economic stability has been unprecedented.
3,The experience deepened the conviction of many economists and central bankers that economic policies that push an economy to operate beyond its long-run potential to produce inevitably lead to rising rates of inflation.
4,"Moreover, the strong economic performance of the U.S. economy following the taming of inflation has supported the view that price stability fosters economic efficiency and higher productivity."
5,"Indeed, price stability is now a formal objective included in the charters of nearly all central banks."
6,"A firm long-run focus on price stability does not mean that the central bank cannot have other economic goals, although central bankers disagree on this somewhat, at least in emphasis and priority."
7,"Many nations or economic regions, including the United Kingdom and the euro area, have adopted price stability as their primary objective."
8,"But in our case, we often summarize the multiple statutory goals of the Federal Reserve in terms of the ""dual objectives"" of price stability and sustainable economic growth."
9,Our experience in the United States has been that multiple objectives for policy do not undermine policy performance when the public is convinced that the central bank is committed to price stability over the long run.
10,"Indeed, the commitment to long-run price stability can afford the central bank some flexibility in employing its tools to address shorter-run economic issues."
11,"Since I joined the Federal Reserve in 1997, the U.S. economy has weathered a remarkable series of economic shocks--both positive and negative--and the Federal Open Market Committee (FOMC) has adjusted the stance of monetary policy over a wide range in response to those shocks."
12,"And yet, through it all, long-term inflation expectations have remained very stable and at very low levels."
13,"Partly as a result, long-term nominal interest rates, which contain a premium reflecting long-term inflation expectations, are as low as they have been in fifty years."
14,"Although central bankers have focused much of their attention on combating and containing inflation pressures over recent decades, the very low levels of inflation and recent sluggish economic growth in the United States have prompted worries in some quarters about the potential for deflation in this country."
15,"The case of Japan in recent years serves as a cautionary tale about the dangers of deflation, especially when a central bank has pushed its traditional policy tool--the short-term interest rate--to zero."
16,"And perhaps even more important, the U.S. economy has proven enormously resilient and productive in recent years, and the gains in productivity have continued even as the economy has experienced subpar growth."
17,"Finally, current rates of inflation depend to a large extent on the inflation rates that people expect in the future, so the stability of inflation expectations over recent years should be a factor working against any buildup of deflationary pressures."
18,Inflation expectations are so stable in part because central bankers have been increasingly clear about both their long-run inflation objectives and their shorter-run tactics in pursuing those objectives.
19,"As a case in point, the increase in the transparency of U.S. monetary policy over the past two decades has been quite significant."
20,Twenty years ago the monetary policy decisions of the FOMC were inferred by legions of Fed-watchers who gleaned information from slight variations in how we conducted our open market operations.
21,"Systematic policy setting is easier to explain and anticipate and, as a consequence, helps to limit economic uncertainty associated with the conduct of monetary policy."
22,"A resurgence in interest and research about systematic approaches to monetary policy was sparked by the observation of John Taylor, currently Undersecretary of the Department of the Treasury, that the FOMC's conduct of monetary policy since the late 1980s has been well explained by a simple formula, often called the Taylor rule, that relates the level of the federal funds rate to the observed levels of the inflation and the unemployment rates."
23,The part of policy not explained by the rule then reflects the large volume of information about the economy and its prospects that is not captured by current inflation and unemployment rates but that the FOMC does take into account.
24,"The success of the Taylor rule in capturing the broad contour of policy actions in recent years has prompted an enormous amount of economic research in search of refinements to or extensions of the original Taylor rule that could provide an even more precise guide for central bankers--in effect, a rule that could serve as an ""automatic pilot"" for monetary policy."
25,"In my view, rules, including the Taylor rule and its many variations, are useful benchmarks, but following an automatic policy prescribed by any pre-established rule would unnecessarily and undesirably limit the flexibility and judgment necessary in setting monetary policy."
26,I have similar misgivings about other formulaic monetary policy proposals--sometimes referred to as strict inflation targeting--that would require the Federal Reserve to announce a numerical inflation target or range and conduct monetary policy at all times so as to keep actual inflation close to that objective.
27,"In effect, advocates of strict inflation targeting would have the central bank follow an amended Taylor-type rule in which the setting of interest rates is determined solely by the deviation of actual or projected inflation from a target."
28,"I would argue that the conduct of monetary policy and the associated economic performance in the United States in recent years clearly demonstrate that a central bank can and, if directed by the elected officials who create the central bank, should do more than this."
29,"As I've noted, the Federal Reserve has successfully established a credible commitment to long-term price stability while operating within a framework that allows flexibility in adjusting the stance of policy in the near-term in response to fluctuations in both economic activity and inflation."
30,"Although our understanding of the economy and monetary policy has improved considerably over the past several decades, it is not nearly advanced enough to allow us to pre-specify an optimal policy rule or to adopt a rigid targeting framework that will serve well in all circumstances."
31,"Furthermore, while requiring the Federal Reserve to target an inflation rate might seem to make our intentions more transparent and credible, the existing twin goals of stable prices and maximum sustainable growth, as I noted, are mutually compatible."
32,"Given that inflation is low and stable and that the Federal Reserve has achieved credibility in its commitment to maintain price stability while still acting to buffer employment and output from excessive variability, I see no advantage to taking away our mandate to be concerned about developments other than inflation rates or inflation prospects."
33,Strict inflation targeting and other rule-based approaches are ideas put forward by some central bank observers.
34,"However, a more nuanced proposal has emerged more recently, known as flexible inflation targeting."
35,"Under this regime, a central bank, in this case the Federal Reserve, announces an inflation target and commits to keeping inflation near the target at some horizon while recognizing that inflation may deviate from the target on occasion as other important objectives take on temporary urgency."
36,"Such an approach might leave the central bank open to the criticism that it has adopted only the language of a more formal inflation target without any of the constraints that normally go with such a regime and, in doing so, is being less transparent, not more."
37,Having an announced inflation target that is pursued flexibly might also lead to greater uncertainty about policy.
38,"Deviations of inflation from the target would be highly visible, and the public might not know whether the central bank would choose to return inflation immediately to the target or allow the deviation from target to persist for some time."
39,Allowing inflation to persist by exercising the various escape clauses embedded in many flexible inflation-targeting regimes might also erode central bank credibility.
40,"Most important, I believe that the quantified inflation target would come to take greater prominence over other important and consistent objectives implied by the flexible approach, with an inevitable reduction in flexibility and a downplaying of those other objectives."
41,"The committee's members, being well-versed in the monetary history of the 1970s and 1980s, recognize the great effort that previous incarnations of the FOMC expended to gain credibility as a central bank committed to price stability, and I expect that future generations of the committee will share that understanding."
42,"To this point, I've noted my concerns about strict rule-based or other formulaic approaches to monetary policy for the United States mostly at an abstract level."
43,One of the most notable economic developments in recent years has been the evident step-up in the rate of productivity growth.
44,That development resulted in a considerable divergence of the actual level of inflation from the levels that would have been anticipated based on historical relationships.
45,"Instead, the Federal Reserve recognized the changes under way and took account of the step-up in productivity growth in reaching a judgment about the rate of ""sustainable economic growth."""
46,This judgment permitted more-rapid income growth and considerable progress in reducing unemployment while containing the risk of inflation.
47,Episodes of financial turmoil in recent years have also provided examples of the need for flexibility and discretion in the conduct of monetary policy--and the potential pitfalls of rigid rule-based policy.
48,Even though the unemployment rate was reaching new lows--which according to standard relationships would lead to higher inflation and which standard monetary policy rules would recommend addressing by tightening policy--the FOMC judged that the severity of the financial crises was likely to imperil future growth and lowered interest rates substantially.
49,"By early 1999, financial markets had improved, and the FOMC began to raise rates in view of strong growth in aggregate demand and resulting pressures on our nation's labor and capital resources, which, if left unchecked, could have resulted in greater inflation."
50,"Moreover, to minimize the risk that monetary policy would inadvertently trigger problems, the monetary tightening process was put on hold at the December 21, 1999, meeting to minimize the uncertainty when everyone was concerned about the century date change."
51,"Again, our approach to monetary policy in the run-up to Y2K would have been very difficult to capture in a simple rule, or in a complicated one for that matter."
52,"In recognition of that experience, many have characterized the extraordinary rise in stock prices in the late 1990s as a bubble--a significant and protracted departure in asset prices from fundamentals--and the subsequent decline as a popping of that bubble."
53,"Our recent experience has given renewed spark to a vigorous debate about the appropriate response of monetary policy to financial bubbles, with some economists criticizing the Federal Reserve for not having done more to stem the expansion of the bubble."
54,One branch of economists holds the view that monetary policy should not be influenced by any perceived financial market bubbles.
55,An extreme version of this view is that bubbles probably do not exist--that rational market processes always price assets at their fundamental value.
56,"A more moderate version is that even if bubbles do exist, they cannot reliably be identified, and even if bubbles can be identified, we do not know how they respond to monetary policy."
57,"According to this view, by raising interest rates when a bubble begins, the central bank can avoid the volatility that occurs when a bubble fully inflates and then pops."
58,"On the one hand, I am skeptical that central bankers or anyone else can accurately identify bubbles as they are inflating, and I know of no central banker who understands with great certainty how bubbles respond to monetary policy."
59,"On the other hand, the FOMC does attempt to take into account the effect of asset values on the economy when setting interest rates and does consider the likely reaction of asset prices to our policy decisions."
60,"Another type of financial instability that can influence monetary policy in a way that is very difficult to embed in a rule occurs when important intermediaries--banks, securities dealers, hedge funds--fail or when markets seize up in a financial crisis."
61,"This can happen when a financial bubble pops but also after a large swing in interest rates, commodity prices, or other prices or even, as I will discuss in a moment, a terrorist attack that causes financial market participants to pull back from risk-taking."
62,"Generally, in severe financial crises, central banks inject liquidity into the financial system to meet temporarily higher demands and may even inject enough liquidity to lower short-term interest rates if a crisis seems likely to damp economic activity."
63,The central bank responds to the financial difficulties precisely because they threaten to imperil future economic growth.
64,I would certainly agree that forward-looking rules--rules that take into account likely future developments--are likely to be better bases for monetary policy than backward-looking rules.
65,"But I remain convinced that the appropriate response to complex, rapidly changing financial developments cannot be simply quantified even when mapped through forecasts of economic activity, and hence it requires flexibility and judgment on the part of the policymakers."
66,Events in 2001 could not have more clearly demonstrated the need for flexibility in monetary policymaking and the inevitable shortcomings of rigid monetary policy rules.
67,"Shortly thereafter, in view of signs that the attacks had caused a severe negative shock to confidence, the Federal Reserve began to ease monetary policy to cushion the likely resulting pullback in spending by households and businesses, again departing from the prescriptions of monetary policy rules based solely upon available backward-looking data for the recent values of variables such as inflation and unemployment."
68,"In sum, over the past twenty-five years some important consensuses have been achieved on the best way to conduct monetary policy."
69,"Central banks have adopted price stability as a key long-term objective, and they have become more transparent and systematic in their operations."
70,"However, opinion on how to conduct policy divides in at least two critical areas--how rigidly monetary policy should be determined by rules and the way monetary policy should respond to financial instability."
