,sentence
0,"Main Menu Toggle Button Sections Search Toggle Button Search Search Submit Button Submit Aboutthe Fed Structure of the Federal Reserve System The Fed Explained Board Members Advisory Councils Federal Reserve Banks Federal Reserve Act Currency Board Meetings Board Votes Diversity & Inclusion Careers Do Business with the Board Holidays Observed - K.8 Ethics & Values Contact Requesting Information (FOIA) FAQs Economic Education Fed Financial Statements Innovation News & Events Press Releases Speeches Testimony Calendar Videos Photo Gallery Conferences MonetaryPolicy Federal Open Market Committee About the FOMC Meeting calendars and information Transcripts and other historical materials FAQs Monetary Policy Principles and Practice Notes Policy Implementation Policy Normalization Policy Tools Reports Monetary Policy Report Beige Book Federal Reserve Balance Sheet Developments Review of Monetary Policy Strategy, Tools, and Communications Overview Supervision& Regulation Institution Supervision Community & Regional Financial Institutions Large Financial Institutions Foreign Banking Organizations Financial Market Utilities Consumer Compliance Reports Federal Reserve Supervision and Regulation Report Reporting Forms All Reporting Forms Recent Updates Information collections under review Financial Statements Applications/structure change Federal Financial Institutions Examination Council (FFIEC) Municipal & Government Securities Supervision & Regulation Letters By Year By Topic Banking Applications & Legal Developments Application Process Board & Reserve Bank Action Enforcement Actions & Legal Developments Regulatory Resources Regulations Manuals Basel Regulatory Framework Volcker Rule Education, Training, and Assistance Banking & Data Structure Beneficial Ownership reports Large Commercial Banks U.S. Offices of Foreign Entities Financial Holding Companies Interstate Branching Securities Underwriting & Dealing Subsidiaries Minority Depository Institutions FinancialStability Financial Stability Assessments About Financial Stability Types of Financial System Vulnerabilities & Risks Monitoring Risk Across the Financial System Proactive Monitoring of Markets & Institutions Financial Stability & Stress Testing Financial Stability Coordination & Actions Responding to Financial System Emergencies Cooperation on Financial Stability Reports Financial Stability Report PaymentSystems Regulations & Statutes Regulation CC (Availability of Funds and Collection of Checks) Regulation II (Debit Card Interchange Fees and Routing) Regulation HH (Financial Market Utilities) Other Regulations and Statutes Payment Policies Federal Reserve's Key Policies for the Provision of Financial Services Overnight Overdrafts Payment System Risk Sponsorship for Priority Telecommunication Services Reserve Bank Payment Services & Data Automated Clearinghouse Services Check Services Currency and Coin Services Daylight Overdrafts and Fees FedNowâ„ Service Fedwire Funds Services Fedwire Securities Services Fiscal Agency Services National Settlement Service Financial Market Utilities & Infrastructures Supervision & Oversight of Financial Market Infrastructures Designated Financial Market Utilities International Standards for Financial Market Infrastructures Research, Committees, and Forums Payment Research Federal Reserve Payments Study (FRPS) Payments System Policy Advisory Committee Forums EconomicResearch Meet the Economists Working Papers and Notes Finance and Economics Discussion Series (FEDS) FEDS Notes International Finance Discussion Papers (IFDP) Data, Models and Tools Economic Research Data FRB/US Model Estimated Dynamic Optimization (EDO) Model Survey of Consumer Finances (SCF) Data Data Download Program Bank Assets and Liabilities Aggregate Reserves of Depository Institutions and the Monetary Base - H.3 Assets and Liabilities of Commercial Banks in the U.S. - H.8 Assets and Liabilities of U.S."
1,Corporations Dealer Financing Terms Senior Credit Officer Opinion Survey on Dealer Financing Terms Exchange Rates and International Data Foreign Exchange Rates - H.10/G.5 International Summary Statistics Securities Holdings and Transactions Statistics Reported by Banks and Other Financial Firms in the United States Structure and Share Data for U.S. Offices of Foreign Banks Financial Accounts Financial Accounts of the United States - Z.1 Household Finance Consumer Credit - G.19 Household Debt Service and Financial Obligations Ratios Mortgage Debt Outstanding Survey of Consumer Finances (SCF) Survey of Household Economics and Decisionmaking Industrial Activity Industrial Production and Capacity Utilization - G.17 Interest Rates Selected Interest Rates - H.15 Micro Data Reference Manual (MDRM) Micro and Macro Data Collections Money Stock and Reserve Balances Factors Affecting Reserve Balances - H.4.1 Money Stock Measures - H.6 Other Yield Curve Models and Data Consumers& Communities Regulations Community Reinvestment Act (CRA) All Regulations SupervisionÂ & Enforcement CA Letters Enforcement Actions Independent Foreclosure Review Community Development Housing and Neighborhood Revitalization Small Business and Entrepreneurship Employment and Workforce Development Community Development Finance Rural Community and Economic Development Conferences ResearchÂ & Analysis Survey of Household Economics and Decisionmaking Research Publications & Data Analysis Community Advisory Council Consumer Resources Mortgage and Foreclosure Resources Federal Reserve Community Development Resources Home News & Events Speeches Speech PDF Please enable JavaScript if it is disabled in your browser or access the information through the links provided below.
2,"April 05, 2022 Variation in the Inflation Experiences of Households Governor Lael Brainard At the Spring 2022 Institute Research Conference, Opportunity and Inclusive Growth Institute, Federal Reserve Bank of Minneapolis, Minneapolis, Minnesota (via webcast) Share Watch Live It is a pleasure to join you to discuss differences in how households at different income levels experience inflation.1 I look forward to hearing from the panelists, who are doing important and interesting research on this topic."
3,"By law, the Federal Reserve is assigned the responsibility to pursue price stability and maximum employment."
4,"The Federal Open Market Committee (the Committee) has long recognized the connection between stable, low inflation and maximum employment."
5,"Forty years ago, Paul Volcker noted that the dual mandate isn't an either-or proposition and that runaway inflation ""would be the greatest threat to the continuing growth of the economyâ€¦ and ultimately, to employment."
6,"""2 Maximum employment and stable, low inflation benefit all Americans, but are particularly important for low- and moderate-income families."
7,"The combination of good job opportunities and stable, low inflation provides purchasing power to fill up gas tanks and grocery carts and pay housing and medical costs, leaving room to build emergency cushions and invest in education; retirement; and, for some, small businesses."
8,"Indeed, the Employment Act of 1946 called on the federal government to promote ""maximum employment, production, and purchasing power."
9,"""3 While national data do not directly disaggregate the differential effects of inflation by household income groups, a variety of evidence suggests that lower-income households disproportionately feel the burden of high inflation."
10,Lower-income families expend a greater share of their income on necessities; have smaller financial cushions; and may have less ability to switch to lower-priced alternatives.
11,"Arthur Burns noted in the late 1960s that ""there can be little doubt that poor peopleâ€¦are the chief sufferers of inflation."
12,"""4 Today, inflation is very high, particularly for food and gasoline."
13,"All Americans are confronting higher prices, but the burden is particularly great for households with more limited resources."
14,"That is why getting inflation down is our most important task, while sustaining a recovery that includes everyone."
15,"In assessing inflation faced by American consumers, economists and policymakers generally rely on the change in the consumer price index (CPI) or the change in the price index for personal consumption expenditures (PCE).5 Since January 2012, the Committee's price-stability goal has been specified as a longer-run goal of 2 percent in terms of annual PCE inflation.6 Both CPI and PCE inflation metrics are assembled from a collection of underlying elementary price indexes for narrow subsets of goods and services.7 The price changes each month for the goods and services in these subsets are combined into measures of overall inflation by calculating a weighted average of all these subindexes, where the weights are based on average aggregate consumer expenditures in each category."
16,"This measure is particularly useful, for example, in adjusting measures of overall expenditure for changes in prices to determine how much real growth has occurred between two periods."
17,Households Have Different Inflation Experiences Each household in the United States has a particular consumption bundle whose prices and quantities combine to make up that household's cost of living.
18,The change in such a cost-of-living index would represent the average inflation experienced by U.S. households.
19,"Instead, because the CPI and PCE indexes weight every dollar of expenditure equally, these indexes implicitly weight each household's cost of living proportionally to their total expenditure.8 Since lower-income households represent a relatively smaller share of overall expenditure, the inflation associated with their consumption baskets is underrepresented in the official consumer price indexes."
20,"It would be useful to have data about consumer inflation broken out by demographic groups, similar to labor market and personal-income data, in order to assess the differential effect of inflation across different groups of households.9 U.S. statistical agencies do not collect the information needed to accurately assess inflation at a household level, and it would require a large change in the way these agencies go about their work to do so."
21,"Nonetheless, recent research has begun to assess variation in the ways different households experience inflation."
22,Households at different income levels could experience differential inflation effects for several reasons: Consumption shares could differ systematically for low- and high-income households; the goods and services within each consumption category could differ; the ability to substitute for lower-priced alternatives of the same item could differ; and prices paid for the same good could differ systematically due to differences in access.
23,"First, low- and moderate-income households could experience inflation that diverges from the average because their consumption baskets differ systematically from the average."
24,10 Lower-income households spend 77 percent of their income on necessitiesâ€”more than double the 31 percent of income spent by higher-income households on these categories.11 Several studies have found that the consumption baskets of lower-income households have experienced higher-than-average inflation rates over time.
25,Research from the Bureau of Labor Statistics (BLS) has examined the effect of different consumption baskets by using the same elementary price indexes as used in the official CPI but assigning the weights of these components to reflect the consumption bundles of different types of households.
26,"A 2021 working paper by BLS staff based on data from 2003 to 2018 found that a price index reflecting the consumption basket for households in the lowest-income quartile grew faster than the overall CPI, while a price index reflecting the consumption basket for households in the highest-income quartile grew more slowly than the overall CPI.12 A 2015 BLS study found a similar result using data from 1982 to 2014.13 Of course, the recent sharp increases in inflation may have affected the consumption bundles of lower-income households relative to the average differently than in previous cycles."
