,sentence
0,"Main Menu Toggle Button Sections Search Toggle Button Search Search Submit Button Submit Aboutthe Fed Structure of the Federal Reserve System The Fed Explained Board Members Advisory Councils Federal Reserve Banks Federal Reserve Act Currency Board Meetings Board Votes Diversity & Inclusion Careers Do Business with the Board Holidays Observed - K.8 Ethics & Values Contact Requesting Information (FOIA) FAQs Economic Education Fed Financial Statements Innovation News & Events Press Releases Speeches Testimony Calendar Videos Photo Gallery Conferences MonetaryPolicy Federal Open Market Committee About the FOMC Meeting calendars and information Transcripts and other historical materials FAQs Monetary Policy Principles and Practice Notes Policy Implementation Policy Normalization Policy Tools Reports Monetary Policy Report Beige Book Federal Reserve Balance Sheet Developments Review of Monetary Policy Strategy, Tools, and Communications Overview Supervision& Regulation Institution Supervision Community & Regional Financial Institutions Large Financial Institutions Foreign Banking Organizations Financial Market Utilities Consumer Compliance Reports Federal Reserve Supervision and Regulation Report Reporting Forms All Reporting Forms Recent Updates Information collections under review Financial Statements Applications/structure change Federal Financial Institutions Examination Council (FFIEC) Municipal & Government Securities Supervision & Regulation Letters By Year By Topic Banking Applications & Legal Developments Application Process Board & Reserve Bank Action Enforcement Actions & Legal Developments Regulatory Resources Regulations Manuals Basel Regulatory Framework Volcker Rule Education, Training, and Assistance Banking & Data Structure Beneficial Ownership reports Large Commercial Banks U.S. Offices of Foreign Entities Financial Holding Companies Interstate Branching Securities Underwriting & Dealing Subsidiaries Minority Depository Institutions FinancialStability Financial Stability Assessments About Financial Stability Types of Financial System Vulnerabilities & Risks Monitoring Risk Across the Financial System Proactive Monitoring of Markets & Institutions Financial Stability & Stress Testing Financial Stability Coordination & Actions Responding to Financial System Emergencies Cooperation on Financial Stability Reports Financial Stability Report PaymentSystems Regulations & Statutes Regulation CC (Availability of Funds and Collection of Checks) Regulation II (Debit Card Interchange Fees and Routing) Regulation HH (Financial Market Utilities) Other Regulations and Statutes Payment Policies Federal Reserve's Key Policies for the Provision of Financial Services Overnight Overdrafts Payment System Risk Sponsorship for Priority Telecommunication Services Reserve Bank Payment Services & Data Automated Clearinghouse Services Check Services Currency and Coin Services Daylight Overdrafts and Fees FedNowâ„ Service Fedwire Funds Services Fedwire Securities Services Fiscal Agency Services National Settlement Service Financial Market Utilities & Infrastructures Supervision & Oversight of Financial Market Infrastructures Designated Financial Market Utilities International Standards for Financial Market Infrastructures Research, Committees, and Forums Payment Research Federal Reserve Payments Study (FRPS) Payments System Policy Advisory Committee Forums EconomicResearch Meet the Economists Working Papers and Notes Finance and Economics Discussion Series (FEDS) FEDS Notes International Finance Discussion Papers (IFDP) Data, Models and Tools Economic Research Data FRB/US Model Estimated Dynamic Optimization (EDO) Model Survey of Consumer Finances (SCF) Data Data Download Program Bank Assets and Liabilities Aggregate Reserves of Depository Institutions and the Monetary Base - H.3 Assets and Liabilities of Commercial Banks in the U.S. - H.8 Assets and Liabilities of U.S."
1,Corporations Dealer Financing Terms Senior Credit Officer Opinion Survey on Dealer Financing Terms Exchange Rates and International Data Foreign Exchange Rates - H.10/G.5 International Summary Statistics Securities Holdings and Transactions Statistics Reported by Banks and Other Financial Firms in the United States Structure and Share Data for U.S. Offices of Foreign Banks Financial Accounts Financial Accounts of the United States - Z.1 Household Finance Consumer Credit - G.19 Household Debt Service and Financial Obligations Ratios Mortgage Debt Outstanding Survey of Consumer Finances (SCF) Survey of Household Economics and Decisionmaking Industrial Activity Industrial Production and Capacity Utilization - G.17 Interest Rates Selected Interest Rates - H.15 Micro Data Reference Manual (MDRM) Micro and Macro Data Collections Money Stock and Reserve Balances Factors Affecting Reserve Balances - H.4.1 Money Stock Measures - H.6 Other Yield Curve Models and Data Consumers& Communities Regulations Community Reinvestment Act (CRA) All Regulations SupervisionÂ & Enforcement CA Letters Enforcement Actions Independent Foreclosure Review Community Development Housing and Neighborhood Revitalization Small Business and Entrepreneurship Employment and Workforce Development Community Development Finance Rural Community and Economic Development Conferences ResearchÂ & Analysis Survey of Household Economics and Decisionmaking Research Publications & Data Analysis Community Advisory Council Consumer Resources Mortgage and Foreclosure Resources Federal Reserve Community Development Resources Home News & Events Speeches Speech PDF Please enable JavaScript if it is disabled in your browser or access the information through the links provided below.
2,"May 13, 2021 The Economic Outlook and Monetary Policy Governor Christopher J. Waller At The Global Interdependence Center's 39th Annual Monetary and Trade Conference, The LeBow College of Business, Drexel University, Philadelphia, Pennsylvania (via webcast) Share Watch Live Thank you, Kathleen, and thank you, George and the Global Interdependence Center, for the invitation to speak to you this afternoon."
3,I am with you to talk about my outlook for the U.S. economy and the implications for monetary policy.1 In the last week we have received employment and inflation reports that have garnered a lot of attention.
4,"Let's remember, and this applies to latest inflation data too, that a month does not make a trendâ€”the trend for the economy is excellent."
5,"My second message is that, despite the unexpectedly high CPI inflation report yesterday, the factors putting upward pressure on inflation are temporary, and an accommodative monetary policy continues to have an important role to play in supporting the recovery."
6,The pandemic and resulting public health response led to the sharpest drop in employment and output the United States has likely ever experiencedâ€”22 million jobs lost in eight weeks and an annualized decline of 30 percent in real gross domestic output for the second quarter of 2020.
7,"But thanks to the rapid development of vaccines and aggressive fiscal and monetary policy, the economy is recovering much faster than anyone expected six months ago."
8,"The initial estimate of first quarter real gross domestic product (GDP) growth came in at a 6.4 percent annual rate, surpassing the level of output in the first quarter of 2020, before the full force of COVID-19 hit the economy."
9,"Second-quarter growth is likely to be as much as 8 percent, and the prospects are good that GDP will be close to trend output by the end of 2021."
10,Surveys of purchasing managers point to continued solid growth in both manufacturing and business services.
11,"Employment, as I said, is still below where it was in February 2020, by 8 million jobs."
12,"The unemployment rate is still 2.5 percentage points higher than it was in February 2020, and we know that it is even worse for some groupsâ€”nearly 10 percent for Black workers and nearly 8 percent for Hispanics."
13,The employment-to-population ratio continues to be depressed from February 2020.
14,"This chart, like the disappointing jobs report for April, shines a light on a current puzzle characterizing the U.S. labor marketâ€”a lot of job openings, but high unemployment rates and a low labor force participation rate."
15,"When the pandemic hit, both labor demand and labor supply fell dramatically."
16,The combination of widespread vaccines and fiscal and monetary stimulus caused consumer demand to recover sharply.
17,"This situation, in turn, caused labor demand to rebound quickly, particularly in goods-producing industries."
18,"However, due to factors like continued fears of the virus, the enhanced unemployment insurance, child-care issues, and early retirements, labor supply has not rebounded in the same fashion, which led to a situation with excess demand for labor and upward pressure on wages.4 And that is exactly what we saw in the April jobs report."
19,"Finally, the enhanced unemployment benefits passed in response to the pandemic expire in September, and research has shown repeatedly that the job-finding rate spikes as unemployment benefits run out.5 Thus, while labor demand is currently outrunning labor supply, supply should catch up soon."
20,"Now let me turn to the other leg of the Fed's dual mandate, price stability."
21,"It was a surprise, but a look at its causes doesn't alter my fundamental outlook, which is that the main pressures on inflation are temporary."
22,"First, let me address concerns that strong growth threatens to unleash an undesired escalation in inflation."
23,"In August 2020, the Federal Open Market Committee (FOMC) adopted a new policy framework that includes flexible average inflation targeting and a policy stance based on economic outcomes as opposed to economic forecasts."
24,Flexible average inflation targeting means we aim to have inflation overshoot our 2 percent longer-run goal if inflation had been running persistently below target.
25,"Given that we missed our inflation target on the low side consistently for the past eight years or so, the FOMC has said that it will aim to moderately overshoot its inflation target for some period but then have it return to target."
26,Our willingness to aim for above-target inflation also means we will not overreact to temporary overshoots of inflationâ€”we need to see inflation overshoot our target for some time before we will react.
27,An outcomes-based policy stance means that we must see inflation before we adjust policyâ€”we will not adjust based on forecasts of unacceptably high inflation as we did in the past.
28,"Call this the ""Doubting Thomas"" approach to monetary policyâ€”we will believe it when we see it."
29,"We asked to see it, and lo and behold, we are now starting to see inflation exceeding our inflation target."
30,"Although inflation is starting to exceed our 2 percent target, in my view, this development is largely due to a set of transitory factors that are occurring all at once."
31,"First, there is what we economists call ""base effects,"" which is the simple arithmetic of what happens when the very low inflation readings of the first half of 2020 fall out of our 12-month measure of inflation."
32,"A second temporary factor is higher energy prices, which have rebounded this year as the economy strengthens but are expected to level off later this year."
33,"Retail gasoline prices have jumped in some areas due to the disruption of the Colonial Pipeline, but the effect on inflation should be temporary also."
34,"Stimulus checks put money in people's pockets, and when they spend it, there will be upward pressure on prices."
35,"But when the checks are gone, the upward pressure on prices will ease."
