,sentence
0,I will conclude with a discussion of monetary policy.
1,"The Current State of the Economy As you know, the Congress has tasked the Federal Reserve with achieving stable prices and maximum employment--the dual mandate."
2,"The Federal Open Market Committee (FOMC) has an objective of 2 percent for inflation, as measured by the annual change in the price index for personal consumption expenditures."
3,"The Committee sees this objective as symmetrical, so that minor deviations above or below 2 percent are treated alike.1 Inflation has consistently run below 2 percent since 2011, and is now at 1.2 percent over the past 12 months (figure 1)."
4,This headline measure of inflation has recently been held down by falling energy and food prices.
5,"We also monitor core inflation, which excludes the volatile energy and food components because they often send a misleading signal about underlying inflation pressures."
6,Core inflation is running at 1.7 percent over the past 12 months.
7,U.S. inflation trended steadily lower after the Volcker disinflation of 1981 to 1982 and has been low and reasonably stable for many years.
8,"In fact, for the past several years inflation has run below policy targets in many parts of the world, including here in the United States."
9,Many of us are old enough to remember when the only challenge was to keep inflation low.
10,But too-low inflation can also be a serious problem.
11,Below-target inflation increases the real value of debts owed by households and businesses and reduces the ability of central banks to respond to downturns.
12,The public's expectations about inflation are thought to be an important driver of actual inflation.
13,"Many measures of U.S. inflation expectations--both from surveys and from market-based readings--are still well below their pre-crisis levels, although some have moved up as of late."
14,The only way to ensure that inflation expectations remain safely anchored near the FOMC's target is to keep inflation close to that target on a consistent basis.
15,"So, while the current shortfall may seem small, it is important that inflation continue to move up to 2 percent, as I expect it will."
16,"The FOMC does not have a numerical goal for maximum employment because the long-run sustainable level of employment changes over time and is determined mainly by nonmonetary factors that are outside the Fed's control, such as evolving labor market practices, demographics, social change, and fiscal and regulatory policies."
17,"Nonetheless, four times each year FOMC participants write down their estimates of the longer-run normal level of the unemployment rate (the natural rate); at the September FOMC meeting the median estimate was 4.8 percent, very close to the current unemployment rate of 4.9 percent."
18,"Employers have been adding roughly 180,000 jobs per month so far this year--a pace a little below that of the past several years but significantly higher than underlying growth in the labor force (figure 2)."
19,"Despite these strong job gains, the unemployment rate has flattened out this year after several years of sharp declines, thanks to welcome developments in labor force participation (figure 3)."
20,"When people enter or reenter the labor force and begin to search for a job, that is generally a good thing even though at the margin their entry tends to increase the unemployment rate (or prevent it from declining)."
21,Surveys of households and firms also suggest that we are near full employment (figure 5).
22,"For example, respondents are now more likely to say that jobs are plentiful than that they are hard to get--a response that has generally been seen when the economy is near full employment."
23,"Moreover, wages are now rising faster than inflation, and faster than output per hour."
24,"Taken together, labor market indicators show an economy that is on solid footing and close to our mandate of maximum employment."
25,Employment is now 6.5 million higher than its pre-crisis peak.
26,But this expansion has also had the slowest pace of GDP growth of any postwar recovery (figure 6).
27,"Given steady but modest growth, we have seen surprisingly large gains in employment and, until this year, a rapid reduction in the unemployment rate."
28,"Even though GDP growth has been slow, job gains during this recovery have been stronger than those during the previous expansion--the so-called jobless recovery of the early 2000s."
29,"The combination of weak growth and strong hiring in this expansion implies small increases in output per hour, or productivity."
30,"In fact, productivity has been increasing at a dismal pace, compared with virtually any period in the postwar era."
31,I will return to productivity and growth in a moment.
32,"Output has increased faster, and unemployment has declined faster, in the United States than in other major advanced economies."
33,"And the Fed's challenges in getting inflation back up to 2 percent are similar to, but not as severe as, those faced by some other major monetary authorities."
34,"Turning to the near-term outlook, after a slow patch in the first half of this year, growth has clearly strengthened."
35,"I expect that the economy will continue on its path of the last few years, with real GDP growth of about 2 percent, strong job gains, a tightening labor market, and inflation moving up toward our 2 percent objective."
36,Growth and inflation are low around the world.
37,"With interest rates so low, we are not well positioned to respond to negative shocks, whatever the source."
38,"Longer-Run Challenges Productivity and Growth Let's turn to longer-run challenges, and start by asking why growth has been so slow, and how fast we are likely to grow going forward."
39,This next slide shows the five-year trailing average annual real GDP growth rate (figure 8).
40,"By this measure, growth averaged about 3.2 percent annually through the 1970s, the 1980s, and the 1990s."
41,But growth began to decline after 2000 and then nose-dived with the onset of the Global Financial Crisis in 2007 and the slow expansion that followed.
42,"Since the financial crisis ended in 2009, forecasters have gradually reduced their estimates of long-run trend growth from about 3 percent to about 2 percent--a seemingly small difference that would make a huge difference in living standards over time.3 How much of this decline is just a particularly bad business cycle, and how much represents a long-run downshift?"
43,"To get at that question, let's take a deeper look at the growth slowdown."
44,We can think of economic growth as coming from two sources: more hours worked (labor supply) or higher output per hour (productivity).
45,"Hours worked mainly depends on growth in the labor force, which has been slowing since the mid-2000s as the baby-boom generation ages."
46,"This long-expected demographic fact has now arrived, and it has challenging implications for our potential growth and also for our fiscal policy.4 The unexpected part of the growth slowdown reflects weak productivity growth rather than lower labor supply."
47,Labor productivity has increased only 1/2 percent per year since 2010--the smallest five-year rate of increase since World War II and about one-fourth of the average postwar rate (figure 11).
48,The slowdown in productivity has been worldwide and is evident even in countries that were little affected by the crisis (figure 12).
49,A portion of the productivity slowdown is undoubtedly due to low levels of investment by businesses.
50,"If businesses expect slower growth to continue, that will also hold down investment."
51,"The other important factor is the decline in what economists call total factor productivity, or TFP, which is the part of productivity that is not explained by capital investment or increases in the skills of the labor force."
52,"There is no consensus about the future direction of productivity.5 The pessimists argue that the big paradigm-changing innovations, such as electrification or the advent of computers, are behind us."
53,Still others argue that we are currently underestimating productivity and output because of the real difficulties we face in measuring GDP in a modern economy.
54,But I would sum up the growth discussion as follows.
55,"Growth in the labor force has slowed, and we can estimate it with reasonable confidence to be only about 0.5 percent."
56,Growth in productivity is both more important and much harder to predict.
57,"Productivity varies significantly over time, as figure 11 showed."
58,"If productivity growth returns to, say, 1.5 percent, then the U.S. economy could grow at about 2.0 percent over the long term."
59,"Actual growth may turn out to be weaker or stronger, and the choices we make as a society will have something to say about that."
60,Why Are Long-Term Interest Rates So Low?
61,Let's turn to the related question of why long-term interest rates are so extraordinarily low in advanced economies around the world.
62,"In fact, this next chart shows that, as growth and inflation have fallen, longer term interest rates have fallen as well over the past 35 years (figure 13)."
63,So why are long-term interest rates so low?
64,The FOMC has considerable control over short-term interest rates.
65,"Long-term interest rates represent the price that balances the supply of saving by lenders and demand for funds by borrowers, such as businesses needing to fund their capital expenditures."
66,Lenders expect to receive a real return and to be compensated for inflation and for the risk of nonpayment.
67,"Meanwhile, borrowers adjust their demand for funds based on their changing assessment of the risks and expected returns of their investment projects."
68,"When desired saving rises or investment demand falls, then long-term interest rates will decline."
69,Both expectations of slower growth and the aging of our population are having significant effects on desired saving and investment and are thus important causes of lower interest rates.
70,"If the economy is expanding more slowly, then the level of investment needed to meet demand will be lower."
71,"The lower path of growth reduces future income prospects of households, and they will tend to raise their saving."
