,sentence
0,"As you will hear, recent readings on the economy suggest that the pace of economic activity has picked up of late, our financial system is healthy, and inflation pressures remain subdued."
1,"Although uncertainties remain, I believe that the economic fundamentals are now in place to generate a sustainable, non-inflationary upturn."
2,"Their inventories and hiring slumped, and demand for funds fell."
3,Both groups have consistently pointed to weak business demand as the main factor behind sluggish borrowing during this recovery.
4,"Supporting these gains have been large increases in real disposable incomes, higher stock prices, and favorable buying attitudes among consumers."
5,"Notably, many homeowners have taken advantage of low interest rates to refinance their mortgages, some having done so several times over the past couple of years."
6,"In more than one-third of these ""refis,"" the borrower took cash out during the transaction, often to pay down loans with higher interest rates."
7,"The resulting drop in the average interest rate on household debt, combined with the increase in after-tax income, has helped households stay current on their loan obligations."
8,"Four important factors have contributed to this improvement in financial conditions: a widespread restructuring of corporate liabilities over the past two years, a bounceback in corporate profitability from its trough in 2001, a narrowing in market risk premiums, and low interest rates."
9,"Many firms have refinanced high-interest-rate debt, paring the average interest rate on nonfinancial corporate debt by almost 150 basis points since the end of 2000."
10,"In addition, many firms--especially in the most troubled industries--have retired debt via equity offerings and asset sales, helping to hold growth of total nonfinancial corporate debt in 2002 to its smallest gain since the early 1990s."
11,"Over the past two years, the drive to cut costs has generated rapid productivity gains, and this greater efficiency has boosted corporate profits despite tepid revenue growth."
12,"Although this growth has been somewhat unevenly distributed across sectors, large-firm profits in the aggregate are now up smartly."
13,Stock prices reflect this brighter view.
14,"The broadest index of stock prices--the Wilshire 5000--has risen about 20 percent so far this year, while the tech-heavy Nasdaq index and the Russell 2000 small-cap index have logged even more impressive gains."
15,This is a direct benefit of the accommodative stance of monetary policy.
16,"These four points all suggest that financial conditions are capable of supporting a sustained, healthy pickup in economic growth."
17,"And, given the successful efforts to pare costs, firms are set to benefit from a further pickup in the growth of revenue."
18,"Employment, Productivity and Inflation So far, I have talked about the upbeat part of the current economic picture."
19,"Although aggregate demand appears to have grown rapidly in the third quarter, nonfarm payrolls continued to fall through August and increased only a bit in September--the result of ongoing efforts by businesses to restructure their operations and boost efficiency."
20,"But if history is a guide, in an expanding economy job creation will eventually outstrip job destruction, and lower the unemployment rate."
21,I will be watching conditions in the labor market closely because an expansion that is sustainable in the long run will require solid growth in employment.
22,The flip side of this so-called jobless recovery is that labor productivity has been increasing very rapidly.
23,That pace is quite high by historical standards and suggests to me that the productivity gains of recent years are not cyclical developments that will disappear as labor demand strengthens but are permanent gains in efficiency.
24,That is good news because growth in labor productivity generates growth in real wages of workers and thus raises our nation's overall standard of living.
25,Strong growth in productivity also has been an element in the low rates of core consumer price inflation in recent years.
26,The personal consumption expenditure price index excluding food and energy increased only 1.3 percent over the twelve months ending in August--about 1/2 percentage point less than in the year-earlier period.
27,"In the current environment of excess capacity and intense global competition, most businesses simply do not have the ability to raise prices."
28,"As a result, I do not see a large risk of a pickup in the underlying pace of price inflation anytime soon."
29,"If the investment returns on the pension fund's assets are not enough to keep up with the growth in pension liabilities, firms must make additional pension contributions."
30,"Three years of negative equity returns, combined with sharply falling interest rates, have put considerable stress on some DB plans."
31,"Because pension funds typically invest more than half their portfolios in equities, stock market losses significantly eroded pension assets; at the same time, sharply declining interest rates raised the present value of future liabilities, weakening the funding status of many DB plans."
32,"Indeed, DB plans are increasingly concentrated in mature industries with aging workforces, for which the growth rate of liabilities is relatively high (and rising), while their duration is relatively low (and falling)."
