,sentence
0,"I say ""return"" because I appeared here once previously, before the Treasury Select Committee to testify on my report on monetary policy processes at the Bank of England."
1,"In the past few years, the global economy has enjoyed low inflation and robust growth."
2,"Chairman Bernanke, in his congressional testimony later this month, will address the immediate outlook for activity and prices in the United States and the global economy more generally, and the recent conduct of monetary policy."
3,"First, I will talk about the extent to which globalization has itself contributed to the low-inflation environment in the United States."
4,But the freer flows around the globe have probably also contributed to the size and persistence of global imbalances--the current account deficit of the United States and the surplus of the rest of the world.
5,"I will next spend a few minutes on the causes of these imbalances, how they might unwind, and the policies that should be put in place to raise the odds on orderly adjustment.1 Globalization and InflationAlthough inflation is ultimately a monetary phenomenon, it is important to stress the word ""ultimately"" in that formulation."
6,The long run in which monetary policy exerts its influence on nominal magnitudes is the summation of individual short runs in which pressures in labor and product markets help to shape price dynamics.
7,"In the world in which we live, it seems natural to expect, as others have argued, that the greater integration of product and financial markets would have exerted some downward pressure on inflation."
8,"However, the extent of the disinflationary forces let loose by this shift in the pace of globalization is less obvious."
9,"In addition, the significant expansion of production in China and elsewhere has put substantial upward pressure on the prices of oil and other commodities, many of which are imported for use as inputs to production in the United States."
10,"While we can point to types of goods for which prices are restrained by forces from abroad, the net effects of globalization on domestic inflation of all goods and services need not even be negative, especially in todayâ€™s environment of strong global growth."
11,"Nevertheless, the existing research does highlight several channels through which globalization might have helped to hold down domestic inflation in recent years."
12,"These channels include the direct and indirect effects on domestic inflation of lower import prices, a heightened sensitivity of domestic inflation to foreign demand conditions and perhaps less sensitivity to domestic demand conditions, downward pressure on domestic wage growth, and upward pressure on domestic productivity growth."
13,"Let me summarize the empirical evidence from work on U.S. inflation my colleagues and I have done at the Federal Reserve Board, as well as from our readings of other studies."
14,"In the United States, the increase in core import prices since the mid-1990s has averaged about 1-1/2 percentage points less per year than the increase in core consumer prices."
15,"According to our model, the direct and indirect effects of this decline in the relative price of imports held down core inflation by between 1/2 and 1 percentage point per year over this period, an estimated effect that is substantially larger than it would have been in earlier decades."
16,"However, much of the decline in import prices during this period was probably driven by the appreciation of the dollar in the late 1990s and the effects of technological change on goods prices rather than by the growing integration of world markets."
17,"In addition, import prices have risen at least as rapidly as core consumer prices over the past several years and thus no longer appear to be acting as a significant restraint on inflation in the United States."
18,"A second aspect of the hypothesis is that as economies become more integrated, their domestic inflation will be less sensitive to domestic demand pressures and more sensitive to foreign demand conditions than it was earlier."
19,"While this seems eminently plausible, recognize that this is a partial-equilibrium effect, identifying one, among many, determinants of inflation, and consequently difficult to verify empirically."
20,"Most researchers, in fact, agree that inflation in the United States is less sensitive to domestic demand conditions today than it was twenty years ago."
21,But numerous researchers have attributed this persistently low inflation to the improved credibility of monetary policy.
22,"In that regard, most of the decline in the sensitivity of U.S. inflation to the domestic unemployment gap occurred in the 1980s--too early to be associated with the more recent acceleration in the pace of globalization and more coincident with the sea change in the attitude toward inflation worldwide."
23,"This aspect of the globalization hypothesis, however, would be bolstered if the decline in the sensitivity of inflation to domestic demand was accompanied by an increased sensitivity to foreign demand."
24,"Our own analysis of this issue indicates that these results are sensitive to how the foreign output gap is defined and to how the inflation model is specified, suggesting that any effect may not be especially robust."
25,One hypothesis is that the increase in the supply of low-skilled workers associated with the emergence of China and other East Asian countries as low-cost centers of production has damped the growth of nominal wages in the United States.
26,"Of course, several purely domestic factors could help to account for any shortfall, such as the aftereffects of the unusually sluggish recovery in job growth early in this expansion or a possible downward drift in the natural rate of unemployment."
27,"In support of this link, some studies have found a relationship between industry wage growth and import penetration, and between the relative decline in wages of low-skilled workers and trade, but the effects are generally small."
28,A second possibility is that globalization has restrained unit labor costs by raising productivity.
29,Increasing volumes of trade should bolster productivity as economies concentrate their resources in those sectors in which they are relatively more efficient.
30,But I have seen little direct evidence on the extent to which globalization may have boosted aggregate productivity growth in the United States in recent years.
31,"Nevertheless, research at the Board finds that multinational corporations, which may have greater opportunities to realize efficiencies by shifting production locations, accounted for a disproportionate share of aggregate productivity growth in the late 1990s."
32,And some microeconomic studies have found a relationship between global engagement and productivity at the firm level.
33,"Thus, it seems possible that the persistently high growth rates of multifactor productivity in recent years in the United States may partly be due to the productivity-enhancing effects of globalization."
34,"My own assessment is that, quite naturally, the greater integration of the U.S. economy into a rapidly evolving world economy has affected the dynamics of inflation determination."
35,"But, for the most part, the evidence seems to suggest that to date the effects have been gradual and limited: a greater role for the direct and indirect effects of import prices; possibly some damping of unit labor costs, though less so for prices from this channel judging from high profit margins; and potentially a smaller effect of the domestic output gap and a greater effect of foreign output gaps, but here too the evidence is far from conclusive."
36,"In particular, the entry of China, India, and others into the global trading system probably has exerted a modest disinflationary force on prices in the United States in recent years."
37,"If so, any disinflationary effects could dissipate or even be reversed in coming years."
38,"For example, the fact that China and some other emerging-market economies have resisted upward pressure on their exchange rates and are running trade surpluses has undoubtedly contributed to their disinflationary effects on the rest of the world."
39,"The prices of their exports are lower than they would be if market forces were given greater scope in foreign exchange markets, and they are supplying more goods and services to the rest of the world than they themselves are demanding."
40,"As individuals in these countries are increasingly drawn to investing at home and consuming more of their wealth and as their real wages catch up to past productivity gains, the upward pressures on these countriesâ€™ currencies will intensify, their demand will come into better alignment with their capacity to produce, cost advantages will decline, and these economies will exert less, if any, downward pressure on inflation in the United States or other advanced economies."
41,"The U.S. current account deficit is enormous--on the order of $800 billion or 6-1/2 percent of gross domestic product--and it is not likely to shrink substantially in the immediate future, given the current configuration of economic activity and prices around the world."
42,"Obviously, the U.S. deficit has as a counterpart an equal current account surplus in the rest of the world combined, after allowance for gaps in the statistical reporting system."
43,"This configuration is not so unusual for the government, but it is for households, where low interest rates (until recently) and the rising value and easier accessibility of housing wealth apparently have boosted spending relative to income."
44,"Outside the United States, the shortfall of domestic demand relative to production capacity has importantly reflected weak business investment along with high saving rates, a mechanism identified by my colleague, Chairman Bernanke."
