,sentence
0,"I shall endeavor to place this most unusual phenomenon in the context of the broader changes in our economy and, I hope, to explain why education, especially to enhance advanced skills, is so vital to the future growth of our economy."
1,"Assisted by the whole array of market prices, entrepreneurs seek to identify the types of products and services that individuals will value."
2,"The demand for a virtually infinite array of impalpable values is, to a first approximation, insatiable."
3,"Thus, it should come as no surprise that, over the past century, by far the largest part of the growth in America's real gross domestic product is the result of new insights and, more broadly, new information about how to rearrange physical reality to achieve ever-higher standards of living."
4,"The amount of physical input into our real GDP, measured in bulk or weight, has contributed only modestly to economic growth since the turn of the century."
5,These developments are affecting how we produce output and are demanding greater specialized knowledge.
6,We could expect the widespread and effective application of information and other technologies to significantly increase productivity and reduce business costs.
7,"In this environment, America's prospects for economic growth will depend greatly on our capacity to develop and to apply new technology."
8,"Even if the most recent, tentative indications that productivity growth may be speeding up were to turn out to be less than we had hoped, it is possible that the big increases in efficiency growing out of the introduction of computers and communications systems may still lie ahead."
9,"Only much later--when horizontal factories, newly designed for optimal use of electric power, began to dominate our industrial system--did productivity clearly accelerate."
10,"The growth of the conceptual component of output has brought with it accelerating demands for workers who are equipped not simply with technical know-how, but with the ability to create, analyze, and transform information and to interact effectively with others."
11,"This process appears to have occurred more rapidly in those businesses with greater computer utilization.3 However, this is not to argue that growing use of technology alone can explain the accelerated demand for more skilled workers."
12,"More generally, at the root of both the rise in the demand for workers who embody greater human capital and the increasing application of technology is the realization by businesses that remaining competitive in today's world requires unprecedented flexibility to adapt to change."
13,"Traditionally, broader human capital skills have been associated with higher education, and, accordingly, the demand for college-trained workers has been increasing rapidly."
14,Clearly our educational institutions will continue to play an important role in preparing workers to meet these demands.
15,"Presumably, many of these older students are striving to keep pace with the new demands evolving in the job market."
16,"If idea creation is increasingly the factor that engenders value-added, then training and education are crucial to the growth of company value-added and profitability."
17,"We must also develop strategies to overcome the education deficiencies of all too many of our young people, and to renew the skills of workers who have not kept up with the changing demands of the workplace."
18,"The payoff to advanced training remains high, and even with higher rates of enrollment, the supply of college-trained labor does not appear likely to outstrip the growing demands of a rapidly changing economy."
