,sentence
0,"On the economic side, the storms destroyed residential and business capital along with critical infrastructure and also disrupted economic activity, particularly in the energy and petrochemicals industries and at ports on the Gulf Coast."
1,These effects also contributed to the sharp increase in energy prices that occurred last year.
2,"Both the aftermath of the storms and the influence of the higher energy prices are reflected in the slower growth of real (that is, inflation adjusted) gross domestic product in the fourth quarter of last year."
3,"Even so, over the course of the year as a whole, real GDP rose a bit more than 3 percent, payroll employment increased significantly, labor productivity posted another solid advance, and the unemployment rate moved down further."
4,"Increases in overall consumer prices were boosted by the rise in energy prices, but increases in prices apart from those for food and energy--that is core inflation--remained moderate."
5,"Moreover, much of the slowdown in growth last quarter reflected factors that are unlikely to persist."
6,"First, as I mentioned, the hurricanes significantly damped economic activity in the Gulf Coast region and led to a sharp increase in energy-related imports."
7,"Although the recovery of economic activity in the worst-affected areas will take a long time, many of the affected industries, including those in the energy sector, have made considerable progress toward returning their production to normal levels."
8,The unwinding of these factors should provide some support to growth of real activity in the near term.
9,"Indeed, the most recent data suggest that economic activity in 2006 is off to a solid start."
10,Payroll employment expanded briskly in January--the latest month for which figures are available--on top of sizable gains over the preceding two months.
11,"Although these increases contain some bounceback from the effects of the hurricanes, they also likely reflect underlying strength in labor demand--an impression that is corroborated by the recent low readings on initial claims for unemployment insurance."
12,"Underlying productivity growth remains strong, the financial positions of households and businesses remain conducive to spending, and, if we have no further run-up in oil prices, the drag on activity from higher energy prices should diminish over time."
13,"Prospects in Europe are gradually improving, particularly in Germany, after several years of sluggish growth."
14,The Inflation OutlookThe continued surge in energy prices was the dominant factor affecting inflation last year.
15,Rising energy prices contribute to consumer inflation in several ways--by boosting prices for gasoline and other energy goods; by raising the price of non-energy goods and services as firms pass on increased energy costs; and by putting upward pressure on expectations of future inflation.
16,"Despite those pressures, core inflation has, as I mentioned, remained contained, a result likely attributable to a range of causes."
17,The decline in the economy's energy intensity is one of the factors that has restrained the pass-through of energy prices into core inflation in recent decades.
18,"As energy prices started to rise in the 1970s, households responded by purchasing products that were more energy efficient and adjusting their consumption habits in other ways."
19,"Econometric evidence suggests, however, that the pass-through of energy prices to core inflation has dropped by more than would be implied by the decline in energy intensity."
20,"In particular, we often look at forecasting equations for core inflation that include a term for the price of energy, weighted by a measure of energy intensity."
21,"Using data for years preceding 1981, the pass-through of energy prices to core prices is large and statistically significant."
22,"In the period since 1981, the evidence of pass-through of energy prices to core inflation is more limited."
23,"Because the energy-price term in these models already controls for the decline in energy intensity, this result suggests that other factors also are restraining the pass-through of energy prices to core inflation."
24,"Although many factors could have led to these results, a likely explanation is that inflation expectations have become better anchored."
25,"In the 1970s, monetary policy unfortunately allowed large increases in energy prices to have a persistent effect on inflation, a policy that undercut the Fed's credibility and caused long-run inflation expectations to be more volatile."
26,"Since that time, however, the Federal Reserve has been more aggressive in fighting all sources of inflationary pressures, including energy price changes."
27,This effort appears to have paid off not only in low and stable inflation but also in a reduction in the sensitivity of long-run inflation expectations to energy prices.
28,The reduced sensitivity is evidenced by how little movement has appeared in survey measures in response to the rise in energy prices over the past two years.
29,"This same tendency can be seen in longer-horizon measures of inflation compensation derived from a comparison of yields on nominal Treasury securities and those on Treasury inflation-protected securities (TIPS), which are indexed to a measure of price change."
30,"Specifically, for the period five to ten years ahead, the TIPS-based measure of inflation compensation has remained well anchored in recent quarters."
31,"Moreover, econometric evidence suggests that since early 2004, energy prices have had only a modest effect on TIPS-based inflation compensation at relatively longer horizons."
32,"Because inflation-indexed securities were not issued in the 1970s and early 1980s, we cannot know for sure how these recent effects differ from those that might have operated earlier, but I believe that the difference would be stark."
33,"All told, increases in energy prices over the past couple of years probably added about 1/2 percentage point to core inflation in 2005, and the lagged pass-through of past increases in energy prices appears likely to add roughly the same amount this year, provided that energy prices do not rise significantly further."
34,The Term Structure of Interest RatesAnother development that has received considerable attention recently is the term structure of interest rates--the yield curve.
35,"Typically, longer-term interest rates are higher than short-term rates, so a curve plotting yields would rise as maturity lengthens."
36,"In addition, some academic research, along with recent market commentary, suggests that the shape of the yield curve is a strong predictor of future economic growth."
37,"In addition, the relationship between the yield curve and future economic growth may have weakened in recent decades because the decline in inflation, the dropoff in the variance of economic growth since the mid-1980s, and financial innovation may have altered the sensitivity of households and businesses to changes in rates."
38,"Indeed, in simple regression models estimated with recent data, a change in the slope of the term structure has a smaller effect on economic growth than when the models are estimated with data taken from a longer sample period."
39,And models using the more recent data anticipate more rapid real GDP growth in coming quarters than do models using the longer sample period.
40,The relationship between the yield curve and future growth also appears to depend on the factors that are keeping long-term rates low.
41,"Long-term interest rates embody both expectations of future interest rates as well as the amount of compensation demanded by investors for the risk of unanticipated movements in real interest rates and inflation--that is, the term premium."
42,A flat yield curve resulting from low term premiums should have quite different implications for future growth than would a flat yield curve resulting from tight monetary policy.
43,"Indeed, an exogenous decline in term premiums would make financial conditions more accommodative and would, other things being equal, be followed by higher growth."
44,"To account for these developments, an estimate of the term premium can be added to a simple regression model of the relationship between real GDP growth and the slope of the yield curve."
45,Forecasts of future real GDP growth from this extended model are higher than those from models that include only the slope of the yield curve.
46,"Indeed, low long-term rates may be signaling relatively low demand for capital around the world relative to saving, which in turn may reflect a lack of sufficiently attractive investment opportunities."
47,"For example, in the United States, the nominal share of business fixed investment in GDP has risen recently only to about its long-run average--a level arguably somewhat lower than might be expected given the low level of long-term interest rates."
