,sentence
0,"Moreover, small tax increases or benefit cuts will not do the job--the implicit actuarial deficits of these programs are so large that halfway measures will not be adequate."
1,This joint proposal fully corrects the long-term actuarial deficit for Social Security and would also make a start on a solution for Medicare.
2,"The actuaries make a number of long-term projections for life expectancy, birth rates, economic growth variables, prices, in general as well as specifically for health care; they then compute the expected actuarial situation for the trust funds for both programs."
3,"Today, Medicare Part A is financed by a 2.9 percent combined payroll tax on all wages, and Social Security is financed by a combined 12.4 percent combined payroll tax on wages up to $90,000, a threshold that is increased each year with the growth in wages."
4,A standard argument against raising the retirement age is that people are working physically demanding jobs and are simply not able to continue.
5,"But it still makes sense to look at the share in demanding jobs, as is done in table 3."
6,"In 1950, one-fifth of the work force worked in jobs judged by the Labor Department to be physically demanding."
7,"By 1996 it was down to only 7.5 percent of workers in physically demanding jobs, and by the time any of my suggested measures take effect, the share should be on the order of 3 or 4 percent--not zero, but probably not high enough to argue against measures to raise the retirement age at a gradual rate."
8,"Workers have a valid desire to consume some of their increasing productivity in the form of leisure time, or earlier retirement."
9,If we were to combine this increase in the retirement age with a few standard measures to improve the horizontal equity of Social Security--including all newly-hired state and local workers and using a chained price index--the total improvement reaches about 1.4 percentage points.
