,sentence
0,"Main Menu Toggle Button Sections Search Toggle Button Search Search Submit Button Submit Aboutthe Fed Structure of the Federal Reserve System The Fed Explained Board Members Advisory Councils Federal Reserve Banks Federal Reserve Act Currency Board Meetings Board Votes Diversity & Inclusion Careers Do Business with the Board Holidays Observed - K.8 Ethics & Values Contact Requesting Information (FOIA) FAQs Economic Education Fed Financial Statements Innovation News & Events Press Releases Speeches Testimony Calendar Videos Photo Gallery Conferences MonetaryPolicy Federal Open Market Committee About the FOMC Meeting calendars and information Transcripts and other historical materials FAQs Monetary Policy Principles and Practice Notes Policy Implementation Policy Normalization Policy Tools Reports Monetary Policy Report Beige Book Federal Reserve Balance Sheet Developments Review of Monetary Policy Strategy, Tools, and Communications Overview Supervision& Regulation Institution Supervision Community & Regional Financial Institutions Large Financial Institutions Foreign Banking Organizations Financial Market Utilities Consumer Compliance Reports Federal Reserve Supervision and Regulation Report Reporting Forms All Reporting Forms Recent Updates Information collections under review Financial Statements Applications/structure change Federal Financial Institutions Examination Council (FFIEC) Municipal & Government Securities Supervision & Regulation Letters By Year By Topic Banking Applications & Legal Developments Application Process Board & Reserve Bank Action Enforcement Actions & Legal Developments Regulatory Resources Regulations Manuals Basel Regulatory Framework Volcker Rule Education, Training, and Assistance Banking & Data Structure Beneficial Ownership reports Large Commercial Banks U.S. Offices of Foreign Entities Financial Holding Companies Interstate Branching Securities Underwriting & Dealing Subsidiaries Minority Depository Institutions FinancialStability Financial Stability Assessments About Financial Stability Types of Financial System Vulnerabilities & Risks Monitoring Risk Across the Financial System Proactive Monitoring of Markets & Institutions Financial Stability & Stress Testing Financial Stability Coordination & Actions Responding to Financial System Emergencies Cooperation on Financial Stability Reports Financial Stability Report PaymentSystems Regulations & Statutes Regulation CC (Availability of Funds and Collection of Checks) Regulation II (Debit Card Interchange Fees and Routing) Regulation HH (Financial Market Utilities) Other Regulations and Statutes Payment Policies Federal Reserve's Key Policies for the Provision of Financial Services Overnight Overdrafts Payment System Risk Sponsorship for Priority Telecommunication Services Reserve Bank Payment Services & Data Automated Clearinghouse Services Check Services Currency and Coin Services Daylight Overdrafts and Fees FedNowâ„ Service Fedwire Funds Services Fedwire Securities Services Fiscal Agency Services National Settlement Service Financial Market Utilities & Infrastructures Supervision & Oversight of Financial Market Infrastructures Designated Financial Market Utilities International Standards for Financial Market Infrastructures Research, Committees, and Forums Payment Research Federal Reserve Payments Study (FRPS) Payments System Policy Advisory Committee Forums EconomicResearch Meet the Economists Working Papers and Notes Finance and Economics Discussion Series (FEDS) FEDS Notes International Finance Discussion Papers (IFDP) Data, Models and Tools Economic Research Data FRB/US Model Estimated Dynamic Optimization (EDO) Model Survey of Consumer Finances (SCF) Data Data Download Program Bank Assets and Liabilities Aggregate Reserves of Depository Institutions and the Monetary Base - H.3 Assets and Liabilities of Commercial Banks in the U.S. - H.8 Assets and Liabilities of U.S."
1,Corporations Dealer Financing Terms Senior Credit Officer Opinion Survey on Dealer Financing Terms Exchange Rates and International Data Foreign Exchange Rates - H.10/G.5 International Summary Statistics Securities Holdings and Transactions Statistics Reported by Banks and Other Financial Firms in the United States Structure and Share Data for U.S. Offices of Foreign Banks Financial Accounts Financial Accounts of the United States - Z.1 Household Finance Consumer Credit - G.19 Household Debt Service and Financial Obligations Ratios Mortgage Debt Outstanding Survey of Consumer Finances (SCF) Survey of Household Economics and Decisionmaking Industrial Activity Industrial Production and Capacity Utilization - G.17 Interest Rates Selected Interest Rates - H.15 Micro Data Reference Manual (MDRM) Micro and Macro Data Collections Money Stock and Reserve Balances Factors Affecting Reserve Balances - H.4.1 Money Stock Measures - H.6 Other Yield Curve Models and Data Consumers& Communities Regulations Community Reinvestment Act (CRA) All Regulations SupervisionÂ & Enforcement CA Letters Enforcement Actions Independent Foreclosure Review Community Development Housing and Neighborhood Revitalization Small Business and Entrepreneurship Employment and Workforce Development Community Development Finance Rural Community and Economic Development Conferences ResearchÂ & Analysis Survey of Household Economics and Decisionmaking Research Publications & Data Analysis Community Advisory Council Consumer Resources Mortgage and Foreclosure Resources Federal Reserve Community Development Resources Home News & Events Speeches Speech PDF Please enable JavaScript if it is disabled in your browser or access the information through the links provided below.
2,"January 13, 2021 Full Employment in the New Monetary Policy Framework Governor Lael Brainard At the Inaugural Mike McCracken Lecture on Full Employment Sponsored by the Canadian Association for Business Economics (via webcast) Share I want to thank the Canadian Association for Business Economics for inviting me to join you today, particularly president Bonnie Lemcke and past president Armine Yalnizyan."
3,"I am honored to deliver the inaugural Mike McCracken Lecture on Full Employment.1 Widely known for his critical contributions in bringing computer modeling to Canadian economic forecasting, Mike McCracken is perhaps best known for his tireless advocacy that ""lower unemployment remains the most important goal for the economy,"" which is particularly resonant for me, along with his emphasis on thinking critically and expansively about full employment.2 A similar theme was highlighted by community and labor representatives as well as educators at our Fed Listens events, and it is now reflected in the Federal Reserve's new monetary policy framework.3 Lifting the lives of working people is at the heart of economic policymaking."
4,"The deep and disparate damage caused by the pandemic, coming just over a decade after the financial crisis, underscores the vital importance of full employment, particularly for low- and moderate-income workers and those facing systemic challenges in the labor market."
5,"Monetary Policy Framework Two years ago, the Federal Reserve began an in-depth review of its monetary policy framework.4 The design of our review process incorporated features from the Bank of Canada's quinquennial renewal of its inflation-control framework agreement, such as input from stakeholders and the focused research undertaken by staff members, academics, and outside experts."
6,"Our review was prompted by changes in key long-run features of the economy: The recognition that price inflation is much less sensitive to labor market tightness than historicallyâ€”that is, a flat Phillips curve; that the equilibrium interest rate is much lower than in the past; and that trend underlying inflation has moved somewhat below 2 percent."
7,"These developments reduce the amount we can cut interest rates to buffer the economy, weaken inflation expectations, and could lead to worse employment and inflation outcomes over time if not addressed."
8,"In response, we have made changes to monetary policy that can be expected to support fuller and broader-based employment than in earlier recoveries, improving opportunities for workers who have faced structural challenges in the labor market.5 Whereas our previous strategy had been to minimize deviations from maximum employment in either direction, monetary policy will now seek to eliminate shortfalls from maximum employment."
9,"In other words, the new framework calls for policy to address employment when it falls short of its maximum level, whereas the previous framework called for policy to react when employment was judged to be too high as well as too low."
10,The new monetary policy framework also eliminates the previous reference to a numerical estimate of the longer-run normal unemployment rate and instead defines the maximum level of employment as a broad-based and inclusive goal for which a wide range of indicators are relevant.
11,Additional changes address the persistence of below-target inflation and the decline in the equilibrium interest rate.
12,"Research and experience indicate that persistent low equilibrium interest rates increase the frequency and duration of periods when the policy rate is pinned close to zero, unemployment is elevated, and inflation is below target.6 As a result, actual inflation and inflation expectations will tend to be biased below the 2 percent target, further eroding policy space and exacerbating the effects of the lower bound, risking a downward spiral for actual and expected inflation."
13,"From the time of the Federal Open Market Committee's (FOMC) announcement of a 2 percent inflation objective in January 2012 through the most recent data in November, monthly readings of 12-month personal consumption expenditure (PCE) inflation have averaged 1.4 percent and have been below 2 percent in 95 out of the 107 months."
14,"To address the downward bias, the new framework adopts a flexible average inflation-targeting strategy (FAIT) that seeks to achieve inflation that averages 2 percent over time in order to ensure longer-term inflation expectations are well anchored at 2 percent."
15,"Under a FAIT strategy, appropriate monetary policy aims to achieve inflation moderately above 2 percent for some time to make up for shortfalls during a period when it has been running persistently below 2 percent.7 These changes could have a beneficial effect on the robustness of employment as well as the economy's potential growth rate."
16,"In current circumstances, where a strong labor market can be sustained without the emergence of high inflation, the conventional practice of reducing policy accommodation preemptively when unemployment nears its estimated longer-run normal rate is likely to lead to an unwarranted loss of opportunity for many workers.8 For instance, the labor market healing that took place after the unemployment rate reached the 5 percent median Summary of Economic Projections estimate of the longer-run normal unemployment rate, from the fourth quarter of 2015 until the fourth quarter of 2019, included the entry of a further 3-1/2 million prime-age Americans into the labor force, a movement of nearly 1 million people out of long-term unemployment, and opportunities for 2 million involuntary part-time workers to secure full-time jobs.9 The gains in employment may have come sooner and been greater if the new monetary policy framework had been in place throughout the previous recovery."
17,"This could, in turn, boost activity and increase potential growth by drawing individuals from groups facing structural challenges into more productive employment.10 Research and experience suggest the groups that face the greatest structural challenges in the labor market are likely to be the first to experience layoffs during downturns and the last to experience employment gains during recoveries.11 At the October 2019 Fed Listens event, Amanda Cage, who now heads the National Fund for Workforce Solutions, observed, ""What we see is huge disparities in what unemployment looks like for neighborhoods."
