,sentence
0,"High inflation imposes costs on all households, and especially low-income households."
1,"The multiple waves of the pandemic, combined with Russia's war against Ukraine, unleashed a series of supply shocks hitting goods, labor, and commodities that, in combination with strong demand, have contributed to ongoing high inflation."
2,"With a series of inflationary supply shocks, it is especially important to guard against the risk that households and businesses could start to expect inflation to remain above 2 percent in the longer run, which would make it much more challenging to bring inflation back down to our target."
3,"The Federal Reserve is taking action to keep inflation expectations anchored and bring inflation back to 2 percent over time.1 While last year's rapid pace of economic growth was boosted by accommodative fiscal and monetary policy as well as reopening, demand has moderated this year as those tailwinds have abated."
4,A sizable fiscal drag on output growth alongside a sharp tightening in financial conditions has contributed to a slowing in activity.
5,"In the first half of 2022, real gross domestic product (GDP) declined outright, overall real consumer spending grew at just one-fourth of its 2021 pace, and residential investment, a particularly interest-sensitive sector, declined by 8 percent (figure 2).2 The concentration of strong consumer spending in supply-constrained sectors has contributed to high inflation."
6,"Real spending on goods has declined modestly in each of the past two quarters, while real spending on services has expanded at about half its 2021 growth rate."
7,"In addition to the fiscal drag and tighter financial conditions, high inflationâ€”particularly in food and gas pricesâ€”has restrained consumer spending by reducing real purchasing power."
8,"While price increases in food and energy are weighing on discretionary spending by all Americans, they are especially hard on low-income families, who spend three-fourths of their income on necessities such as food, gas, and shelterâ€”more than double the 31 percent for high-income households.3 Since the very elevated prices at the pump in June, the nationwide average price of a gallon of regular unleaded gasoline has declined every day throughout July and August, most recently falling below $4 a gallon, according to the American Automobile Association.4 The rise and fall of gasoline prices played a major role in the dynamics of inflation over the summer, contributing 0.4 percentage point to month-over-month personal consumption expenditures (PCE) inflation in June and subtracting 0.2 percentage point in July."
9,This 0.6 percentage point swing in the contribution of gasoline prices was an important driver of the decline in month-over-month PCE inflation from 1 percent in June to negative 0.1 percent in July.
10,"In contrast, food price pressures continue to worsen, reflecting Russia's continuing war against Ukraine, as well as extreme weather events in the United States, Europe, and China.5 The PCE index for food and beverages has increased each month this year by an average of 1.2 percent, resulting in an 8-1/2 percent cumulative increase in the index year-to-date through July."
11,"For context, the net change in the food and beverages price index over the entire four-year period before the pandemic was only 0.5 percent."
12,Core inflationâ€”inflation excluding volatile food and energy pricesâ€”also moderated in July.
13,"Core goods PCE inflation decelerated to 0.1 percent month-over-month in July after averaging 0.5 percent in May and June.6 While the moderation in monthly inflation is welcome, it will be necessary to see several months of low monthly inflation readings to be confident that inflation is moving back down to 2 percent."
14,"How long it takes to move inflation back down to 2 percent will depend on a combination of continued easing in supply constraints, slower demand growth, and lower markups, against the backdrop of anchored expectations."
15,"In addition, labor force participation showed a welcome increase in the August employment data, particularly in the boost in participation among women in the core working years of 25 to 54 years of age."
16,Last year's rapid demand growth in the face of supply constraints led to product shortages in some areas of the economy and high margins for many firms.
17,"Although we are hearing some reports of large retailers planning markdowns due to excess inventories, we do not have hard data at an aggregate level suggesting that businesses are reducing margins in response to more price sensitivity among customers."
18,"At an aggregate level, in the second quarter, measures of profits in the nonfinancial sector relative to GDP remained near the postwar peak reached last year.7 Using the available macroeconomic data, it is challenging to measure directly how much firms mark up their prices relative to their costs."
19,"After moving together closely for several years, starting early last year, the new motor vehicle consumer price index (CPI), which measures the price dealers charge to customers, diverged from the equivalent producer price index (PPI), which measures the price dealers paid to manufacturers."
20,This divergence between retail and wholesale prices suggests an unusually large retail auto margin.
21,"With production now increasing, and interest-sensitive demand cooling, there may soon be pressures to reduce vehicle margins and prices in order to move the higher volume of cars being produced off dealer lots."
22,"Similarly, overall retail marginsâ€”the difference between the price retailers charge for a good and the price retailers paid for that goodâ€”have risen significantly more than the average hourly wage that retailers pay workers to stock shelves and serve customers over the past year, suggesting that there may also be scope for reductions in retail margins."
23,"With gross retail margins amounting to about 30 percent of sales, a reduction in currently elevated margins could make an important contribution to reduced inflation pressures in consumer goods."
