,sentence
0,"Main Menu Toggle Button Sections Search Toggle Button Search Search Submit Button Submit Aboutthe Fed Structure of the Federal Reserve System The Fed Explained Board Members Advisory Councils Federal Reserve Banks Federal Reserve Act Currency Board Meetings Board Votes Diversity & Inclusion Careers Do Business with the Board Holidays Observed - K.8 Ethics & Values Contact Requesting Information (FOIA) FAQs Economic Education Fed Financial Statements Innovation News & Events Press Releases Speeches Testimony Calendar Videos Photo Gallery Conferences MonetaryPolicy Federal Open Market Committee About the FOMC Meeting calendars and information Transcripts and other historical materials FAQs Monetary Policy Principles and Practice Notes Policy Implementation Policy Normalization Policy Tools Reports Monetary Policy Report Beige Book Federal Reserve Balance Sheet Developments Review of Monetary Policy Strategy, Tools, and Communications Overview Supervision& Regulation Institution Supervision Community & Regional Financial Institutions Large Financial Institutions Foreign Banking Organizations Financial Market Utilities Consumer Compliance Reports Federal Reserve Supervision and Regulation Report Reporting Forms All Reporting Forms Recent Updates Information collections under review Financial Statements Applications/structure change Federal Financial Institutions Examination Council (FFIEC) Municipal & Government Securities Supervision & Regulation Letters By Year By Topic Banking Applications & Legal Developments Application Process Board & Reserve Bank Action Enforcement Actions & Legal Developments Regulatory Resources Regulations Manuals Basel Regulatory Framework Volcker Rule Education, Training, and Assistance Banking & Data Structure Beneficial Ownership reports Large Commercial Banks U.S. Offices of Foreign Entities Financial Holding Companies Interstate Branching Securities Underwriting & Dealing Subsidiaries Minority Depository Institutions FinancialStability Financial Stability Assessments About Financial Stability Types of Financial System Vulnerabilities & Risks Monitoring Risk Across the Financial System Proactive Monitoring of Markets & Institutions Financial Stability & Stress Testing Financial Stability Coordination & Actions Responding to Financial System Emergencies Cooperation on Financial Stability Reports Financial Stability Report PaymentSystems Regulations & Statutes Regulation CC (Availability of Funds and Collection of Checks) Regulation II (Debit Card Interchange Fees and Routing) Regulation HH (Financial Market Utilities) Other Regulations and Statutes Payment Policies Federal Reserve's Key Policies for the Provision of Financial Services Overnight Overdrafts Payment System Risk Sponsorship for Priority Telecommunication Services Reserve Bank Payment Services & Data Automated Clearinghouse Services Check Services Currency and Coin Services Daylight Overdrafts and Fees FedNowâ„ Service Fedwire Funds Services Fedwire Securities Services Fiscal Agency Services National Settlement Service Financial Market Utilities & Infrastructures Supervision & Oversight of Financial Market Infrastructures Designated Financial Market Utilities International Standards for Financial Market Infrastructures Research, Committees, and Forums Payment Research Federal Reserve Payments Study (FRPS) Payments System Policy Advisory Committee Forums EconomicResearch Meet the Economists Working Papers and Notes Finance and Economics Discussion Series (FEDS) FEDS Notes International Finance Discussion Papers (IFDP) Data, Models and Tools Economic Research Data FRB/US Model Estimated Dynamic Optimization (EDO) Model Survey of Consumer Finances (SCF) Data Data Download Program Bank Assets and Liabilities Aggregate Reserves of Depository Institutions and the Monetary Base - H.3 Assets and Liabilities of Commercial Banks in the U.S. - H.8 Assets and Liabilities of U.S."
1,Corporations Dealer Financing Terms Senior Credit Officer Opinion Survey on Dealer Financing Terms Exchange Rates and International Data Foreign Exchange Rates - H.10/G.5 International Summary Statistics Securities Holdings and Transactions Statistics Reported by Banks and Other Financial Firms in the United States Structure and Share Data for U.S. Offices of Foreign Banks Financial Accounts Financial Accounts of the United States - Z.1 Household Finance Consumer Credit - G.19 Household Debt Service and Financial Obligations Ratios Mortgage Debt Outstanding Survey of Consumer Finances (SCF) Survey of Household Economics and Decisionmaking Industrial Activity Industrial Production and Capacity Utilization - G.17 Interest Rates Selected Interest Rates - H.15 Micro Data Reference Manual (MDRM) Micro and Macro Data Collections Money Stock and Reserve Balances Factors Affecting Reserve Balances - H.4.1 Money Stock Measures - H.6 Other Yield Curve Models and Data Consumers& Communities Regulations Community Reinvestment Act (CRA) All Regulations SupervisionÂ & Enforcement CA Letters Enforcement Actions Independent Foreclosure Review Community Development Housing and Neighborhood Revitalization Small Business and Entrepreneurship Employment and Workforce Development Community Development Finance Rural Community and Economic Development Conferences ResearchÂ & Analysis Survey of Household Economics and Decisionmaking Research Publications & Data Analysis Community Advisory Council Consumer Resources Mortgage and Foreclosure Resources Federal Reserve Community Development Resources Home News & Events Speeches Speech PDF Please enable JavaScript if it is disabled in your browser or access the information through the links provided below.
2,"September 01, 2020 Bringing the Statement on Longer-Run Goals and Monetary Policy Strategy into Alignment with Longer-Run Changes in the Economy Governor Lael Brainard At ""How the Fed Will Respond to the COVID-19 Recession in an Era of Low Rates and Low Inflation,"" an event hosted by the Hutchins Center on Fiscal and Monetary Policy at the Brookings Institution, Washington, D.C. (via webcast) Share Watch Live I want to thank David Wessel for hosting this event."
3,"It is an honor to be here with Ben Bernanke and Janet Yellen, who pioneered the original Statement on Longer-Run Goals and Monetary Policy Strategy in 2012."
4,"Key Longer-Run Changes in the Economy Three related features of the economy's new normal called for the reassessment of the Committee's longer-run goals and strategy.2 First, the equilibrium interest rate has fallen to low levels, which implies a large decline in how much we can cut interest rates to support the economy."
5,"The reduced scope to cut the interest rate could increase the frequency and duration of periods when the policy rate is pinned close to zero, unemployment is elevated, and inflation is below target."
6,"In turn, the greater likelihood of extended periods of low inflation at the lower bound risks eroding inflation expectations and further compressing the scope for cutting the interest rate."
7,"The risk here is a downward spiral where the scope for cutting the interest rate gets compressed even further, the lower bound binds even more frequently, and it becomes increasingly difficult to move inflation expectations and inflation back up to target."
8,"Second, underlying trend inflation appears to be somewhat below the Committee's 2 percent objective, according to various statistical filters.4 The near decade of inflation persistently short of 2 percent creates the risk that households and businesses come to expect inflation to run persistently below target and change their behavior in a way that fulfills that expectation, which greatly complicates the task of monetary policy."
9,"While inflation expectations are difficult to measure with precision, some market-based and survey-based indicators show signs of a downward drift."
10,Ensuring that longer-term inflation expectations are well-anchored at 2 percent is critical to achieving target inflation.
11,"Finally, the sensitivity of price inflation to labor market tightness is very low relative to earlier decades, which is what economists mean when they say that the Phillips curve is flat.5 A flat Phillips curve has the important advantage of allowing employment to continue expanding for longer without generating inflationary pressures, thereby providing job opportunities to people that might not otherwise have them."
12,It also means that it is harder to achieve our 2 percent inflation objective on a sustained basis when inflation expectations have drifted below 2 percent.
13,"First, the statement defines the statutory maximum level of employment as a broad-based and inclusive goal and eliminates the reference to a numerical estimate of the longer-run normal unemployment rate.6 The longstanding presumption that accommodation should be reduced preemptively when the unemployment rate nears the neutral rate in anticipation of high inflation that is unlikely to materialize risks an unwarranted loss of opportunity for many Americans."
14,"The decision to allow the labor market to continue healing after the unemployment rate effectively reached the 5 percent median Summary of Economic Projections (SEP) estimate of the normal unemployment rate in the fourth quarter of 2015 supported a further decrease of 3-1/2 percentage points in the Black unemployment rate and of 2-1/4 percentage points in the Hispanic unemployment rate, as well as an increase of nearly 3 percentage points in the labor force participation rate of prime-age women."
15,"It also created conditions for the entry of a further 3-1/2 million prime-age Americans into the labor force, a movement of nearly 1 million people out of long-term unemployment, and opportunities for 2 million involuntary part-time workers to secure full-time jobs.7 Beyond that, had the changes to monetary policy goals and strategy we made in the new statement been in place several years ago, it is likely that accommodation would have been withdrawn later, and the gains would have been greater."
16,"Instead of an aggregate ""normal"" unemployment rate, the Committee's commitment to defining the maximum level of employment as a broad-based and inclusive goal, together with our continued commitment to consider a wide range of indicators, may be particularly significant for the groups that are most vulnerable to employment fluctuations.8 Both research and experience suggest the groups that face the greatest structural challenges in the labor market are likely to be the first to experience layoffs during downturns and the last to experience employment gains during recoveries."
17,"Research by the Federal Reserve Board staff finds that unemployment rates, as well as patterns of job loss and labor force entry and exit, are more cyclically sensitive for Blacks and Hispanics than for whites, and observable worker characteristics can explain very little of these differentials.9 A similar observation was one of the key takeaways from the Fed Listens sessions we held around the country.10 Juan Salgado, chancellor of the City Colleges of Chicago, described how last year's tight labor market was finally giving his students, who are largely Black and Latinx, the opportunity to apprentice with local businesses in jobs that historically have not been open to them.11 Moreover, earnings from wages are particularly important for these groups, who have large and persistent wealth gaps and derive a smaller share of their income from financial asset holdings or from business ownership.12 Second, to address the downward bias to inflation associated with the proximity to the effective lower bound, the statement adopts a flexible inflation averaging strategy that seeks to achieve inflation that averages 2 percent over time in order to ensure longer-term inflation expectations are well anchored at 2 percent."
18,Flexible average inflation targeting (FAIT) is a consequential change in strategy.
