,sentence
0,"Economic growth was greatly facilitated by the emergence of civil government, which provided, among other things, consistent and predictable enforcement of property rights."
1,"Uncertainties that stem from the arbitrary enforcement of the body of prevailing rules result in higher risk and an associated elevation of the cost of capital, which in turn inhibits economic growth."
2,"Over the past half-century, the increase in the value of raw materials has accounted for only a fraction of the overall growth of U.S. gross domestic product (GDP)."
3,The rest of that growth reflects the embodiment of ideas in products and services that consumers value.
4,The demand for conceptual products is clearly impeded to a much smaller degree by rising marginal cost than is the demand for physical products.
5,A noticeable component of the surge in the trend growth of the economy in recent years arguably reflects the benefits that we have derived from the synergy of laser and fiber optic technologies in the 1960s and 1970s.
6,"* * * If our objective is to maximize economic growth, are we striking the right balance in our protection of intellectual property rights?"
7,"If the form of protection afforded to intellectual property rights affects economic growth, it must do so by increasing the underlying pace of output per labor hour, our measure of productivity growth."
8,Ideas are at the center of productivity growth.
9,Multifactor productivity by definition attempts to capture product innovations and insights in the way that capital and labor are organized to produce output.
10,"In essence, the growth of productivity attributable to factors other than indigenous natural resources and labor skill, is largely a measure of the contribution of ideas to economic growth and to our standards of living."
11,"Understanding the interplay of ideas and economic growth should be an area of active economic analysis, which for so many generations has focused mainly on physical things."
