,sentence
0,I have participated in a number of these stimulating conferences since I was in graduate school in the 1980s and have learned a lot from them as my thinking on monetary economics and monetary policy has evolved.
1,"In the United States and in virtually every country around the world, inflation has declined, and in most countries dramatically so."
2,"In addition, the volatility of inflation and expectations of future inflation have also fallen significantly."
3,I will call these changes experienced around the globe the conquest of worldwide inflation.
4,I will begin by providing a few facts about the substantial improvement of inflation during roughly the past decade compared with the quarter century that preceded it.
5,I will then try to understand why this remarkable decline in inflation has taken place.
6,"In particular, I argue that globalization, deregulation, and financial innovation, in part spurred by experiences of high inflation in the 1980s, have fostered currency competition that has led to improved central bank performance and, hence, the recent conquest of worldwide inflation."
7,The increased competition among currencies has changed the ability and the incentives of governments and central banks to pursue high-inflation policies.
8,"As I will argue, such changes have allowed improvements in central bank independence, governance and credibility, thereby leading to better inflation outcomes."
9,"In addition, greater central bank credibility has allowed the development of long-term bond markets in many countries where such markets did not previously exist and flattened of yield curves around the globe as concerns about future inflation risks declined."
10,The important issue is whether the conquest of worldwide inflation will persist or be a temporary phenomenon.
11,"The Worldwide Decline in Inflation From the 1950s until the late 1960s, inflation rates were relatively contained, and episodes of high inflation were rare."
12,"Following the collapse of the Bretton Woods fixed-exchange-rate system in the early 1970s, however, inflation became a worldwide phenomenon."
13,"Even in Germany, where prices had been the most stable of any country in the world as tracked by the International Monetary Fund (IMF), the purchasing power of the deutsche mark declined by more than half between 1972 and 1995.2 For the United States, purchasing power declined more than 70 percent over this period."
14,"To express this erosion in terms of cumulative inflation, $370 would be required today in the United Sates to purchase $100 worth of goods and services at 1972 prices."
15,Brazil has by far had the worst experience of any country in the world during this period: The price level in Brazil is approximately 5 trillion times higher today than it was in 1972.
16,"Since the early 1990s, however, worldwide inflation has significantly declined."
17,"In the advanced economies, for instance, the median inflation rate has fallen from 7 percent in the 1980s to 2 percent in the current decade."
18,"In emerging markets, the median inflation rate has fallen from 9 percent to 4 percent over the same period."
19,"Indeed, the latest issue of the International Monetary Fund's World Economic Outlook shows that average inflation rates in both the advanced economies and the developing countries in recent years are at their lowest levels since at least the early 1970s.3 Indeed, the worst performers over the past five years have had inflation outcomes close to the average outcome in the 1970s.4 Thus, the worst inflation today is not nearly as bad as it once was."
20,"To give some specific examples, just ten or twenty years ago, annual inflation rates in Brazil and Mexico exceeded 100 percent."
21,"But during the past five to ten years, Brazilian and Mexican inflation rates have remained low."
22,"In particular, inflation in Brazil failed to spike after Brazil experienced financial crises and sharp currency depreciations in the late 1990s."
23,"Given Brazil's history of hyperinflation, this stability is especially remarkable."
24,"Brazil did experience an uptick of inflation around its presidential election in 2002, but even this was minor by historical standards."
25,"This pattern of reduced inflation is seen across many countries, large and small, developed and developing."
26,The data thus clearly show that better inflation performance in the last decade is a worldwide phenomenon.
