,sentence
0,I thought I would take advantage of this opportunity to discuss the U.S. economy and the conduct of monetary policy.
1,"I must emphasize that these views are my own and do not necessarily reflect those of my colleagues on the Federal Open Market Committee.1 On balance, the economy has been performing quite well in recent quarters, with growth strong and underlying inflation stable despite the considerable rise in energy prices over the past few years."
2,"I say ""on balance"" because a number of unusual factors have been influencing the pattern of economic activity lately, adding to the normal difficulty of discerning underlying trends from inherently volatile data and other information."
3,Several factors have propelled reasonably strong economic growth.
4,"Despite the tightening of monetary policy that began in mid-2004, short-term interest rates were at fairly low levels until recently, and the effects of those low rates have continued to spur household and business spending."
5,The pace of economic growth in the United States has also been supported by a firming of activity abroad and the associated increases in demand for our exports.
6,"Among industrial countries, expansion of output has become more firmly established in both Japan and the euro area, while growth continues at a solid pace in the United Kingdom and Canada."
7,"Furthermore, economic growth in most of the emerging economies of Asia has been robust."
8,"U.S. exports were disrupted by last summer's hurricanes in the Gulf, but smoothing through this volatility, exports appear to have been contributing substantially to the growth of gross domestic product (GDP)."
9,Our economy has been able to register this good performance despite rising energy prices.
10,"This audience knows well that since late 2003 the price of West Texas intermediate crude oil, for delivery at Cushing, has soared from about $30 per barrel to nearly $70 recently."
11,"Nonetheless, the rise in energy prices has apparently had only a limited negative effect on the national economy."
12,"Since the 1970s, the energy intensity of production in the United States has fallen dramatically; indeed, on an inflation-adjusted basis, it takes roughly half as many Btu of energy to produce a dollar of GDP today than it did at the time of the 1973 oil crisis."
13,"This sharply reduced share of energy costs in total business expenses has likely limited the influence of these costs on profits, on overall consumer prices and real income, and on the economy more generally."
14,A rough estimate puts the reduction in real GDP growth from the increases in energy prices since late 2003 at between 1/2 percent and 1 percent per year.
15,"Of course, reactions to higher energy prices are hard to predict, but the measured response of activity over the past couple of years suggests that the most recent price increases will have, at most, only a small effect on economic growth during this year."
16,"Similarly, the unemployment rate has fallen almost 1/2 percentage point from early 2005 to around 4-3/4 percent last month."
17,"Nevertheless, the underlying rate of inflation has remained moderate."
18,"Headline inflation, of course, has been boosted by the jump in energy prices."
19,"However, the run-up in the prices of energy and other commodities appears to have had only a modest effect on prices for non-energy goods and services."
20,"The inflation rate for prices of consumer goods and services excluding food and energy, as measured by the core personal consumption expenditures (PCE) price index, has been running a bit under 2 percent, only about 1/2 percentage point above its rate two years ago before the spurt in energy prices began."
21,"Inflation has been restrained, in part, by the margin of slack in labor and product markets that has persisted through much of this period."
22,Another reason for this favorable outcome is that longer-term inflation expectations remain well contained.
23,"For example, the median expected inflation rate during the next five to ten years, as reported in the University of Michigan's survey of consumers, has barely edged up in recent years, even as short-term inflation has been boosted by rising energy prices."
24,"Meanwhile, inflation compensation for investors implied by the spreads between the rates on nominal and CPI-indexed Treasury notes at both five- and ten-year maturities also has not shown any tendency to move higher on balance."
25,"In recent years, declining prices of imports and the threat of import competition have also probably held down costs and prices to a degree."
26,"Nor would a pickup necessarily be inflationary, given the very good growth in labor productivity that we have experienced in recent years."
27,"Despite the relatively moderate increases in prices and costs that we have observed lately, the capacity utilization rate and the unemployment rate have recently reached zones that on occasion in the past have been associated with the beginnings of upward pressure on inflation."
28,"Of course, the past is not always a good guide to the future, in part because a great deal of uncertainty surrounds the relationship of resource utilization and inflation."
29,"In addition, measurement issues aside, the empirical evidence of the past half-century suggests that the relationship between utilization and inflation can shift over time."
30,"In the 1990s, that relationship was affected by, among other things, changing trends in the growth rate of productivity and innovations in the structure of labor markets, such as increased use of temporary help supply."
31,"These uncertainties mean that we, as policymakers, need to keep not only an open mind about estimates of the economy's potential but also a close eye on the various indicators of costs and prices so that we can recognize incipient price developments and react to them as early as possible."
32,"But we also must recognize that, by the time evidence of accelerating prices becomes definitive, containing inflation pressures could entail disruptive economic adjustments."
33,"In the current circumstances, as the Federal Open Market Committee has said, the economic climate appears to be one in which further increases in resource utilization, in combination with the elevated prices of energy and other commodities, have the potential to add to inflation pressures."
34,Maintaining economic growth around this pace will likely reflect a balancing of opposing forces.
35,"The rise in interest rates we have experienced will tend to restrain demand, offsetting the effects of sustained economic expansion in our trading partners and the reduced drag on U.S. growth from oil prices, assuming that those prices roughly flatten out as participants in futures markets seem to expect."
36,"If the past is any guide, the effect of rising interest rates is likely to be felt most visibly in housing markets."
37,"In addition, house prices have increased considerably relative to rents, incomes, and returns on alternative assets."
38,Already there have been signs that housing demand has begun to moderate.
39,"With demand slowing, house prices also seem likely to decelerate."
40,"Indeed, we are beginning to see hints of moderation in some of the data on housing prices."
