,sentence
0,"And, despite the disruptions of Hurricanes Katrina, Rita, and Wilma, economic activity appears to be expanding at a reasonably good pace as we head into 2006."
1,"But, as the latest projections from the Administration and the Congressional Budget Office suggest, our budget position will substantially worsen in the coming years unless major deficit-reducing actions are taken."
2,The rules were aimed specifically at promoting deficit reduction rather than at the broader goal of setting out an agreed-upon standard for determining whether the nation was living within its fiscal means.
3,The soaring cost of medical care for an aging population is certain to place enormous demands on our nation's resources and to exert pressure on the budget that economic growth alone is unlikely to eliminate.
4,"To be sure, favorable productivity developments would help to alleviate the impending budgetary strains."
5,"But unless productivity growth far outstrips that embodied in current budget forecasts, it is unlikely to represent more than part of the answer."
6,"Higher productivity does, of course, buoy revenues."
7,"But because initial Social Security benefits are heavily influenced by economywide wages, faster productivity growth will, with a lag, also raise benefits under current law."
8,"Moreover, because the long-range budget assumptions already make a reasonable allowance for future productivity growth, one cannot rule out the chance that productivity growth will fall short of projected future averages."
9,The likelihood of growing deficits in the unified budget is of especially great concern because the deficits would drain a correspondingly growing volume of real resources from private capital formation and cast an ever-larger shadow over the growth of living standards.
10,These uncertainties--especially our inability to identify the upper bound of future demands for medical care--suggest significant prudence when considering spending initiatives.
11,"As a consequence, our ability to rein in deficit-expanding initiatives, should they later prove to have been excessive or misguided, is quite limited."
12,"However, tax increases of sufficient dimension to deal with our looming fiscal problems arguably pose significant risks to economic growth and the revenue base."
13,"In the end, I suspect that, unless we attain unprecedented increases in productivity, we will have to make significant structural adjustments in the nation's major retirement and health programs."
14,"Indeed, although the trust funds have been running annual surpluses since the mid-1980s, one can credibly argue that they have served primarily to facilitate larger deficits in the rest of the budget and therefore have added little or nothing to national saving."
15,"And, with time, we should also gain valuable knowledge about the best approaches to restraining the growth of overall health-care spending."
