Unnamed: 0,sentence,label,score
0,"At this meeting, members discussed staff background analyses of the implications for the conduct of policy if the economy were to deteriorate substantially in a period when nominal short-term interest rates were already at very low levels.",LABEL_0,0.9980899691581726
1,"Under such conditions, while unconventional policy measures might be available, their efficacy was uncertain, and it might be impossible to ease monetary policy sufficiently through the usual interest rate process to achieve System objectives.",LABEL_0,0.9447216987609863
2,"If in the future such circumstances appeared to be in the process of materializing, a case could be made at that point for taking preemptive easing actions to help guard against the potential development of economic weakness and price declines that could be associated with the so-called ""zero bound"" policy constraint.",LABEL_0,0.7416989207267761
3,The Committee then turned to a discussion of the economic and financial outlook and the implementation of monetary policy over the intermeeting period ahead.,LABEL_2,0.9998314380645752
4,The information reviewed at this meeting indicated that economic activity probably steadied in the fourth quarter after a sizable drop in the summer.,LABEL_2,0.9902593493461609
5,"Final demand appeared to have increased appreciably, reflecting strength in consumer spending and a smaller decline in business purchases of durable equipment and software.",LABEL_2,0.5383695363998413
6,"However, businesses met a good part of the pickup in final demand through a large runoff of inventories, and as a consequence manufacturing activity and payroll employment continued to weaken late in the year, though at a slower pace.",LABEL_0,0.9975556135177612
7,Falling energy prices and widespread discounting of goods held down consumer price inflation.,LABEL_0,0.5921481251716614
8,"The labor market deteriorated somewhat further in December, and the unemployment rate continued to climb, to 5.",LABEL_0,0.9782142639160156
9,Recent data on initial claims for unemployment insurance pointed to a further moderation in employment losses in January.,LABEL_0,0.8630145788192749
10,"By contrast, spending on services expanded at a reduced pace, owing at least in part to relatively low demand for residential heating services.",LABEL_2,0.9893247485160828
11,"For the year as a whole, though, homebuilding and home sales remained relatively brisk as very low mortgage rates tended to offset the effects of a weakening job market and sluggish growth in personal income.",LABEL_0,0.48188191652297974
12,"An apparent consequence of reduced income growth and of lower equity prices was a change in the mix of single-family homebuilding, with less emphasis on construction of high-priced homes.",LABEL_0,0.966156005859375
13,"The U. S. trade deficit in goods and services narrowed slightly on balance in October and November (latest data) from the third-quarter level (adjusted to exclude large, one-time payments by foreign insurers related to the events of September 11) as the value of imports for the two-month period fell by more than the value of exports.",LABEL_1,0.9695245027542114
14,The available information suggested further slight slippage of economic activity in the foreign industrial countries in the fourth quarter.,LABEL_2,0.9517719745635986
15,"The Japanese economy remained very weak, economic activity in the euro area and Canada seemed to have contracted, and growth in the United Kingdom apparently slowed.",LABEL_2,0.5338901877403259
16,Consumer price inflation was quite low at year-end.,LABEL_0,0.8398739695549011
17,"With energy prices declining, both the consumer price index (CPI) and the personal consumption expenditure (PCE) chain-type price index edged down on balance in November and December.",LABEL_0,0.7039468288421631
