Unnamed: 0,sentence,label,score
0,The staff reported that they saw potential benefits to extending the exercise and in January would likely recommend a continuation along with possible adjustments to program parameters that could provide additional insights into the demand for a potential facility and its efficacy in putting a floor on money market rates.,LABEL_2,0.9990106821060181
1,The proposed increase in caps was intended to test the Desk's ability to manage somewhat larger operational flows and to provide additional information about the potential usefulness of ON RRP operations to affect market interest rates when doing so becomes appropriate.,LABEL_2,0.999626636505127
2,A few participants suggested that it would be useful to evaluate the potential role of an ON RRP facility in the context of the Committee's plans for monetary policy implementation over the medium and longer term.,LABEL_2,0.9998489618301392
3,"Participants were most concerned about the marginal cost of additional asset purchases arising from risks to financial stability, pointing out that a highly accommodative stance of monetary policy could provide an incentive for excessive risk-taking in the financial sector.",LABEL_1,0.9874717593193054
4,It was noted that the risks to financial stability could be somewhat larger in the case of asset purchases than in the case of interest rate policy because purchases work in part by affecting term premiums and policymakers have less experience with term premium effects than with more conventional interest rate policy.,LABEL_2,0.9989091157913208
5,Staff Review of the Economic Situation The information reviewed for the December 17-18 meeting indicated that economic activity was expanding at a moderate pace.,LABEL_1,0.9983378648757935
6,"Total payroll employment increased further, and the unemployment rate declined but remained elevated.",LABEL_1,0.9968438148498535
7,"Consumer price inflation continued to run below the Committee's objective, although measures of longer-run inflation expectations remained stable.",LABEL_0,0.9875155687332153
8,Total nonfarm payroll employment rose in October and November at a faster monthly pace than in the previous two quarters.,LABEL_2,0.9997829794883728
9,"The unemployment rate declined, on net, from 7.",LABEL_1,0.9977778792381287
10,"The labor force participation rate also decreased, on balance, and the employment-to-population ratio in November was the same as in September.",LABEL_0,0.8950020670890808
11,"The share of workers employed part time for economic reasons declined slightly while the rate of long-duration unemployment was little changed, but both measures were still high.",LABEL_0,0.9283717274665833
12,"The rate of job openings edged up in recent months, the share of small businesses reporting that they had hard-to-fill positions increased, and the four-week moving average of initial claims for unemployment insurance trended down, on net, over the intermeeting period, although the rate of gross private-sector hiring was still somewhat low.",LABEL_2,0.7723705768585205
13,"Households' net worth likely expanded as equity values and home prices increased further in recent months; real disposable income rose, on net, in September and October; and consumer sentiment in the Thomson Reuters/University of Michigan Surveys of Consumers improved significantly in early December.",LABEL_1,0.945648729801178
14,The U. S. international trade deficit narrowed in October as exports rose more than imports.,LABEL_1,0.994938850402832
15,"Total U. S. consumer price inflation, as measured by the PCE price index, was less than 1 percent over the 12 months ending in October, in part because consumer energy prices declined over the same 12-month period.",LABEL_0,0.8195142149925232
16,"In addition, core PCE price inflation--which excludes consumer energy and food prices--was only a little above 1 percent, partly reflecting subdued increases in medical services prices and recent declines in the prices of many nonfuel imported goods.",LABEL_0,0.9221870303153992
