,sentence
0,"unemployment edged down further to a 4-1/4 percent rate, the lowest since 1970."
1,"and despite taut labor markets, inflation also fell to its lowest rate in many decades by some broad measures, although a portion of this decline owed to decreases in oil, commodity, and other import prices that are unlikely to be repeated."
2,hourly labor compensation adjusted for inflation posted further impressive gains.
3,"real compensation gains have been supported by robust advances in labor productivity, which in turn have partly reflected heavy investment in plant and equipment, often embodying innovative technologies."
4,that build-up in turn is spawning rapid advances in productivity that are helping to keep inflation well behaved.
5,the new technologies and the optimism of consumers and investors are supporting asset prices and sustaining spending.
6,"the robust increase of production has been using up our nation's spare labor resources, suggesting that recent strong growth in spending cannot continue without a pickup in inflation unless labor productivity growth increases significantly further."
7,equity prices are high enough to raise questions about whether shares are overvalued.
8,"the debt of the household and business sectors has mounted, as has the external debt of the country as a whole, reflecting the deepening current account deficit."
9,"in light of all these risks, monetary policy must be ready to move quickly in either direction should we perceive imbalances and distortions developing that could undermine the economic expansion."
10,competitive global markets and persisting technological advances both spurred the business drive to become more efficient and induced the price declines for many types of new equipment that made capital spending more attractive.
11,"business success in enhancing productivity and the expectation of still further, perhaps accelerated, advances buoyed public optimism about profit prospects, which contributed to another sizable boost in equity prices."
12,"rising household wealth along with strong growth in real income, related to better pay, slower inflation, and expanding job opportunities, boosted consumption at the fastest clip in a decade and a half."
13,this rise in national saving has helped to hold down real interest rates and to facilitate the financing of the boom in private investment spending.
14,the counterpart of our high and rising current account deficit has been ever-faster increases in the net indebtedness of u.s. residents to foreigners.
15,"the rapid widening of the current account deficit has some disquieting aspects, especially when viewed in a longer-term context."
16,"should the sustainability of the buildup of our foreign indebtedness come into question, the exchange value of the dollar may well decline, imparting pressures on prices in the united states."
17,"in the recent economic environment, however, the widening of the trade and current account deficits had some beneficial aspects."
18,"it provided a safety valve for strong u.s. domestic demand, thereby helping to restrain pressures on u.s. resources."
19,"moreover, decreasing import prices, which partly came from the appreciation of the dollar through mid-summer, contributed to low overall u.s. inflation, as did ample manufacturing capacity in the united states and lower prices for oil and other commodities stemming from the weak activity abroad."
20,"the marked drop in energy prices significantly contributed to the subdued, less than 1 percent, increase in the price index for total personal consumption expenditures during 1998."
21,"in addition, supported by rapid accumulation of more efficient capital, the growth of labor productivity picked up last year, allowing nominal labor compensation to post another sizable gain without putting added upward pressure on costs and prices."
22,i shall return to an analysis of the extraordinary performance of inflation later in my remarks.
23,the federal open market committee conducted monetary policy last year with the aim of sustaining the remarkable combination of economic expansion and low inflation.
