,sentence
0,i will begin by reviewing the state of the u.s. economy and the conduct of monetary policy and then turn to some key issues related to the federal budget.
1,"when i testified before this committee last july, i noted that, while the growth of economic activity over the first half of the year had been spurred importantly by a swing from rapid inventory drawdown to modest inventory accumulation, that source of impetus would surely wind down in subsequent quarters, as it did."
2,"to support such a strengthening, monetary policy was set to continue its accommodative stance."
3,"in particular, worries about the situation in iraq contributed to an appreciable increase in oil prices."
4,"equity prices weakened further, the expected volatility of equity prices rose to unusually high levels, spreads on corporate debt and credit default swaps deteriorated, and liquidity in corporate debt markets declined."
5,"but on november 6, with economic performance remaining subpar, the federal open market committee chose to ease the stance of monetary policy, reducing the federal funds rate 50 basis points, to 1¼ percent."
6,"with inflation expectations well contained, this additional monetary stimulus seemed to offer worthwhile insurance against the threat of persistent economic weakness and unwelcome substantial declines in inflation from already low levels."
7,"equity prices rose, volatility declined, risk spreads narrowed, and market liquidity increased, albeit not to levels that might be associated with robust economic conditions."
8,"at the same time, mounting concerns about geopolitical risks and energy supplies, amplified by the turmoil in venezuela, were mirrored by the worrisome surge in oil prices, continued skittishness in financial markets, and substantial uncertainty among businesses about the outlook."
9,"partly as a result, growth of economic activity slowed markedly late in the summer and in the fourth quarter, continuing the choppy pattern that prevailed over the past year."
10,"excluding both the swings in auto and truck production and the fluctuations in non-motor-vehicle inventories, economic activity has been moving up in a considerably smoother fashion than has overall real gdp: final sales excluding motor vehicles are estimated to have risen at a 2¼ percent annual rate in the fourth quarter after a similar 1¾ percent advance in the previous quarter and an average of 2 percent in the first half."
11,"as previously, overall growth has simultaneously been supported by relatively strong spending by households and weighed down by weak expenditures by businesses."
12,"importantly, the favorable underlying trends in productivity have continued; despite little change last quarter, output per hour in the nonfarm business sector rose 3¾ percent over the four quarters of 2002, an impressive gain for a period of generally lackluster economic performance."
13,one consequence of the combination of sluggish output growth and rapid productivity gains has been that the labor market has remained quite soft.
14,"employment turned down in the final months of last year, and the unemployment rate moved up, but the report for january was somewhat more encouraging."
15,another consequence of the strong performance of productivity has been its support of household incomes despite the softness of labor markets.
16,"those gains in income, combined with very low interest rates and reduced taxes, have permitted relatively robust advances in residential construction and household expenditures."
17,"and despite large swings in sales, underlying demand for motor vehicles appears to have been well maintained."
18,"such refinancing activity is bound to contract at some point, as average interest rates on outstanding home mortgages converge to interest rates on new mortgages."
19,"but as a consequence of low interest rates, the servicing requirement for the mortgage debt of homeowners relative to the corresponding disposable income of that group is well below the high levels of the early 1990s."
20,"profit margins apparently did improve a bit last year, aided importantly by the strong growth in labor productivity."
21,"indeed, the heightening of geopolitical tensions has only added to the marked uncertainties that have piled up over the past three years, creating formidable barriers to new investment and thus to a resumption of vigorous expansion of overall economic activity."
22,"it is reasonable to surmise that, not only have such measures contributed significantly to the long-term growth potential of the economy this past decade, they also have enhanced its short-term resistance to recession."
