,sentence
0,"chairman brown, ranking member toomey, and other members of the committee, i am pleased to present the federal reserve's semiannual monetary policy report."
1,"at the federal reserve, we are strongly committed to achieving the monetary policy goals that congress has given us: maximum employment and price stability."
2,today i will review the current economic situation before turning to monetary policy.
3,"the resurgence in covid-19 cases, hospitalizations, and deaths in recent months is causing great hardship for millions of americans and is weighing on economic activity and job creation."
4,"following a sharp rebound in economic activity last summer, momentum slowed substantially, with the weakness concentrated in the sectors most adversely affected by the resurgence of the virus."
5,"the overall recovery in economic activity since last spring is due in part to unprecedented fiscal and monetary actions, which have provided essential support to many households, businesses, and communities."
6,"as with overall economic activity, the pace of improvement in the labor market has slowed."
7,"over the three months ending in january, employment rose at an average monthly rate of only 29,000."
8,"the unemployment rate remained elevated at 6.3 percent in january, and participation in the labor market is notably below pre-pandemic levels."
9,"as discussed in the february monetary policy report, the economic downturn has not fallen equally on all americans, and those least able to shoulder the burden have been the hardest hit."
10,the pandemic has also left a significant imprint on inflation.
11,"following large declines in the spring, consumer prices partially rebounded over the rest of last year."
12,"however, for some of the sectors that have been most adversely affected by the pandemic, prices remain particularly soft."
13,"overall, on a 12-month basis, inflation remains below our 2 percent longer-run objective."
14,monetary policy i will now turn to monetary policy.
15,"in the second half of last year, the federal open market committee completed our first-ever public review of our monetary policy strategy, tools, and communication practices."
16,we undertook this review because the u.s. economy has changed in ways that matter for monetary policy.
17,the review's purpose was to identify improvements to our policy framework that could enhance our ability to achieve our maximum-employment and price-stability objectives.
18,"as described in the february monetary policy report, in august, the committee unanimously adopted its revised statement on longer-run goals and monetary policy strategy."
19,"for example, we have not changed our 2 percent longer-run inflation goal."
20,"regarding our employment goal, we emphasize that maximum employment is a broad and inclusive goal."
21,"in addition, we state that our policy decisions will be informed by our ""assessments of shortfalls of employment from its maximum level"" rather than by ""deviations from its maximum level."
22,"""1 this change means that we will not tighten monetary policy solely in response to a strong labor market."
23,"regarding our price-stability goal, we state that we will seek to achieve inflation that averages 2 percent over time."
24,"this means that, following periods when inflation has been running below 2 percent, appropriate monetary policy will likely aim to achieve inflation moderately above 2 percent for some time."
25,"with this change, we aim to keep longer-term inflation expectations well anchored at our 2 percent goal."
26,"well-anchored inflation expectations enhance our ability to meet both our employment and inflation goals, particularly in the current low interest rate environment in which our main policy tool is likely to be more frequently constrained by the lower bound."
27,"as noted in our january policy statement, we expect that it will be appropriate to maintain the current accommodative target range of the federal funds rate until labor market conditions have reached levels consistent with the committee's assessments of maximum employment and inflation has risen to 2 percent and is on track to moderately exceed 2 percent for some time."
28,"the economy is a long way from our employment and inflation goals, and it is likely to take some time for substantial further progress to be achieved."
