,sentence
0,"the gross domestic product expanded vigorously over the second half of 2003 while productivity surged, prices remained stable, and financial conditions improved further."
1,"narrowing credit risk spreads and a considerable rally in equity prices have reduced financing costs and increased household wealth, which should provide substantial support for spending by businesses and households."
2,"with short-term real interest rates close to zero, monetary policy remains highly accommodative."
3,these circumstances all should spur the expansion of aggregate demand in 2004.
4,"at the same time, increases in efficiency and a significant level of underutilized resources should help keep a lid on inflation."
5,last year's reductions in personal income tax rates and the advance of rebates to those households that were eligible for the expanded child tax credit boosted the growth of real disposable personal income.
6,the very low level of interest rates also encouraged household spending through a variety of channels.
7,"automakers took advantage of low interest rates to offer attractive incentive deals, buoying the purchase of new vehicles."
8,"even though the ratio of overall household debt to income continued to increase, as it has for more than a half-century, the rise in home and equity prices enabled the ratio of household net worth to disposable income to recover to a little above its long-term average."
9,the low level of interest rates and large volume of mortgage refinancing activity helped reduce households' debt-service and financial-obligation ratios a bit.
10,high vacancy rates for office buildings and low rates of capacity utilization in manufacturing evidently limited the demand for new structures.
11,"interest rate spreads on both investment-grade and speculative-grade bond issues narrowed substantially over the year, as investors apparently became more confident about the economic expansion and saw less risk of adverse shocks from accounting and other corporate scandals."
12,"the stock of business loans extended by banks and commercial paper issued by nonfinancial firms declined more than $100 billion over the year, apparently owing to slack demand for short-term credit rather than to a constriction in supply."
13,"moreover, responses to that survey pointed to a lack of demand for business loans until late in the year."
14,the profitability of the business sector was again propelled by stunning increases in productivity.
15,the productivity performance of the past few years has been particularly striking in that these increases occurred in a period of relatively sluggish output growth.
16,"the strong gains in productivity, however, have obviated robust increases in business payrolls."
17,"to date, the expansion of employment has significantly lagged increases in output."
18,"gross separations from employment, two-fifths of which have been involuntary, are about what would be expected from past cyclical experience, given the current pace of output growth."
19,"in all likelihood, employment will begin to grow more quickly before long as output continues to expand."
20,productivity over the past few years has probably received a boost from the efforts of businesses to work off the stock of inefficiencies that had accumulated in the boom years.
21,a consequence of the rapid gains in productivity and slack in our labor and product markets has been sustained downward pressure on inflation.
22,"as measured by the chain-weighted price index for personal consumption expenditures excluding food and energy, prices rose less than 1 percent in 2003."
