,sentence
0,"to produce that higher output, about 3 million americans joined the nation's payrolls, in the process contributing to a reduction in the unemployment rate to 4-3/4 percent, its lowest sustained level since the late 1960s."
1,"unlike some prior episodes when faster wage rate increases mainly reflected attempts to make up for more rapidly rising prices of goods and services, the fatter paychecks that workers brought home represented real increments to purchasing power."
2,"measured consumer price inflation came in at 1-3/4 percent over the twelve months of 1997, down about 1-1/2 percentage points from the pace of the prior year."
3,"while swings in the prices of food and fuel contributed to this decline, both narrower price indexes excluding those items and broader ones including all goods and services produced in the united states also paint a portrait of continued progress toward price stability."
4,"these healthy gains in earnings and the expectations of more to come provided important support to the equity market, with most major stock price indexes gaining more than 20 percent over the year."
5,the strong growth of the real income of workers and corporations is not unrelated to the economy's continued good performance on inflation.
6,"taken together, recent evidence supports the view that such low inflation, as closely approaching price stability as we have known in the united states in three decades, engenders many benefits."
7,"when changes in the general price level are small and predictable, households and firms can plan more securely for the future."
8,"low inflation also exerts a discipline on costs, fostering efforts to enhance productivity."
9,"productivity is the ultimate source of rising standards of living, and we witnessed a notable pickup in this measure in the past two years."
10,"in turn, higher national saving, by promoting lower real long-term interest rates, helps spur spending to outfit american firms and their workers with the modern equipment they need to compete successfully on world markets."
11,"as i noted earlier, our nation has been experiencing a higher growth rate of productivity--output per hour worked--in recent years."
12,"those innovations, together with fierce competitive pressures in our high-tech industries to make them available to as many homes, offices, stores, and shop floors as possible, have produced double-digit annual reductions in prices of capital goods embodying new technologies."
13,more recent evidence remains consistent with the view that this capital spending has contributed to a noticeable pickup in productivity--and probably by more than can be explained by usual business cycle forces.
14,"for one, the combination of continued low inflation and stable to rising domestic profit margins implies quite subdued growth in total consolidated unit business costs."
15,"with labor costs constituting more than two-thirds of those costs and labor compensation per hour accelerating, productivity must be growing faster, and that stepup must be roughly in line with the increase in compensation growth."
16,"for another, our more direct observations on output per hour roughly tend to confirm that productivity has picked up significantly in recent years, although how much the ongoing trend of productivity has risen remains an open question."
