,sentence
0,"monetary policy this year has confronted an economy that slowed sharply late last year and has remained weak this year, following an extraordinary period of buoyant expansion."
1,"by aggressively easing the stance of monetary policy, the federal reserve has moved to support demand and, we trust, help lay the groundwork for the economy to achieve maximum sustainable growth."
2,"our accelerated action reflected the pronounced downshift in economic activity, which was accentuated by the especially prompt and synchronous adjustment of production by businesses utilizing the faster flow of information coming from the adoption of new technologies."
3,"a rapid and sizable easing was made possible by reasonably well-anchored inflation expectations, which helped to keep underlying inflation at a modest rate, and by the prospect that inflation would remain contained as resource utilization eased and energy prices backed down."
4,"in addition to the more accommodative stance of monetary policy, demand should be assisted going forward by the effects of the tax cut, by falling energy costs, by the spur to production once businesses work down their inventories to more comfortable levels, and, most important, by the inducement to resume increases in capital spending."
5,such innovation has been the driving force raising the growth of structural productivity over the last half-dozen years.
6,"to be sure, measured productivity has softened in recent quarters, but by no more than one would anticipate from cyclical influences layered on top of a faster long-term trend."
7,"certainly, should conditions warrant, we may need to ease further, but we must not lose sight of the prerequisite of longer-run price stability for realizing the economy's full growth potential over time."
8,"the synergies of key technologies markedly elevated prospective rates of return on high-tech investments, led to a surge in business capital spending, and significantly increased the growth rate of structural productivity."
9,"the capitalization of those higher expected returns lifted equity prices, which in turn contributed to a substantial pickup in household spending on a broad range of goods and services, especially on new homes and durable goods."
10,"the evident attractiveness of investment opportunities in the united states induced substantial inflows of funds from abroad, raising the dollar's exchange rate while financing a growing portion of domestic spending."
11,"by early 2000, the surge in household and business purchases had increased growth of the stocks of many types of consumer durable goods and business capital equipment to rates that could not be sustained."
12,"even though demand for a number of high-tech products was doubling or tripling annually, in some cases new supply was coming on even faster."
13,"clearly, some moderation in the pace of spending was necessary and expected if the economy was to progress along a more balanced growth path."
14,"growth of outlays of consumer durable goods slowed in the middle of 2000, and shipments of nondefense capital goods have declined since autumn."
15,but these improvements apparently have not solved the thornier problem of correctly anticipating demand.
16,"of course, the timing and force with which that process of recovery plays out will depend on the behavior of final demand."
17,"in that regard, the demand for capital equipment, particularly in the near term, could pose a continuing problem."
18,"despite evidence that expected long-term rates of return on the newer technologies remain high, growth of investment in equipment and software has turned decidedly negative."
