,sentence
0,"indeed, the unified budget is running deficits equal to about 3-1/2 percent of gross domestic product, and federal debt held by the public as a percent of gdp has risen noticeably since it bottomed out in 2001."
1,"to be sure, the cyclical component of the deficit should narrow as the economic expansion proceeds and incomes rise."
2,"but, as the latest projections from the administration and the congressional budget office suggest, our budget position is unlikely to improve substantially in the coming years unless major deficit-reducing actions are taken."
3,"however, the brief emergence of surpluses in the late 1990s eroded the will to adhere to these rules, which were aimed specifically at promoting deficit reduction rather than at the broader goal of setting out a commonly agreed-upon standard for determining whether the nation was living within its fiscal means."
4,"for example, future congresses and presidents will, over time, have to weigh the benefits of continued access, on current terms, to advances in medical technology against other spending priorities as well as against tax initiatives that foster increases in economic growth and the revenue base."
5,the combination of an aging population and the soaring costs of its medical care is certain to place enormous demands on our nation's resources and to exert pressure on the budget that economic growth alone is unlikely to eliminate.
6,"to be sure, favorable productivity developments would help to alleviate the impending budgetary strains."
7,"but unless productivity growth far outstrips that embodied in current budget forecasts, it is unlikely to represent more than part of the answer."
8,"higher productivity does, of course, buoy revenues."
9,"but because initial social security benefits are influenced heavily by economywide wages, faster productivity growth, with a lag, also raises benefits under current law."
10,"moreover, because the long-range budget assumptions already make reasonable allowance for future productivity growth, one cannot rule out the possibility that productivity growth will fall short of projected future averages."
11,the likelihood of escalating unified budget deficits is of especially great concern because they would drain an inexorably growing volume of real resources away from private capital formation over time and cast an ever-larger shadow over the growth of living standards.
12,these uncertainties--especially our inability to identify the upper bound of future demands for medical care--counsel significant prudence in policymaking.
13,"as a consequence, our ability to rein in deficit-expanding initiatives, should they later prove to have been excessive or misguided, is quite limited."
14,"however, tax increases of sufficient dimension to deal with our looming fiscal problems arguably pose significant risks to economic growth and the revenue base."
15,"in the end, i suspect that, unless we attain unprecedented increases in productivity, we will have to make significant structural adjustments in the nation's major retirement and health programs."
16,"indeed, although the trust funds have been running annual surpluses since the mid-1980s, one can credibly argue that they have served primarily to facilitate larger deficits in the rest of the budget and therefore have added little or nothing to national saving."
17,"and, with time, we should also gain valuable knowledge about the best approaches to restraining the growth of overall health-care spending."
