,sentence
0,"to meet those demands, investors have reduced their leverage and liquidated holdings of securities, putting further downward pressure on security prices."
1,"these developments in financial markets--which themselves reflect, in part, greater concerns about housing and the economic outlook more generally--have weighed on real economic activity."
2,"notably, in the housing market, sales of both new and existing homes have generally continued weak, partly as a result of the reduced availability of mortgage credit, and home prices have continued to fall."
3,"private payroll employment fell substantially in february, after two months of smaller job losses, with job cuts in construction and closely related industries accounting for a significant share of the decline."
4,but the demand for labor has also moderated recently in other industries.
5,inflation has also been a source of concern.
6,"we expect inflation to moderate in coming quarters, but it will be necessary to continue to monitor inflation developments carefully."
7,"well-functioning financial markets are essential for the efficacy of monetary policy and, indeed, for economic growth and stability."
8,"with respect to monetary policy, at its march meeting the fomc reduced its target for the federal funds rate by 75 basis points to 2-1/4 percent."
9,"much necessary economic and financial adjustment has already taken place, and monetary and fiscal policies are in train that should support a return to growth in the second half of this year and next year."
