,sentence
0,economic trends economic conditions in the united states have in recent years been favorable to growth in spending and borrowing by the household sector and to strong growth in consumer lending by u.s. banks.
1,"just since early 1992, nonfarm payroll employment has increased nearly 11 1/2 million, driving the u.s. unemployment rate to 5.3 percent in june of this year, its lowest level in six years."
2,the dramatic rise in stock and bond prices in recent years has also produced sharp gains in wealth for some households.
3,"indeed, as the economy emerged from recession in 1991, growth in nonmortgage consumer debt was much slower than typical, reflecting sluggish spending on durable goods and lingering fears about long-term layoffs and other threats to job security."
4,"however, by 1994, consumer confidence had recovered considerably and demand for autos and other durable goods had strengthened."
5,lower inflation in recent years can account for some of the difference.
6,"however, that performance--rapid growth during an expansion--is also typical of the last two decades."
7,"our staff estimates that this ratio, which includes both mortgage and nonmortgage payments, peaked in late 1989 at about 17 1/2 percent, and then declined over the next four years to about 15 1/2 percent in 1993, as households curtailed their borrowing and average interest rates on their debts fell."
8,"in part, it also reflects substantial growth in credit card debt."
9,"conclusion to sum up, the rapid growth in consumer lending by banks, particularly that involving credit card loans, reflects a natural evolution of banking activities toward the household sector and has generally enhanced consumer convenience and produced significant profits for banks."
10,"in recent years, this growth has been due, in part, to aggressive solicitations of credit card customers by a relatively small number of large bank and nonbank organizations and by an active market for securitized credit card debt."
