,sentence
0,"chairwoman waters, ranking member mchenry, and other members of the committee, i am pleased to present the federal reserve's semiannual monetary policy report."
1,my colleagues and i strongly support the goals of maximum employment and price stability that congress has set for monetary policy.
2,today i will review the current economic situation before turning to monetary policy.
3,"over the second half of last year, economic activity increased at a moderate pace and the labor market strengthened further, as the economy appeared resilient to the global headwinds that had intensified last summer."
4,inflation has been low and stable but has continued to run below the federal open market committee's (fomc) symmetric 2 percent objective.
5,"the pace of job gains has remained above what is needed to provide jobs for new workers entering the labor force, allowing the unemployment rate to move down further over the course of last year."
6,the unemployment rate was 3.6 percent last month and has been near half-century lows for more than a year.
7,employment gains have been broad based across all racial and ethnic groups and levels of education.
8,"growth in consumer spending moderated toward the end of the year following earlier strong increases, but the fundamentals supporting household spending remain solid."
9,"residential investment turned up in the second half, but business investment and exports were weak, largely reflecting sluggish growth abroad and trade developments."
10,the february monetary policy report discusses the recent weakness in manufacturing.
11,inflation ran below the fomc's symmetric 2 percent objective throughout 2019.
12,"over the 12 months through december, overall inflation based on the price index for personal consumption expenditures was 1.6 percent."
13,"core inflation, which excludes volatile food and energy prices, was also 1.6 percent."
14,"over the next few months, we expect inflation to move closer to 2 percent, as unusually low readings from early 2019 drop out of the 12-month calculation."
15,"in addition, although it is encouraging that productivity growth, the main engine for raising wages and living standards over the longer term, has moved up recently, productivity gains have been subpar throughout this economic expansion."
16,finding ways to boost labor force participation and productivity growth would benefit americans and should remain a national priority.
17,monetary policy i will now turn to monetary policy.
18,"over the second half of 2019, the fomc shifted to a more accommodative stance of monetary policy to cushion the economy from weaker global growth and trade developments and to promote a faster return of inflation to our symmetric 2 percent objective."
19,"at our subsequent meetings, with some uncertainties surrounding trade having diminished and amid some signs that global growth may be stabilizing, the committee left the policy rate unchanged."
20,"the fomc believes that the current stance of monetary policy will support continued economic growth, a strong labor market, and inflation returning to the committee's symmetric 2 percent objective."
21,"as long as incoming information about the economy remains broadly consistent with this outlook, the current stance of monetary policy will likely remain appropriate."
22,"taking a longer view, there has been a decline over the past quarter-century in the level of interest rates consistent with stable prices and the economy operating at its full potential."
23,this low interest rate environment may limit the ability of central banks to reduce policy interest rates enough to support the economy during a downturn.
24,"with this concern in mind, we have been conducting a review of our monetary policy strategy, tools, and communication practices."
25,the february monetary policy report shares some of what we have learned.
26,the current low interest rate environment also means that it would be important for fiscal policy to help support the economy if it weakens.
27,a more sustainable federal budget could also support the economy's growth over the long term.
28,"finally, i will briefly review our planned technical operations to implement monetary policy."
29,the february monetary policy report provides details of our operations to date.
30,"also, as reserves reach durably ample levels, we intend to slow our purchases to a pace that will allow our balance sheet to grow in line with trend demand for our liabilities."
31,all of these technical measures support the efficient and effective implementation of monetary policy.
32,they are not intended to represent a change in the stance of monetary policy.
