,sentence
0,"chairman crapo, ranking member brown, and other members of the committee, i am happy to present the federal reserve's semiannual monetary policy report to the congress."
1,let me start by saying that my colleagues and i strongly support the goals the congress has set for monetary policy--maximum employment and price stability.
2,monetary policy affects everyone and should be a mystery to no one.
3,"for the past three years, we have been gradually returning interest rates and the fed's securities holdings to more normal levels as the economy strengthens."
4,"we believe this is the best way we can help set conditions in which americans who want a job can find one, and in which inflation remains low and stable."
5,i will review the current economic situation and outlook and then turn to monetary policy.
6,"current economic situation and outlook since i last testified here in february, the job market has continued to strengthen and inflation has moved up."
7,"in the most recent data, inflation was a little above 2 percent, the level that the federal open market committee, or fomc, thinks will best achieve our price stability and employment objectives over the longer run."
8,the latest figure was boosted by a significant increase in gasoline and other energy prices.
9,"the unemployment rate edged down 0.1 percentage point over the first half of the year to 4.0 percent in june, near the lowest level of the past two decades."
10,"for example, the unemployment rates for african americans and hispanics have fallen sharply over the past few years and are now near their lowest levels since the bureau of labor statistics began reporting data for these groups in 1972."
11,groups with higher unemployment rates have tended to benefit the most as the job market has strengthened.
12,"incoming data show that, alongside the strong job market, the u.s. economy has grown at a solid pace so far this year."
13,the value of goods and services produced in the economy--or gross domestic product--rose at a moderate annual rate of 2 percent in the first quarter after adjusting for inflation.
14,"however, the latest data suggest that economic growth in the second quarter was considerably stronger than in the first."
15,the solid pace of growth so far this year is based on several factors.
16,i will turn now to inflation.
17,"after several years in which inflation ran below our 2 percent objective, the recent data are encouraging."
18,"the price index for personal consumption expenditures, which is an overall measure of prices paid by consumers, increased 2.3 percent over the 12 months ending in may."
19,"overall inflation increased partly because of higher oil prices, which caused a sharp rise in gasoline and other energy prices paid by consumers."
20,"because energy prices move up and down a great deal, we also look at core inflation."
21,core inflation excludes energy and food prices and generally is a better indicator of future overall inflation.
22,"core inflation was 2.0 percent for the 12 months ending in may, compared with 1.5 percent a year ago."
23,we will continue to keep a close eye on inflation with the goal of keeping it near 2 percent.
24,"looking ahead, my colleagues on the fomc and i expect that, with appropriate monetary policy, the job market will remain strong and inflation will stay near 2 percent over the next several years."
25,"first, interest rates, and financial conditions more broadly, remain favorable to growth."
26,"and, fourth, the outlook for economic growth abroad remains solid despite greater uncertainties in several parts of the world."
27,monetary policy over the first half of 2018 the fomc has continued to gradually reduce monetary policy accommodation.
28,"the payment of interest on balances held by banks in their accounts at the federal reserve has played a key role in carrying out these policies, as the current monetary policy report explains."
29,this tool has made it possible for us to gradually return interest rates to a more normal level without disrupting financial markets and the economy.
30,"as i mentioned, after many years of running below our longer-run objective of 2 percent, inflation has recently moved close to that level."
31,many factors affect inflation--some temporary and others longer lasting.
32,inflation will at times be above 2 percent and at other times below.
33,"we say that the 2 percent objective is ""symmetric"" because the fomc would be concerned if inflation were running persistently above or below our objective."
34,the unemployment rate is low and expected to fall further.
35,one explanation could be that productivity growth has been low in recent years.
36,"on a brighter note, moderate wage growth also tells us that the job market is not causing high inflation."
37,"with a strong job market, inflation close to our objective, and the risks to the outlook roughly balanced, the fomc believes that--for now--the best way forward is to keep gradually raising the federal funds rate."
38,"we are aware that, on the one hand, raising interest rates too slowly may lead to high inflation or financial market excesses."
39,"on the other hand, if we raise rates too rapidly, the economy could weaken and inflation could run persistently below our objective."
40,the committee will continue to weigh a wide range of relevant information when deciding what monetary policy will be appropriate.
41,"for guideposts on appropriate policy, the fomc routinely looks at monetary policy rules that recommend a level for the federal funds rate based on the current rates of inflation and unemployment."
42,the july monetary policy report gives an update on monetary policy rules and their role in our policy discussions.
