Unnamed: 0,sentence,label,score
0,"Under the baseline path for interest rates, the Federal Reserve's reinvestments of principal payments on agency mortgage-backed securities would likely fall to zero beginning in October; however, prepayments could rise somewhat above the redemption cap in some months in the future given the uncertainties surrounding prepayment projections.",LABEL_0,0.8591160178184509
1,"The flooding and damage from Hurricane Florence, which made landfall on September 14, seemed likely to have a modest, transitory effect on national economic growth in the second half of the year.",LABEL_2,0.9968348741531372
2,"Consumer price inflation, as measured by the 12-month percentage change in the price index for personal consumption expenditures (PCE), remained near 2 percent in July.",LABEL_2,0.928305983543396
3,Survey-based measures of longer-run inflation expectations were little changed on balance.,LABEL_2,0.9969122409820557
4,"Total nonfarm payroll employment increased at a strong pace, on average, in July and August.",LABEL_1,0.9990124106407166
5,The national unemployment rate decreased to 3.,LABEL_1,0.9925726056098938
6,"9 percent in July and remained at that level in August, while the labor force participation rate and the employment-to-population ratio moved down somewhat, on balance, over those two months.",LABEL_0,0.975983738899231
7,"The unemployment rates for African Americans, Asians, and Hispanics in August were below their levels at the end of the previous expansion.",LABEL_0,0.9965165257453918
8,"The rate of private-sector job openings continued to be elevated in June and July, while the rate of quits moved higher on balance; initial claims for unemployment insurance benefits were at a historically low level in mid-September.",LABEL_0,0.9327869415283203
9,The staff's preliminary assessment was that the consequences of Hurricane Florence would have a slight negative effect on aggregate real PCE growth in the third quarter but that spending would bounce back in the fourth quarter.,LABEL_2,0.7931583523750305
10,"More broadly, recent readings on key factors that influence consumer spending--including gains in employment, real disposable personal income, and households' net worth--continued to be supportive of solid real PCE growth in the near term.",LABEL_1,0.5956674218177795
11,"The nominal U. S. international trade deficit widened in June and July, with declining exports and rising imports.",LABEL_1,0.9986331462860107
12,The available data suggested that the change in net exports would be a notable drag on real GDP growth in the third quarter.,LABEL_0,0.9935302138328552
13,"Total U. S. consumer prices, as measured by the PCE price index, increased 2.",LABEL_1,0.9978941082954407
14,"Core PCE price inflation, which excludes changes in consumer food and energy prices, was 2.",LABEL_1,0.977616012096405
15,The consumer price index (CPI) rose 2.,LABEL_1,0.9976471662521362
16,"7 percent over the 12 months ending in August, while core CPI inflation was 2.",LABEL_2,0.7581241726875305
17,"Recent readings on survey-based measures of longer-run inflation expectations--including those from the Michigan survey, the Survey of Professional Forecasters, and the Desk's Survey of Primary Dealers and Survey of Market Participants--were little changed on balance.",LABEL_2,0.9969462752342224
18,"Foreign economic growth slowed in the second quarter, as a pickup in growth for the advanced foreign economies (AFEs) was more than offset by slower growth in the EMEs.",LABEL_2,0.9959338307380676
