Unnamed: 0,sentence,label,score
0,The Committee then turned to a discussion of the economic and financial outlook and the implementation of monetary policy over the intermeeting period ahead.,LABEL_2,0.996923565864563
1,The information reviewed at this meeting suggested that domestic final demand continued to expand at a robust pace.,LABEL_1,0.9903729557991028
2,"The strike at General Motors had damped overall economic activity temporarily, but total payroll employment continued to trend upward, and labor markets remained extremely tight.",LABEL_2,0.9966395497322083
3,"Despite the pressures on labor resources, trends in wages and prices had remained stable in recent months.",LABEL_2,0.998445987701416
4,Nonfarm payroll employment expanded further in July even though manufacturing payrolls plunged in association with the General Motors strike; job growth remained strong in most non-manufacturing sectors.,LABEL_2,0.935452938079834
5,"Construction employment continued to increase at about the brisk pace recorded over the first half of the year, and hiring in retail trade surged.",LABEL_1,0.9941015839576721
6,The civilian unemployment rate was unchanged in July at 4.,LABEL_1,0.9925898909568787
7,"In the housing sector, both demand and construction activity remained strong.",LABEL_2,0.9949055910110474
8,Available information suggested that growth in business spending on capital goods likely would slow further in the months ahead.,LABEL_0,0.9939126372337341
9,"The nominal deficit on U. S. trade in goods and services widened substantially further in the second quarter; the value of exports of goods and services declined for a second straight quarter, while the value of imports continued to rise, though at a somewhat reduced pace.",LABEL_1,0.9924108982086182
10,"In Japan, however, economic activity appeared to have contracted sharply further in the second quarter.",LABEL_0,0.5450563430786133
11,"In most other Asian economies, currencies and equity prices were under downward pressure, and in Russia, asset values plummeted in often disorderly markets.",LABEL_0,0.9921605587005615
12,Price and wage inflation had remained relatively stable in recent months.,LABEL_2,0.9982938766479492
13,Both the overall CPI and the CPI excluding food and energy items rose slightly on balance in June and July; a small rise in food prices offset a noticeable decline in energy prices over the two-month period.,LABEL_2,0.6075371503829956
14,"For the twelve months ended in July, the core CPI registered a slightly smaller increase than it had in the year-earlier period, partly reflecting lower prices for new motor vehicles.",LABEL_0,0.9550173282623291
15,Producer prices of finished goods changed little on balance in June and July; a sizable drop in the prices of energy products over the June-July period more than offset a modest rise in core producer prices.,LABEL_2,0.9914635419845581
16,"For the year ended in July, core producer prices rose somewhat more than in the year-earlier period, reflecting larger increases in the prices of finished consumer goods.",LABEL_1,0.9990981221199036
17,"With the balance of risks still pointing to the possibility of rising inflation over time, the Committee chose to retain an asymmetric directive tilted toward a possible firming of reserve conditions and a higher federal funds rate.",LABEL_1,0.9984322190284729
18,The reserve conditions associated with this directive were expected to be consistent with moderate growth in M2 and M3 over the months ahead.,LABEL_2,0.9978752732276917
19,"Most other interest rates fell slightly on balance over the intermeeting period in response to market assessments that worsening conditions in Asia, Latin America, and Russia portended slower growth in U. S. output and inflation over an extended period ahead.",LABEL_0,0.9988552927970886
20,"In an atmosphere of increasing concerns about the prospects for corporate earnings, share prices in U. S. equity markets remained volatile and major indexes declined appreciably on balance over the intermeeting period.",LABEL_0,0.997628390789032
21,The dollar's advance against the Canadian dollar occurred in the context of continuing weakness in global commodity prices that was weighing down that currency.,LABEL_0,0.999232292175293
22,The halt in the growth of M3 was associated with a sharp runoff of large time deposits and outflows from institution-only money market funds triggered by a temporary spike in interest rates on market instruments around quarter-end.,LABEL_1,0.9953847527503967
23,The staff forecast prepared for this meeting indicated that economic activity would expand through 1999 at a pace somewhat below the estimated growth of the economy's potential.,LABEL_2,0.9885497093200684
24,Reduced growth of foreign economic activity and the lagged effects of the sizable earlier rise in the foreign exchange value of the dollar were anticipated to place substantial restraint on the demand for U. S. exports and to lead to further substitution of imports for domestic products.,LABEL_0,0.8267857432365417
25,"Housing demand was expected to remain relatively strong in the context of the persisting favorable cash flow affordability of home ownership, though the slower income growth anticipated over the projection period would damp homebuilding somewhat.",LABEL_0,0.929843008518219
26,"Pressures on labor resources were likely to diminish somewhat as the expansion of economic activity slowed, but inflation was expected to pick up gradually as a result of an anticipated reversal of some of the decline in energy prices this year.",LABEL_2,0.7791640162467957
27,"In the Committee's discussion of current and prospective economic conditions, members focused on the disparate forces that continued to shape trends in economic activity, notably the persist- ence of considerable strength in private domestic spending and the damping influences stemming from foreign economic developments.",LABEL_2,0.9926427602767944
28,"Moreover, equity prices and risk spreads in U. S. financial markets were beginning to be adversely affected, potentially slowing domestic demand.",LABEL_0,0.9981961846351624
29,"The members generally anticipated somewhat more moderate growth than they had in their previous forecasts, with prospective expansion at a pace near or somewhat below the growth of economy's potential.",LABEL_2,0.9987975358963013
30,"Nonetheless, they remained concerned about the potential for higher inflation, given the widespread tightness in labor markets and an upward tilt in the rise of labor compensation.",LABEL_1,0.9990853071212769
31,"For the present, however, inflation remained subdued, and it was likely to remain relatively low for some time in light of the weakness in commodity and other import prices and the tendency for low current inflation to hold down expected price increases.",LABEL_2,0.7713180184364319
32,"Among the factors bearing on the outlook for domestic economic activity, the members viewed the external sector as a major source of uncertainty.",LABEL_2,0.6842753887176514
33,"Indeed, such conditions appeared to be worsening further in some Asian nations, and other countries had been affected by the associated weakening in the demand for commodities and the more risk-averse attitudes of investors.",LABEL_0,0.9984588623046875
34,"In their review of developments in key expenditure sectors of the domestic economy, members observed that over the first half of the year the strength in domestic final demand, notably in the consumer and business investment sectors, had more than offset the negative effects of developments in the foreign sector and other factors.",LABEL_2,0.9990537166595459
35,"In the consumer sector, the outlook for further sizable increases in spending was buttressed by unusually favorable underlying factors, including solid ongoing gains in employment and incomes and substantial further increases in household net worth this year.",LABEL_1,0.7942684292793274
36,"While a variety of factors pointed to sustained growth in consumer spending, a less ebullient stock market, should it persist, would foster more moderate expansion in consumer spending, perhaps at a pace more in line with the rise in consumer incomes, or at an even slower pace if consumer confidence were adversely affected by developments in financial markets.",LABEL_2,0.9966913461685181
37,"Business fixed investment also seemed to be on a solid upward trajectory, though some slowing in the growth of business investment spending was anticipated in response to a projected deceleration in overall business output and weaker business profits.",LABEL_0,0.9987391829490662
38,"Even so, some slowing was anticipated, at least after current construction backlogs were satisfied, in response to the projected slowing in employment growth and the high level of the housing stock.",LABEL_0,0.9930590391159058
39,"Nonetheless, the rate of non-auto inventory investment in the spring still appeared to have exceeded a pace that was consistent with sustainable growth in sales.",LABEL_2,0.6323295831680298
40,"Looking ahead and apart from short-run fluctuations, inventories were not expected to add to demand over coming quarters, at least after the restocking of motor vehicles by General Motors was completed.",LABEL_2,0.977051317691803
41,"In the Committee's discussion of the outlook for wages and prices, members commented that the rate of inflation in consumer prices was difficult to characterize with precision because alterna- tive price indexes provided different measurement results; in particular, chain price indexes for consumption expenditures showed substantially less inflation than the CPI.",LABEL_2,0.9985716342926025
42,"Even so, it was clear on the basis of any measure that consumer prices and inflation more generally had remained remarkably subdued in the context of very tight labor markets and upward pressure on labor compensation.",LABEL_1,0.9458616375923157
43,"And whatever the explanation, it seemed that the economy had been less prone to rising inflation than it had been historically under similarly tight labor market conditions.",LABEL_2,0.9966670870780945
44,The members acknowledged that a number of special factors were contributing to the relatively benign inflation climate.,LABEL_2,0.9979190230369568
45,"Those factors included the appreciation of the dollar; declines in many commodity prices, notably that of oil; ample industrial capacity; and evidently diminished inflation expectations.",LABEL_0,0.9991509318351746
46,"Moreover, substantial gains in productivity were muting the effects of rising labor compensation on unit costs, and vigorous competition in numerous markets was continuing to make it very difficult or impossible for business firms to raise their prices to cover rising costs or enhance profit margins.",LABEL_1,0.9990030527114868
47,"Against this backdrop, members remained persuaded that a significant rise in price inflation was not likely to occur in the nearer term.",LABEL_2,0.9442138671875
48,"Looking further ahead, however, the members generally agreed that rising price inflation remained an important threat.",LABEL_1,0.9990073442459106
49,"Significant additional tightening in labor markets would, of course, exacerbate that risk, but even at current levels these markets were tight and at some point labor costs could increase more rapidly, pressing on prices.",LABEL_1,0.9988783597946167
50,"Moreover, the effects of some of the factors holding down inflation seemed likely to wane, and possibly to reverse, over time.",LABEL_2,0.6126226782798767
51,"The latter included the effects of the dollar's appreciation on the prices of imports and competing domestic products, a possible upturn in energy prices and perhaps other commodity prices as foreign economies stabilized, and faster increases in the costs of worker benefits, notably those related to health care.",LABEL_1,0.9596998691558838
52,"On balance, while the risks of an overheat- ing economy and rising price inflation might have faded to some degree, many of the members continued to emphasize that the Committee could not ignore those risks in its policy formulation.",LABEL_1,0.9982214570045471
53,"While inflation risks were still a concern, given the high level of output and strong domestic demand, the uncertainties bearing on the economic outlook remained substantial, and indeed the risks on the downside seemed to have increased appreciably further.",LABEL_1,0.9011711478233337
54,"In this regard it was noted that while domestic financial conditions remained generally accommodative, recent developments in foreign exchange and domestic financial markets had tended on balance to decrease some of the stimulative effects of financial conditions on aggregate demand in the United States by shifting demand overseas, increasing somewhat the cost of raising capital, and reducing the financial wealth of households.",LABEL_0,0.9990079402923584
55,"However, a few members expressed concern about the potentially inflationary implications of relatively rapid growth in key monetary aggregates over the past year, though such growth appeared to have moderated recently.",LABEL_1,0.997207760810852
56,"And in the view of one of these members, the trend in monetary growth along with indications of rising speculative imbalances and excesses in various markets for financial and nonfinancial assets called for a prompt firming of monetary policy.",LABEL_1,0.7057787775993347
57,Greater difficulties abroad and associated downward pressures on demand and prices had substantially diminished the chances of a strengthening of inflation pressures over coming months and quarters that would require a near-term tightening of policy.,LABEL_0,0.656261146068573
58,"Other members continued to believe that the risks were still tilted to some degree toward rising inflation, though to a lesser extent than earlier.",LABEL_1,0.9989861845970154
59,Labor market developments continued to suggest that the economy could well be producing beyond its sustainable potential and concrete signs that inflation pressures would abate had yet to emerge.,LABEL_2,0.877294659614563
60,"Accordingly, in the context of the Committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, the Committee decided that slightly greater or slightly lesser reserve restraint would be acceptable during the intermeeting period.",LABEL_2,0.9991476535797119
61,The reserve conditions contemplated at this meeting were expected to be consistent with moderate growth in M2 and M3 over coming months.,LABEL_2,0.9988311529159546
62,"The Federal Reserve Bank of New York was authorized and directed, until instructed otherwise by the Committee, to execute transactions in the System Account in accordance with the following domestic policy directive: The information reviewed at this meeting suggests that domestic final demand has continued to expand at a robust pace, but overall economic activity has been adversely affected by the strike at General Motors and developments in Asia.",LABEL_2,0.9517448544502258
63,Nonfarm payroll employment continued to expand through July and the civilian unemployment rate was unchanged at 4.,LABEL_1,0.9983784556388855
64,"Available indicators point to continued growth in business capital spending, although apparently at a more moderate pace than earlier in the year.",LABEL_1,0.7743270993232727
65,The nominal deficit on U. S. trade in goods and services widened substantially further in the second quarter.,LABEL_1,0.9988495707511902
66,Trends in wages and prices have remained stable in recent months.,LABEL_2,0.9990379810333252
67,Most interest rates have fallen slightly on balance since the meeting on June 30-July 1.,LABEL_0,0.9980048537254333
68,Share prices in U. S. equity markets have remained volatile and major indexes have declined appreciably on balance over the intermeeting period.,LABEL_0,0.9765501618385315
69,"After robust growth in the second quarter, M2 decelerated somewhat and M3 was about unchanged in July.",LABEL_2,0.9932088255882263
70,The Federal Open Market Committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.,LABEL_2,0.9944413304328918
71,"In furtherance of these objectives, the Committee reaffirmed at its meeting on June 30-July 1 the ranges it had established in February for growth of M2 and M3 of 1 to 5 percent and 2 to 6 percent respectively, measured from the fourth quarter of 1997 to the fourth quarter of 1998.",LABEL_2,0.9991939663887024
72,The range for growth of total domestic nonfinancial debt was maintained at 3 to 7 percent for the year.,LABEL_2,0.9988740682601929
73,"For 1999, the Committee agreed on a tentative basis to set the same ranges for growth of the monetary aggregates and debt, measured from the fourth quarter of 1998 to the fourth quarter of 1999.",LABEL_2,0.9992086887359619
74,"The behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.",LABEL_2,0.9994109869003296
75,"In the context of the Committee's long-run objectives for price stability and sustainable economic growth, and giving careful consider- ation to economic, financial, and monetary developments, a slightly higher federal funds rate or a slightly lower federal funds rate would be acceptable in the inter- meeting period.",LABEL_2,0.99781334400177
76,The contemplated reserve conditions are expected to be consistent with moderate growth in M2 and M3 over coming months.,LABEL_2,0.9986300468444824
77,"Mr. Jordan dissented because he believed that the underlying strength of aggregate demand in the U. S. economy would remain fundamentally intact, despite economic problems abroad.",LABEL_2,0.9926570653915405
78,"At the same time, domestic demand for imports, housing, and consumer durables will increase due to favorable interest rate trends.",LABEL_0,0.8136858940124512
79,"Though U. S. production of goods and services might slow during the period ahead, it is not yet clear that total demand will diminish at a comparable pace.",LABEL_0,0.8028786182403564
80,"Consequently, continued rapid growth in the money supply creates the risk that inflation will accelerate and economic imbalances will become protracted.",LABEL_1,0.9983962178230286
