,sentence
0,staff review of the economic situation the information reviewed at the april 24-25 meeting suggested that economic activity was expanding moderately.
1,"payroll employment continued to move up, and the unemployment rate, while still elevated, declined a little further."
2,"overall consumer price inflation increased somewhat, primarily reflecting higher prices of crude oil and gasoline, but measures of long-run inflation expectations remained stable."
3,the unemployment rate declined to 8.
4,"the share of workers employed part time for economic reasons also moved down, but the rate of long-duration unemployment remained elevated."
5,"private nonfarm employment rose at a slower pace in march than in the preceding three months, while total government employment was little changed in recent months after declining last year."
6,"after being roughly flat over most of the intermeeting period, initial claims for unemployment insurance rose moderately toward the end of the period but remained at a level consistent with further moderate job gains in the coming months."
7,"some measures of home prices rose in january and february, but activity in the housing market continued to be held down by the large inventory of foreclosed and distressed properties and by tight underwriting standards for mortgage loans."
8,the u. s. international trade deficit narrowed in february as exports rose and imports fell.
9,"overall u. s. consumer prices, as measured by the pce price index, rose at a somewhat faster rate in february than in the preceding six months."
10,"in march, prices measured by the consumer price index increased at that same faster pace."
11,"consumer energy prices climbed markedly in february and march, although survey data indicated that gasoline prices stepped down in the first half of april."
12,"meanwhile, increases in consumer food prices were relatively subdued in recent months."
13,consumer prices excluding food and energy rose moderately in february and march.
14,"near-term inflation expectations from the thomson reuters/university of michigan surveys of consumers increased in march but then fell back in early april, while longer-term inflation expectations in the survey remained stable."
15,"recent indicators suggested that foreign economic activity improved on balance in the first quarter, but there were important differences across economies."
16,"readings on foreign inflation eased, although they were still relatively high in some latin american countries."
17,"however, asset prices fluctuated substantially over the period, apparently in response to the evolving views on the u. s. and global economic outlook and changing expectations regarding the future course of monetary policy."
18,"broad u. s. stock price indexes followed the general pattern observed across asset markets, rising early in the period on increased investor optimism and then falling later on, to end the period little changed on net."
19,"equity prices of financial institutions increased, reportedly as investors interpreted the first-quarter earnings of several large banking organizations and the results of the ccar as better than expected."
20,domestic nonfinancial firms' bond issuance and growth in commercial and industrial (c&i) loans were robust in the first quarter.
21,"leveraged loan issuance was brisk over this period as well, reportedly supported by investor demand for newly issued collateralized loan obligations as well as by interest from pension funds and other institutional investors."
22,"the senior loan officer opinion survey on bank lending practices conducted in april indicated that, in the aggregate, domestic banks eased slightly their lending standards on core loans--c&i, real estate, and consumer loans--and experienced somewhat stronger demand for such loans in the first quarter of 2012."
23,"c&i loans at domestic banks continued to expand in march, with growth concentrated at large domestic banks."
24,"m2 expanded at a moderate pace in march, reflecting growth in liquid deposits and currency that was only partially offset by declines in small time deposits and in balances in retail money market funds."
25,"although the spread of the three-month euro london interbank offered rate over the comparable ois rate narrowed on balance over the period, euro-area bank equity indexes dropped sharply, driven by declines in the share prices of spanish and italian banks."
26,monetary policy abroad remained generally accommodative.
27,"the total outstanding amount on the federal reserve's dollar liquidity swap lines declined to $32 billion, down from $65 billion at the time of the march fomc meeting; demand for dollars fell at the lending operations of the european central bank, the bank of japan, and the swiss national bank."
28,"staff economic outlook in the economic forecast prepared for the april fomc meeting, the staff revised up slightly its near-term projection for real gross domestic product (gdp) growth, reflecting that the unemployment rate was a little lower, the level of overall payroll employment a bit higher, and consumer spending noticeably stronger than the staff had expected at the time of the previous forecast."
29,"however, the staff's medium-term projection for real gdp growth in the april forecast was little changed from the one presented in march."
30,"the staff continued to project that real gdp would accelerate gradually through 2014, supported by accommodative monetary policy, further improvements in credit availability, and rising consumer and business sentiment."
31,"increases in economic activity were expected to be sufficient to decrease the wide margin of slack in the labor market slowly over the projection period, but the unemployment rate was anticipated to still be elevated at the end of 2014."
