,sentence
0,the staff reported that they saw potential benefits to extending the exercise and in january would likely recommend a continuation along with possible adjustments to program parameters that could provide additional insights into the demand for a potential facility and its efficacy in putting a floor on money market rates.
1,the proposed increase in caps was intended to test the desk's ability to manage somewhat larger operational flows and to provide additional information about the potential usefulness of on rrp operations to affect market interest rates when doing so becomes appropriate.
2,a few participants suggested that it would be useful to evaluate the potential role of an on rrp facility in the context of the committee's plans for monetary policy implementation over the medium and longer term.
3,"participants were most concerned about the marginal cost of additional asset purchases arising from risks to financial stability, pointing out that a highly accommodative stance of monetary policy could provide an incentive for excessive risk-taking in the financial sector."
4,it was noted that the risks to financial stability could be somewhat larger in the case of asset purchases than in the case of interest rate policy because purchases work in part by affecting term premiums and policymakers have less experience with term premium effects than with more conventional interest rate policy.
5,staff review of the economic situation the information reviewed for the december 17-18 meeting indicated that economic activity was expanding at a moderate pace.
6,"total payroll employment increased further, and the unemployment rate declined but remained elevated."
7,"consumer price inflation continued to run below the committee's objective, although measures of longer-run inflation expectations remained stable."
8,total nonfarm payroll employment rose in october and november at a faster monthly pace than in the previous two quarters.
9,"the unemployment rate declined, on net, from 7."
10,"the labor force participation rate also decreased, on balance, and the employment-to-population ratio in november was the same as in september."
11,"the share of workers employed part time for economic reasons declined slightly while the rate of long-duration unemployment was little changed, but both measures were still high."
12,"the rate of job openings edged up in recent months, the share of small businesses reporting that they had hard-to-fill positions increased, and the four-week moving average of initial claims for unemployment insurance trended down, on net, over the intermeeting period, although the rate of gross private-sector hiring was still somewhat low."
13,"households' net worth likely expanded as equity values and home prices increased further in recent months; real disposable income rose, on net, in september and october; and consumer sentiment in the thomson reuters/university of michigan surveys of consumers improved significantly in early december."
14,growth in real private expenditures for business equipment and intellectual property products was subdued in the third quarter.
15,the u. s. international trade deficit narrowed in october as exports rose more than imports.
16,"total u. s. consumer price inflation, as measured by the pce price index, was less than 1 percent over the 12 months ending in october, in part because consumer energy prices declined over the same 12-month period."
17,"in addition, core pce price inflation--which excludes consumer energy and food prices--was only a little above 1 percent, partly reflecting subdued increases in medical services prices and recent declines in the prices of many nonfuel imported goods."
18,"in november, the consumer price index (cpi) was flat, and core cpi prices rose slightly faster than in the preceding few months."
19,"both near-term and longer-term inflation expectations from the michigan survey were little changed, on net, in november and early december."
20,"compensation per hour in the nonfarm business sector rose moderately over the year ending in the third quarter, and unit labor costs moved up at a similar pace as gains in productivity were small."
21,the employment cost index expanded a little more slowly than the compensation per hour measure over the same yearlong period.
22,"foreign economic activity strengthened in the third quarter, as the euro area continued to recover from its recent recession, economic growth picked up in china after slowing in the first half of the year, and the mexican economy rebounded from a second-quarter contraction."
23,"inflation slowed recently in many advanced foreign economies, partly as a result of a deceleration in prices for energy and other commodities."
24,"monetary policy remained very accommodative in most advanced economies, but central banks in some emerging market economies recently tightened policy further to contain inflation and support the foreign exchange value of their currencies."
25,staff review of the financial situation financial market developments over the intermeeting period appeared to be driven largely by incoming data on employment and economic activity that exceeded investor expectations as well as by federal reserve communications.
26,"on net, judging by financial market quotes on interest rate futures, the expected federal funds rate path through the end of 2015 moved only slightly since the october fomc meeting."
27,"the measure of 5-year inflation compensation based on treasury inflation-protected securities dipped 5 basis points, while the 5-year forward measure increased 7 basis points."
28,"stock prices were about unchanged, on net, over the intermeeting period, even though some broad equity price indexes temporarily touched all-time nominal highs."
29,responses to the december 2013 senior credit officer opinion survey on dealer financing terms (scoos) suggested that demand for funding for cmbs picked up since september.
30,"house prices rose significantly in october, but some indicators suggested that the pace of house price gains continued to decelerate relative to earlier in the year."
31,"bank credit rose slightly in october and november, as growth in commercial and industrial loans, cre loans, and consumer loans was partially offset by declines in the outstanding balances of closed-end residential mortgages on banks' books."
32,stock prices for large and regional domestic banking firms outperformed the broad equity market over the intermeeting period amid better-than-expected economic data and the settlement of mortgage-related litigation by some large banking organizations.
33,the foreign exchange value of the dollar appreciated following the october fomc meeting and the october employment report and ended the intermeeting period higher on balance.
34,"a shift in market expectations toward easier monetary policy abroad may have also boosted the exchange value of the dollar, most notably against the japanese yen, and equity prices in japan rose substantially further during the period."
35,"by contrast, equity prices declined in many emerging market economies; in some cases, those declines were large and accompanied by sizable decreases in currency values and sovereign bond prices."
36,european equity prices were also lower over the period.
37,"yields on german sovereign bonds, which reacted to a policy rate cut by the european central bank and the release of data showing lower-than-expected euro-area inflation, were only slightly higher on net."
38,"relatively strong capital profiles of large domestic banking firms, low levels and moderate growth of aggregate credit in the nonfinancial sectors, and some reduction in reliance on short-term wholesale funding across the financial sector were seen as factors supporting financial stability in the current environment."
39,"staff economic outlook in the economic projection prepared by the staff for the december fomc meeting, the forecast for growth in real gross domestic product (gdp) in the second half of this year was revised up a little from the one prepared for the previous meeting, as the recent information on private domestic final demand--particularly consumer spending--was somewhat better, on balance, than the staff had anticipated."
40,"the staff's medium-term forecast for real gdp growth was also revised up slightly, reflecting a small reduction in fiscal restraint from the recent federal budget agreement, which the staff assumed would be enacted; a lower anticipated trajectory for longer-term interest rates; and higher paths for equity values and home prices."
