,sentence
0,the information reviewed at this meeting suggested that economic activity was expanding strongly in the first quarter.
1,"warm weather boosted housing construction in january and february, although sales of new homes dropped back and house prices decelerated slightly."
2,headline consumer price inflation jumped in january but moderated in february as energy prices moved down.
3,core inflation remained contained.
4,"labor demand continued to increase in the first two months of 2006, as private nonfarm payroll employment showed large gains in both january and february."
5,"with favorable weather conditions, employment growth was especially brisk in the construction sector."
6,the unemployment rate continued to decline and averaged 4¾ percent over the first two months of the year.
7,consumption was likely supported also by ongoing increases in home prices and gains in the stock market.
8,"housing demand was likely damped by rising mortgage rates, which moved up further in late 2005 and early 2006."
9,"house price appreciation appeared to have slowed from the rapid pace of the summer, but price increases for both new and existing homes remained well within the elevated range that has prevailed in recent years."
10,"the fundamentals underlying capital spending continued to be supportive, as business sector output expanded briskly, firms remained flush with funds, and relative price declines for high-tech equipment continued to push down its user cost."
11,"much of the increase reflected rising prices of goods held, and real inventory accumulation was subdued."
12,inventory stocks appeared to be well aligned with demand in most industries.
13,"the u. s. international trade deficit rose in the fourth quarter and widened further in january, as gains in exports of goods and services were outweighed by a substantially larger rise in imports."
14,"real gdp growth in foreign industrial economies was mixed in the fourth quarter, as economic activity slowed in the euro area and in canada while the japanese economy expanded briskly and growth in the united kingdom firmed."
15,recent indicators of economic activity in developing economies were generally quite positive.
16,readings on core consumer price inflation were favorable in recent months.
17,"nonetheless, the overall consumer price index edged up in february after registering a large increase in january that was driven mostly by a spike in energy prices."
18,"while prices of food and core items recorded only modest increases in february, energy prices fell back amid increases in oil inventories and unseasonably mild temperatures since the latter part of december."
19,"weekly data for march, however, indicated that gasoline prices rose sharply."
20,prices of capital equipment inched up in february after a more substantial gain in january.
21,"nevertheless, prices of capital equipment decelerated over the past twelve months."
22,"higher energy prices still seemed to be passing through to the prices of a number of core intermediate materials, although such increases were more moderate than those observed in the immediate aftermath of the hurricanes last autumn."
23,the increase in the employment cost index in the fourth quarter of 2005 was relatively modest.
24,"preliminary survey measures of short-term inflation expectations in march edged up, but longer-term measures remained steady."
25,"in its accompanying statement, the committee indicated that, although recent economic data had been uneven, the expansion in economic activity appeared solid."
26,"core inflation had stayed relatively low in recent months, and longer-term inflation expectations had remained contained."
27,"nevertheless, the committee noted that possible increases in resource utilization as well as elevated energy prices had the potential to add to inflation pressures."
28,"in these circumstances, the committee judged that some further policy firming may be needed to keep the risks to the attainment of both sustainable economic growth and price stability roughly in balance but reiterated that it would respond to changes in economic prospects as needed to foster its objectives."
29,investors had largely anticipated both the committee's interest rate decision at the january meeting and the text of the accompanying statement.
30,"policy expectations and yields on treasury coupon securities subsequently firmed, on net, over the intermeeting period, as incoming data indicated robust economic growth in the united states and strengthening expansion abroad."
31,"broad stock market indexes were modestly higher amid favorable economic news and lower oil prices, and the trade-weighted foreign exchange value of the dollar appreciated slightly over the period."
32,growth of domestic nonfinancial sector debt appeared to have moderated only a bit in the first quarter from its robust pace in the fourth quarter of 2005.
33,net issuance of corporate bonds and expansion of business loans at commercial banks had abated in february and early march after robust growth in january; commercial paper outstanding was about flat in the first quarter.
34,household mortgage borrowing was thought to have slowed somewhat in the first quarter in response to increased mortgage interest rates.
35,economic growth was expected to moderate later this year.
36,core pce inflation was expected to move slightly higher in 2006 because of cost pressures induced by high energy and import prices and to step back down in 2007 as these cost pressures were anticipated to abate.
37,"in their discussion of the economic situation and outlook, meeting participants saw the economy as having rebounded strongly from the slowdown in the fourth quarter of last year, with aggregate spending and employment expanding briskly in the current quarter."
38,growth was expected to moderate to a more sustainable pace later this year.
39,"the ongoing cooling in the housing market would act to restrain residential construction and growth in consumption, but business and household confidence and supportive financial conditions would help to foster growth in employment and incomes, keeping consumption and investment on a solid upward track."
40,the recent behavior of core consumer prices seemed to indicate that any pass-through of higher energy and other commodity prices had been limited.
41,"in addition, productivity growth, moderate increases in compensation, contained inflation expectations, and international competition were helping to restrain unit labor costs and price pressures."
42,"nonetheless, meeting participants generally remained concerned about the risk that possible increases in resource utilization, in combination with the elevated prices of energy and other commodities, could add to inflation pressures."
43,"regarding the major sectors of the economy, meeting participants noted that consumer spending appeared to be growing at a solid pace, notwithstanding earlier rises in energy prices."
44,"contacts in the retail sector reported strong demand, and lending to households seemed to be robust."
45,"however, some automobile dealers reported subdued demand for domestic name-plate products."
46,"in coming quarters, consumer outlays were expected to be supported by continued employment gains, household income growth, and relatively low long-term interest rates, even if gains in housing wealth abated."
47,"going forward, participants expected a deceleration in house prices to contribute to an increase in the household saving rate and to weigh on consumption growth."
48,aggregate demand was also expected to be restrained directly by a softening in the pace of home building.
49,"against this backdrop, robust growth in business spending was seen as likely, even as household spending growth moderated somewhat."
50,"financial market conditions remained supportive of growth, with long-term rates relatively low, risk spreads in corporate debt markets narrow, and banks seeking lending opportunities."
51,"foreign economic growth appeared to have strengthened of late, prompting some firming of monetary policy by several foreign central banks."
52,meeting participants saw both upside and downside risks to their outlook for expansion around the rate of growth of the economy's potential.
53,"in the housing market, for instance, some downshift from the rapid price increases and strong activity of recent years seemed to be underway, but the magnitude of the adjustment and its effects on household spending were hard to predict."
54,some participants cited stronger growth abroad and robust nonresidential investment spending as potentially contributing more to activity than expected.
55,"it was also noted that an abrupt rise in long-term interest rates, reflecting, for example, a reversion of currently low term premiums to more typical levels, could weigh on both household and business spending."
56,"pressures on unit labor costs appeared contained, despite rising health-care costs, amid continued robust productivity growth and still-moderate increases in several comprehensive measures of compensation growth."
57,"in their discussion of prices, participants indicated that data over the intermeeting period, including measures of inflation expectations, suggested that underlying inflation was not in the process of moving higher."
58,"crude oil prices, though volatile, had not risen appreciably in recent months on balance, and a flattening in energy prices was beginning to damp headline inflation."
59,"in addition, core consumer inflation was flat or even a bit lower by some measures."
60,some meeting participants expressed surprise at how little of the previous rise in energy prices appeared to have passed through into core inflation measures.
61,"however, with energy prices remaining high, and prices of some other commodities continuing to rise, the risk of at least a temporary impact on core inflation remained a concern."
62,participants noted that there were as yet few signs that any tightness in product and labor markets was adding to inflation pressures.
63,"to date, unit labor costs were not placing pressure on inflation, and high profit margins left firms a considerable buffer to absorb cost increases."
64,"moreover, actual and potential competition from abroad could be restraining cost and price pressures, though participants exchanged views on the extent to which conditions in foreign markets might be constraining prices domestically."
65,"however, participants observed that there was a risk that continuing increases in resource utilization could add to inflationary pressures."
66,"some participants held that core inflation and inflation expectations were already toward the upper end of the range that they viewed as consistent with price stability, making them particularly vigilant about upside risks to inflation, especially given how costly it might be to bring inflation expectations back down if they were to rise."
67,"in the committee's discussion of monetary policy for the intermeeting period, all members favored raising the target federal funds rate 25 basis points to 4¾ percent at this meeting."
68,the economy seemed to be on track to grow near a sustainable pace with core inflation remaining close to recent readings against a backdrop of financial conditions embodying an expectation of some tightening.
69,"since the available indicators showed that the economy could well be producing in the neighborhood of its sustainable potential and that aggregate demand remained strong, keeping rates unchanged would run an unacceptable risk of rising inflation."
70,"however, members also recognized that in current circumstances, checking upside risks to inflation was important to sustaining good economic performance."
71,the need for further policy firming would be determined by the implications of incoming information for future activity and inflation.
72,"in the end, they concurred that the statement should note that economic growth had rebounded in the current quarter but that it appeared likely to moderate to a more sustainable pace in coming quarters."
73,"policymakers agreed that the announcement should also highlight the favorable outlook for inflation and summarize their reasons for that assessment, but that it should reiterate that possible increases in resource utilization, along with elevated levels of commodity and energy prices, had the potential to add to inflation pressures."
74,"at the conclusion of the discussion, the committee voted to authorize and direct the federal reserve bank of new york, until it was instructed otherwise, to execute transactions in the system account in accordance with the following domestic policy directive: ""the federal open market committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output."
75,"the vote encompassed approval of the paragraph below for inclusion in the statement to be released shortly after the meeting: ""the committee judges that some further policy firming may be needed to keep the risks to the attainment of both sustainable economic growth and price stability roughly in balance."
