,sentence
0,the information reviewed at this meeting suggested that the expansion of economic activity was substantial in the quarter just ended.
1,"to meet aggregate demand, industrial production increased further and employment gains continued to be relatively robust, keeping labor markets taut."
2,"inflation was moderate, but somewhat above that in 1998, owing to a sharp rebound in energy prices."
3,"although private nonfarm payroll employment expanded relatively slowly in august, the slowdown had followed a surge in july, and growth for the two months was very close to the brisk pace of the first half of the year."
4,"job gains in the service-producing sector remained strong in the july-august period, while employment in the goods-producing sector continued to decline, though at a slightly slower rate than earlier in the year."
5,the civilian unemployment rate dropped back to 4.
6,"the nominal deficit on u. s. trade in goods and services widened in july from its second-quarter average, with the value of imports rising by more than the value of exports."
7,"among the major foreign industrial countries, the limited available information suggested that economic activity was strengthening in europe and the united kingdom in the third quarter while economic indicators for japan were mixed after the strong advance in the first half of the year."
8,"economic growth in canada seemed to be continuing at a robust pace, and economic recovery in most of the asian emerging-market economies was proceeding briskly."
9,"inflation remained relatively moderate, though somewhat above the pace of 1998 because of a sharp rebound in energy prices."
10,overall consumer prices increased in july and august at about the second-quarter rate.
11,"abstracting from the sharp advances in energy prices and the mild increases in food prices, consumer inflation continued to be relatively subdued over the two months."
12,"at the producer level, prices of finished goods other than food and energy were essentially unchanged over the two months; moreover, the change in core producer prices in the past year was about the same as in the year-earlier period."
13,"at earlier stages of processing, however, producer prices of crude and intermediate materials excluding food and energy had firmed noticeably over recent months."
14,"the members noted that this move, together with the firming in june, should help to keep inflation subdued and to promote sustainable economic expansion."
15,"a possible rise in inflation remained the main threat to sustained economic expansion, but it was not anticipated that further tightening would be needed in the near term and there would be time to gather substantially more information about the balance of risks relating to trends in aggregate demand and supply."
16,"most other short-term market interest rates posted small mixed changes on balance, because the policy action was widely anticipated and the fomc's policy announcement after the august 24 meeting referenced markedly diminished inflation risks."
17,"however, longer-term yields rose somewhat over the intermeeting period in response to the receipt of new information indicating both surprisingly strong spending at home and abroad and higher commodity prices."
18,"most measures of share prices in equity markets registered sizable declines over the intermeeting period, apparently reflecting not only higher interest rates but also concerns that u. s. stocks might be overvalued and that foreign equities were becoming relatively more attractive as economic prospects brightened abroad."
19,expansion of these two monetary aggregates was supported by further rapid expansion in the demand for currency and stronger inflows to retail money market funds at a time of weakness in u. s. bond and equity markets.
20,"in addition, growth of m3 was sustained by large flows into institution-only money market funds as the yields on those funds caught up to earlier increases in short-term market rates."
21,the staff forecast prepared for this meeting suggested that the expansion would gradually moderate to a rate around or perhaps a little below the growth of the economy's estimated potential.
22,"the growth of domestic final demand increasingly would be held back by the anticipated waning of positive wealth effects associated with earlier large gains in equity prices; the slower growth of spending on consumer durables, houses, and business equipment in the wake of the prolonged buildup in the stocks of these items; and the higher intermediate- and longer-term interest rates that had evolved as markets came to expect that a rise in short-term interest rates would be needed to achieve a better balance between aggregate demand and aggregate supply."
