,sentence
0,"yields on longer-term treasury securities had fallen modestly, the foreign exchange value of the dollar had declined, and broad equity price indexes had increased."
1,"the deputy manager provided updates on developments with respect to reference interest rates and on small-value tests of open market operations, which are conducted routinely to promote operational readiness."
2,"only limited data pertaining to the economic effects of these hurricanes were available at the time of the meeting, but it appeared likely that the negative effects would restrain national economic activity only in the near term."
3,"5 total consumer price inflation, as measured by the 12‑month change in the price index for personal consumption expenditures (pce), continued to run below 2 percent in july and was lower than at the start of the year."
4,survey‑based measures of longer-run inflation expectations were little changed on balance.
5,"total nonfarm payroll employment rose solidly in july and august, with strong gains in private-sector jobs and declines in government employment."
6,the unemployment rate dipped to 4.
7,"the unemployment rates for african americans, for hispanics, and for whites were lower, on average, in recent months than around the start of the year, whereas the unemployment rate for asians was a little higher."
8,"initial claims for unemployment insurance benefits jumped in early september from a very low level, and the department of labor noted that hurricane harvey had an effect on claims."
9,"compensation per hour rose just 1-1/4 percent over the four quarters ending in the second quarter of 2017 (partly reflecting a significant downward revision to compensation per hour in the second half of 2016), the employment cost index for private workers increased 2-1/2 percent over the 12 months ending in june, and average hourly earnings for all employees rose 2-1/2 percent over the 12 months ending in august."
10,"however, recent readings on key factors that influence consumer spending--including continued gains in employment, real disposable personal income, and households' net worth--remained supportive of solid growth in real pce."
11,the nominal u. s. international trade deficit narrowed substantially in june and was about unchanged in july.
12,the available data suggested that net exports contributed positively to real gdp growth in the third quarter.
13,"total u. s. consumer prices, as measured by the pce price index, increased nearly 1-1/2 percent over the 12 months ending in july."
14,"core pce price inflation, which excludes consumer food and energy prices, also was about 1-1/2 percent over that same period."
15,"over the 12 months ending in august, the consumer price index (cpi) increased almost 2 percent, while core cpi inflation was 1-3/4 percent."
16,retail gasoline prices moved up sharply following the landfall of hurricane harvey and appeared likely to put temporary upward pressure on the 12-month change in total pce prices.
17,"the median of inflation expectations over the next 5 to 10 years from the michigan survey edged back up in the preliminary reading for september, and the median expectation for pce price inflation over the next 10 years from the survey of professional forecasters edged down."
18,the medians of longer-run inflation expectations from the desk's survey of primary dealers and survey of market participants were relatively little changed in september.
19,foreign economic activity continued to expand at a solid pace.
20,"economic growth picked up in the advanced foreign economies (afes) in the second quarter, especially in canada, and incoming indicators suggested that growth slowed in the third quarter but remained firm."
21,"recent indicators from the emerging market economies (emes) also pointed to continued strong economic growth, notwithstanding some slowing in the rate of expansion of activity in china."
22,"headline inflation in most afes remained subdued, held down in part by falling retail energy prices, but data through august suggested that the drag from energy prices was diminishing."
23,"inflation also remained low in most emes, although food prices continued to put upward pressure on inflation in mexico."
24,"u. s. equity prices increased, longer-term treasury yields declined, and the dollar depreciated."
25,"at the same time, financing conditions for households and nonfinancial businesses continued to provide support for growth in spending and investment."
26,market participants were attentive to the committee's assessment of recent below-expectations inflation data and the acknowledgment in the july fomc minutes that inflation might continue to run below the committee's 2 percent objective for longer than anticipated.
27,"measures of inflation compensation over the next 5 years rose modestly, on net, partly in response to the release of higher-than-expected cpi data for august, while inflation compensation 5 to 10 years ahead was little changed."
28,broad u. s. equity price indexes increased over the intermeeting period.
29,"since the july fomc meeting, asset price movements in global financial markets were driven by geopolitical tensions in the korean peninsula, improving economic prospects abroad, communications from afe central banks, and changes in prospects for fiscal policy legislation in the united states."
30,"despite generally better-than-expected earnings releases, afe equity prices were mixed over the period, with bank stocks underperforming broader indexes."
31,"outside south korea, most emerging market asset prices were little affected by the recent escalation of geopolitical concerns."
32,"meanwhile, the growth of commercial and industrial (c&i) loans on banks' books ticked up in july and august compared with its pace over the first half of the year; however, c&i loan growth from the fourth quarter of last year through august remained significantly lower than over recent years."
