,sentence
0,the information reviewed at the september meeting suggested that economic activity advanced at a moderate rate early in the third quarter.
1,"meanwhile, core inflation rose a bit from the low rates observed in the spring but remained moderate through july."
2,"private nonfarm payroll employment rose only modestly in august, and the levels of employment in june and july were revised down."
3,the weakness in employment was spread fairly widely across industries.
4,"residential construction and manufacturing posted noticeable declines in jobs, employment in wholesale trade and transportation was little changed, and hiring at business services was well below recent trends."
5,the unemployment rate held steady at 4.
6,"although nominal retail sales outside the motor vehicle sector were about flat (abstracting from a drop in nominal sales at gasoline stations associated with falling gas prices), vehicle sales stepped up and warmer weather likely caused an increase in energy usage."
7,"real disposable income rose further in july, as wages and salaries posted a strong gain and energy prices came down."
8,"however, household wealth likely was providing a diminishing impetus to the pace of spending, reflecting recent declines in stock market wealth and an apparent further deceleration in house prices."
9,demand was restrained by deteriorating conditions in the subprime mortgage market and by an increase in rates for thirty-year fixed-rate conforming mortgages.
10,"most forward-looking indicators of housing demand, including an index of pending home sales, pointed to a further deterioration in sales in the near term."
11,"although single-family housing starts had come down substantially from their peak, the drop had lagged the decline in demand, and as a result, inventories of new homes had risen considerably."
12,"meanwhile, house prices generally continued to decelerate."
13,"in particular, orders and shipments of equipment outside the high-tech and transportation sector registered a robust increase in july, and data on computer production and shipments of high-tech goods pointed to solid increases in business demand for high-tech."
14,"the u. s. international trade deficit narrowed slightly in july, as exports increased more than imports."
15,"economic growth slowed in the second quarter in most advanced foreign economies, except the united kingdom."
16,"the step-down was most pronounced in japan, where gdp contracted, but was also substantial in the euro area, where total domestic demand rose only slightly."
17,"although growth remained robust in canada, data late in the quarter, including retail sales, indicated a more significant weakening in activity."
18,data through july suggested that economic activity in emerging-market countries remained robust.
19,"output in the asian economies soared in the second quarter, and several countries posted growth at or near double-digit rates."
20,indicators for china in july pointed to only a modest slowing of output growth from its torrid pace in the first half of the year.
21,the scant data for august received thus far provided little indication that the turmoil in financial markets had a significant negative impact on real economic activity in emerging-market economies.
22,"after rapid price increases earlier this year, u. s. headline consumer price inflation was moderate in both june and july."
23,"although food prices continued their string of sizable increases, energy prices fell in june and july and gasoline prices appear to have dropped further in august."
24,core pce prices rose 0.
25,"on a twelve-month-change basis, core pce inflation in july was below the comparable rate twelve months earlier."
26,"step-downs in price inflation for prescription drugs, motor vehicles, and nonmarket services accounted for nearly all of the deceleration in core pce prices."
