,sentence
0,staff review of the economic situation the information reviewed at the september 12-13 meeting suggested that economic activity continued to increase at a moderate pace in recent months.
1,"employment rose slowly, and the unemployment rate was still high."
2,"consumer price inflation stayed subdued, while measures of long-run inflation expectations remained stable."
3,"private nonfarm employment increased in july and august at only a slightly faster pace than in the second quarter, and the rate of decline in government employment eased somewhat."
4,the unemployment rate was 8.
5,"the share of workers employed part time for economic reasons remained large, and the rate of long-duration unemployment continued to be high."
6,"indicators of job openings and firms' hiring plans were little changed, on balance, and initial claims for unemployment insurance were essentially flat over the intermeeting period."
7,"real disposable incomes increased solidly in july, boosted in part by lower energy prices."
8,"the continued rise in house values through july, and the increase in equity prices during the intermeeting period, suggested that households' net worth may have improved a little in recent months."
9,"home prices increased for the sixth consecutive month in july, and sales of both new and existing homes also rose."
10,the u. s. international trade deficit was about unchanged in july after narrowing significantly in june.
11,the trade data for july pointed toward real net exports having a roughly neutral effect on the growth of u. s. real gross domestic product (gdp) in the third quarter after they made a positive contribution to the increase in real gdp in the second quarter.
12,"overall u. s. consumer prices, as measured by the pce price index, were flat in july."
13,"consumer food prices were essentially unchanged, but the substantial increases in spot and futures prices of farm commodities in recent months, reflecting the effects of the drought in the midwest, pointed toward some temporary upward pressures on retail food prices later this year."
14,"consumer energy prices declined slightly in july, but survey data indicated that retail gasoline prices rose in august."
15,consumer prices excluding food and energy also were flat in july.
16,"near-term inflation expectations from the thomson reuters/university of michigan surveys of consumers increased somewhat in august, while longer-term inflation expectations in the survey edged up but remained within the narrow range that they have occupied for many years."
17,long-run inflation expectations from the federal reserve bank of philadelphia survey of professional forecasters continued to be stable in the third quarter.
18,"the rise in compensation per hour in the nonfarm business sector was muted over the year ending in the second quarter, and with small gains in productivity, unit labor costs rose only slightly."
19,the employment cost index increased a little more slowly than the measure of compensation per hour over the same period.
20,overall foreign economic growth appeared to be subdued in the third quarter after slowing in the second quarter.
21,"in china, export growth slowed, while retail sales and investment spending changed little."
22,"the rate of economic growth rose in brazil but was still sluggish, and increases in economic activity in mexico were below the faster pace seen earlier in the year."
23,"consistent with the slowing in foreign economic growth, readings on foreign inflation continued to moderate."
24,"investors' concerns about the situation in europe seemed to ease somewhat, and market participants also appeared to have increased their expectations of additional monetary policy accommodation."
25,"later in the period, treasury yields retraced some of their earlier gains as market participants' expectations of additional policy action increased following the release of the minutes of the august fomc meeting, the chairman's speech at the economic symposium in jackson hole, and the weaker-than-expected august employment report."
26,indicators of inflation expectations derived from nominal and inflation-protected treasury securities edged up over the period but stayed in the ranges observed over recent quarters.
