,sentence
0,market prices appeared to respond mainly to signs of stabilization in the u. s. and global economies and to developments associated with trade policy.
1,"regarding expectations for u. s. monetary policy, the open market trading desk's surveys and market-based indicators pointed to a very high perceived likelihood of no change in the target range for the federal funds rate at this meeting."
2,"survey- and market-implied uncertainty about the near-term outlook for monetary policy declined, with market commentary attributing the decrease in part to the committee's october communications."
3,"money market rates are often volatile around year-end, and federal reserve operations are not intended to eliminate all year-end pressures but rather to ensure that reserve supply remains ample and to mitigate the risk that such pressures could adversely affect the implementation of monetary policy."
4,purchases of these short-dated securities would not affect broader financial conditions or the stance of monetary policy.
5,"consumer price inflation, as measured by the 12‑month percentage change in the price index for personal consumption expenditures (pce), remained below 2 percent in october."
6,survey-based measures of longer-run inflation expectations were little changed.
7,"total nonfarm payroll employment surged in november, boosted in part by the return of auto workers who had previously been on strike in october."
8,"however, the rate of increase in payrolls so far this year was slower than last year, even accounting for the anticipated effects of the bureau of labor statistics' benchmark revision to payroll employment, which will be incorporated in the published data in february 2020."
9,the unemployment rate ticked up in october but then moved back down to its 50-year low of 3.
10,"5 percent in november; the labor force participation rate and the employment-to-population ratio held steady, on balance, over those two months."
11,"the unemployment rates for african americans, asians, hispanics, and whites were little changed, on net, over the past two months; the unemployment rate for each group was below its level at the end of the previous economic expansion, though persistent differentials between these rates remained."
12,the four-week moving average of initial claims for unemployment insurance benefits through late november remained near historically low levels.
13,"in general, recent measures of nominal wage growth continued to be moderate."
14,the employment cost index for private-sector workers rose 2.
15,"total consumer prices, as measured by the pce price index, increased 1."
16,core pce price inflation (which excludes changes in consumer food and energy prices) was 1.
17,"6 percent over that same 12-month period, while consumer food price inflation was lower than core inflation and consumer energy prices declined."
18,the trimmed mean measure of 12-month pce price inflation constructed by the federal reserve bank of dallas remained at 2 percent in october.
19,the consumer price index (cpi) rose 2.
20,"1 percent over the 12 months ending in november, while core cpi inflation was 2."
21,"recent readings on survey-based measures of longer-run inflation expectations—including those from the university of michigan surveys of consumers, the survey of professional forecasters, the survey of consumer expectations from the federal reserve bank of new york, and the desk's survey of primary dealers and survey of market participants—were little changed, on balance; the michigan survey measure ticked back down in early december to the bottom of its recent range after ticking up in november."
22,"key factors that influence consumer spending—including the low unemployment rate, the upward trend in real disposable income, high levels of households' net worth, and generally low interest rates—were supportive of solid real pce growth in the near term."
