,sentence
0,"at this meeting, members discussed staff background analyses of the implications for the conduct of policy if the economy were to deteriorate substantially in a period when nominal short-term interest rates were already at very low levels."
1,"under such conditions, while unconventional policy measures might be available, their efficacy was uncertain, and it might be impossible to ease monetary policy sufficiently through the usual interest rate process to achieve system objectives."
2,"if in the future such circumstances appeared to be in the process of materializing, a case could be made at that point for taking preemptive easing actions to help guard against the potential development of economic weakness and price declines that could be associated with the so-called ""zero bound"" policy constraint."
3,the committee then turned to a discussion of the economic and financial outlook and the implementation of monetary policy over the intermeeting period ahead.
4,the information reviewed at this meeting indicated that economic activity probably steadied in the fourth quarter after a sizable drop in the summer.
5,"final demand appeared to have increased appreciably, reflecting strength in consumer spending and a smaller decline in business purchases of durable equipment and software."
6,"however, businesses met a good part of the pickup in final demand through a large runoff of inventories, and as a consequence manufacturing activity and payroll employment continued to weaken late in the year, though at a slower pace."
7,falling energy prices and widespread discounting of goods held down consumer price inflation.
8,"the labor market deteriorated somewhat further in december, and the unemployment rate continued to climb, to 5."
9,recent data on initial claims for unemployment insurance pointed to a further moderation in employment losses in january.
10,growth of consumer spending strengthened considerably late in the year after a slow advance in the third quarter.
11,"by contrast, spending on services expanded at a reduced pace, owing at least in part to relatively low demand for residential heating services."
12,"for the year as a whole, though, homebuilding and home sales remained relatively brisk as very low mortgage rates tended to offset the effects of a weakening job market and sluggish growth in personal income."
13,"an apparent consequence of reduced income growth and of lower equity prices was a change in the mix of single-family homebuilding, with less emphasis on construction of high-priced homes."
14,"the u. s. trade deficit in goods and services narrowed slightly on balance in october and november (latest data) from the third-quarter level (adjusted to exclude large, one-time payments by foreign insurers related to the events of september 11) as the value of imports for the two-month period fell by more than the value of exports."
15,the available information suggested further slight slippage of economic activity in the foreign industrial countries in the fourth quarter.
16,"the japanese economy remained very weak, economic activity in the euro area and canada seemed to have contracted, and growth in the united kingdom apparently slowed."
17,consumer price inflation was quite low at year-end.
18,"with energy prices declining, both the consumer price index (cpi) and the personal consumption expenditure (pce) chain-type price index edged down on balance in november and december."
19,"moreover, excluding the effects of volatile oil prices, core consumer price inflation was held down late in the year by widespread discounting of goods."
20,"consumer price inflation as measured by the core pce index declined somewhat on a year-over-year basis, while core cpi inflation increased slightly in 2001."
21,"at the producer level, core prices for finished goods changed little in november and december, and the index for core producer inflation slowed noticeably last year."
22,"with regard to labor costs, growth of average hourly earnings of production or nonsupervisory workers picked up in november and december, but the average wage increase for the year was moderate and slightly less than that for 2000."
23,"in the circumstances, they saw a modest further reduction of the federal funds rate as providing some added insurance against a more extended contraction of the economy at little risk of a pickup in inflation."
