,sentence
0,"such alternatives could prove useful if outstanding treasury debt obligations were to become increasingly scarce relative to the necessary growth in the system's portfolio, and the committee had previously requested initial staff exploration of these options."
1,the committee then turned to a discussion of the economic and financial outlook and the conduct of monetary policy over the intermeeting period ahead.
2,the information reviewed at this meeting indicated that economic activity had turned up in the final quarter of last year and strengthened further since then.
3,"amid signs that most firms had worked down their inventories to more comfortable levels, industrial production increased slightly after having declined for nearly a year and a half, and payroll employment appeared to be bottoming out."
4,inflation remained low despite some firming of energy prices.
5,"private nonfarm payroll employment moved up in february, retracing part of january's drop."
6,the unemployment rate edged down again in february to 5.
7,"5 percent, and initial claims for unemployment insurance continued to drop."
8,"business demand for motor vehicles remained mixed, with fleet sales of light vehicles higher and purchases of medium and heavy trucks somewhat weaker."
9,the u. s. trade deficit in goods and services widened somewhat in january.
10,the available information indicated that economic activity in the foreign industrial countries showed little net change in the fourth quarter.
11,"the canadian economy rebounded from a weak third quarter, but economic expansion in the united kingdom nearly came to a halt in the fourth quarter, economic activity in the euro area slipped a little, and the japanese economy recorded a steep drop."
12,"there were indications, however, of a gradually improving economic outlook in several of these economies in the first quarter as a consequence of previous monetary policy easing actions that their respective central banks had taken and from the effects of an improved economic performance in the united states."
13,consumer price inflation picked up a bit in january as energy prices posted their first increase since september.
14,"however, on a year-over-year basis, core price inflation as measured by the consumer price index leveled out at a moderate rate, while core pce (personal consumption expenditure) price inflation declined appreciably."
15,the employment cost index for hourly compensation in private industry rose moderately in the fourth quarter of last year and for the year as a whole.
16,the members noted that policy had been eased substantially over the past year and that the inflation-adjusted federal funds rate was at an unusually low level.
17,"as a result, policy was positioned to support an economic recovery as forces restraining aggregate demand abated."
18,"nonetheless, the members agreed that there were factors that might keep the pace of expansion below the rate of growth of potential for a while, and thus the balance of risks continued to be tilted toward economic weakness in the foreseeable future."
19,most major indexes of equity prices moved up sharply on the bullish economic reports.
20,"expansion of m2 rebounded somewhat in february from january's lackluster rate, but growth in the early part of the year was down sharply from the robust pace of late last year."
21,reduced demand for mortgage refinancing also seemed to have contributed to the deceleration of m2.
22,"the debt of the domestic nonfinancial sectors was estimated to have increased at a relatively slow rate in january, reflecting weak demand for business debt financing and little net borrowing by the federal government."
23,the staff forecast prepared for this meeting suggested that economic activity was expanding briskly in the early months of the year after having turned up and increased modestly in the fourth quarter.
