,sentence
0,"for most of the period, risk asset prices rose as market participants focused on a perceived reduction in downside risks to the economic outlook, favorable data on foreign economic activity, and expectations of continued monetary policy accommodation in the united states and other major economies."
1,some market participants suggested that the federal reserve's actions in the fourth quarter to maintain ample reserve levels might have contributed to some degree to the rise in equity and other risk asset prices.
2,"over the final few days of the intermeeting period, financial markets responded to news of the spread of the coronavirus that started in china, which reportedly contributed to downward moves in treasury yields and, to a lesser extent, u. s. equity prices."
3,"on balance, u. s. financial conditions became more accommodative over the intermeeting period, with equity prices rising notably."
4,"despite signs of reduced risks to the outlook and of some stabilization in economic activity abroad, financial market participants' views on the likely course of u. s. monetary policy appeared to have changed little over the intermeeting period."
5,"in the second quarter, the manager expected reserve conditions to support slowing the pace of treasury bill purchases, with the goal of eventually aligning growth of the federal reserve's treasury holdings with trend growth in its liabilities."
6,"with this adjustment, the board would lift the interest rates on required and excess reserves by 5 basis points, and the fomc would implement an equal-sized upward adjustment to the overnight reverse repurchase agreement offer rate."
7,"consumer price inflation, as measured by the 12‑month percentage change in the price index for personal consumption expenditures (pce), remained below 2 percent in november."
8,survey-based measures of longer-run inflation expectations were little changed.
9,"total nonfarm payroll employment rose in december, and the solid pace of job gains over the second half of 2019 was somewhat above that for the first half."
10,"however, the rate of increase in payrolls in 2019 was slower than in 2018, whether or not one accounted for the anticipated effects of the bureau of labor statistics' benchmark revision to payroll employment, which was scheduled for early february."
11,the unemployment rate held steady at its 50‑year low of 3.
12,"5 percent in december, and the labor force participation rate and the employment-to-population ratio were unchanged as well."
13,"the unemployment rates for african americans, asians, hispanics, and whites were below their levels at the end of the previous economic expansion."
14,the four-week moving average of initial claims for unemployment insurance benefits through mid-january remained near historically low levels.
15,"nominal wage growth was moderate, with average hourly earnings for all employees increasing 2."
16,"total consumer prices, as measured by the pce price index, increased 1."
17,core pce price inflation (which excludes changes in consumer food and energy prices) was 1.
18,"consumer food price inflation was lower than core inflation, and consumer energy prices declined."
19,the trimmed mean measure of 12-month pce price inflation constructed by the federal reserve bank of dallas remained at 2 percent in november.
20,the consumer price index (cpi) and the core cpi both rose 2.
21,"recent readings on survey-based measures of longer-run inflation expectations were little changed, on balance, in recent months."
