,sentence
0,"the information received at this meeting suggested that final demand had expanded at a solid pace in the second quarter, led by a surge in net exports and another robust gain in residential investment, while business investment and consumer spending rose at moderate rates."
1,"core cpi and pce prices decelerated in recent months, after notable increases earlier in the year."
2,"crude oil prices continued to rise, reaching record levels in nominal terms over the intermeeting period."
3,payroll employment grew in june and july at a pace that was roughly on par with that over the preceding six months.
4,"with employment increasing and the average workweek of production or nonsupervisory workers unchanged over these two months, aggregate hours continued to firm."
5,the unemployment rate dipped to 5.
6,initial claims for unemployment insurance remained at low levels.
7,"motor vehicle production also rose a good bit, but the pace of production growth in the high-tech sector was sluggish, reflecting a decline in the output of communications equipment."
8,"excluding spending on motor vehicles, the growth of real personal consumption expenditures slowed slightly in the second quarter."
9,"mortgage rates remained low, and house prices apparently continued to rise briskly."
10,"the u. s. international trade deficit narrowed in may as the value of exports of goods and services rose slightly and the value of imports declined, partly reflecting a sharp drop in the value of oil imports."
11,gdp growth in a number of major foreign industrial economies appeared to have slowed a bit in the second quarter.
12,consumer prices were about unchanged in june after posting notable increases earlier in the year.
13,"consumer energy prices reversed a small part of their previous run-up, and core consumer inflation remained low."
14,the producer price index was unchanged in june.
15,"the annual revisions to the national income and product accounts, which were released in early august, included a substantial upward revision to core pce inflation for 2004, from 1."
16,"survey measures of near-term inflation expectations edged down in july, and longer-term inflation expectations firmed only a touch."
17,"the employment cost index for private industry workers again rose at a modest pace in the second quarter, and increases in compensation per hour in the nonfarm business sector slowed somewhat from the rapid rate of the first quarter."
18,"in its accompanying statement, the committee indicated that, with appropriate monetary policy action, the upside and downside risks to the attainment of both sustainable growth and price stability should be kept roughly equal."
19,"in addition, the committee noted that the expansion remained firm, that labor market conditions continued to improve gradually, and that, although pressures on inflation had remained elevated, longer-term inflation expectations remained well contained."
20,"in these circumstances, the committee believed that policy accommodation could be removed at a pace that would likely be measured but noted that it would respond to changes in economic prospects as needed to fulfill its obligation to maintain price stability."
21,"the committee's decision at its june meeting to raise the intended level of the federal funds rate 25 basis points, to maintain an assessment that risks to the goals of price stability and sustained growth were balanced assuming appropriate monetary policy action, and to retain the ""measured pace"" language was widely expected in financial markets."
22,"yields on inflation-indexed treasury securities rose a touch less than their nominal counterparts, leaving inflation compensation only slightly higher."
23,"despite the recent slow growth of m2, its velocity remained low relative to the level that would be expected based on its historical relationship with opportunity cost."
24,the growth of bank credit was restrained in june by a runoff in securities holdings but picked up in july.
25,"in the forecast prepared for this meeting, the staff raised its projection for economic growth over the remainder of 2005 in light of incoming data suggesting greater near-term momentum in aggregate demand."
26,"at the same time, however, it trimmed the growth rate forecast for 2006, reflecting the effects of higher energy prices, higher long-term interest rates, and the somewhat slower growth of productive capacity implied by the annual revisions to the national accounts."
27,"inventory investment was projected to resume contributing to gdp growth over the second half of this year, after the sharp swing toward inventory runoffs in the second quarter."
28,"growth in consumer spending was expected to firm in the third quarter, buoyed by motor vehicle spending, before falling back in the fourth quarter."
29,"notwithstanding recent benign readings on inflation, the forecast for core pce inflation was raised somewhat, owing in part to the recent further rise in energy prices and, in light of the revisions to historical data, a higher assumed trajectory for the nonmarket component of core pce prices."
30,"in addition, high and rising energy prices were adding to pressures on overall inflation, and energy price increases probably would feed through, at least temporarily, to core measures of inflation."
31,"nonetheless, core inflation recently had been relatively low and inflation expectations remained well contained."
32,"in these circumstances, it appeared that, for now, continued removal of policy accommodation at a measured pace still would likely be sufficient to keep inflation contained, but participants also recognized that the pace and cumulative extent of policy adjustment going forward would depend importantly on economic developments."
33,"in the household sector, the path for spending was expected to be bolstered in the near term by still-low interest rates, solid growth in disposable income, and ongoing increases in wealth."
34,"however, elevated energy prices were seen as likely to be a significant drag on consumption and, on net, household spending was expected to advance at a moderate pace."
35,"participants generally anticipated that the pace of home price appreciation would slow over time, though the timing and extent of that slowing, as well as its implications for consumer spending, were quite uncertain."
36,"strong fundamentals, including low interest rates, wide profit margins, and a high level of liquid assets, were seen as supporting expenditures on software and equipment going forward."
37,inventories now seemed to be coming in line with the trend in final demand and were anticipated to expand along with sales later this year.
38,participants viewed the increases in market interest rates over the intermeeting period as an appropriate response to the stronger economic outlook.
39,a few participants voiced concerns that still-low interest rates and insufficient recognition by investors of the dependency of the committee's policy expectations on economic data were continuing to foster an inappropriate degree of risk-taking in financial markets.
40,"another participant mentioned, however, that recent sluggish growth of the monetary aggregates suggested that the stance of policy was not overly accommodative."
41,"on balance, current financial conditions, which embedded expectations of future policy tightening, were generally seen as likely to be consistent with sustained moderate economic growth and containment of pressures on inflation in coming quarters."
42,"regarding the federal budget, a recent narrowing of the deficit was noted, but the improvement appeared to be attributable to cyclical factors and to increases in the level of tax collections that were not likely to be repeated."
43,"as a result, federal deficits were expected to continue to act as a considerable drain on national saving over the longer run."
44,continued brisk import growth appeared likely to be sustained for the foreseeable future by gains in domestic demand.
45,participants discussed at length the factors affecting costs and prices.
46,"although uncertainties about the underlying pace of productivity increases, trends in labor force participation, and the level of potential output complicated the inflation outlook, higher energy prices and reduced resource slack were seen as pointing to elevated inflation pressures."
47,"while recent monthly readings indicated that core inflation had been subdued, a number of participants noted that underlying core inflation appeared to be running at a pace around the upper end of the range they viewed as consistent with price stability-an assessment that was reinforced by the recent upward revisions to historical data on core pce inflation."
48,participants commented that an increase in inflation from recent rates could have especially adverse effects on longer-run economic performance.
49,"while most participants viewed the risks to inflation as having ticked up over the intermeeting period, many also cited factors that, in concert with the likely continued removal of policy accommodation, would tend to hold inflation pressures in check."
50,"moreover, the recent relatively low monthly readings on core inflation and modest wage pressures, at least by some measures, suggested that some slack remained in resource utilization."
