,sentence
0,staff review of the economic situation the information reviewed at the october 23-24 meeting suggested that economic activity continued to increase at a moderate pace in recent months.
1,the unemployment rate declined but was still elevated.
2,"consumer price inflation picked up, reflecting higher consumer energy costs, but longer-run inflation expectations remained stable."
3,"private nonfarm employment expanded modestly in september, and government employment increased."
4,the unemployment rate fell to 7.
5,"the share of workers employed part time for economic reasons increased somewhat and continued to be elevated, while the rate of long-duration unemployment edged down further but remained high."
6,"other indicators of labor market conditions, such as surveys of firms' job openings and hiring plans and initial claims for unemployment insurance, did not show decided improvement over the intermeeting period."
7,"real disposable income declined in august, largely reflecting the effect of higher consumer energy prices."
8,"in contrast, consumer sentiment rose in september and early october, and continued modest increases in house prices added to households' net worth."
9,"in the farm sector, however, drought conditions likely reduced inventory accumulation last quarter and subtracted from overall economic growth."
10,"the u. s. international trade deficit widened in august, as imports fell less than exports."
11,"consumer prices picked up in august and september, primarily reflecting sharp increases in retail gasoline prices."
12,"however, survey data indicated that retail gasoline prices were about flat in early october."
13,consumer food prices rose modestly in recent months.
14,"the somewhat better-than-expected crop harvest caused spot and futures prices of farm commodities to retrace some of their rise during the summer; however, farm commodity prices remained elevated and continued to point toward some temporary upward pressures on retail food prices later this year."
15,increases in consumer prices excluding food and energy were subdued in august and september.
16,"near-term inflation expectations from the thomson reuters/university of michigan surveys of consumers declined in september and early october, while longer-term inflation expectations in the survey moved down to near the lower end of the narrow range where they have remained for some time."
17,"foreign economic growth remained sluggish, restrained by weak activity in europe and the associated spillovers--including through trade--to the rest of the world."
18,"euro-area production indicators signaled continued contraction, and the area's unemployment rate in august stayed at a historical high."
19,"in japan, exports and output declined in the summer months, and growth of real gross domestic product (gdp) for the first half of the year was revised down significantly."
20,"data for exports from emerging market economies, especially in asia, showed a drop, although recently released data for china indicated a pickup in economic activity in the third quarter."
21,foreign inflation rose slightly in some emerging market economies in response to higher food prices but was still generally well contained.
22,monetary policy remained accommodative in most advanced and emerging market economies.
23,staff review of the financial situation market participants reportedly read the september fomc statement as pointing to a significant increase in monetary policy accommodation.
