,sentence
0," (soma) reported on developments in domestic and foreign financial markets, including expectations of market participants for monetary policy action by the federal open market committee (fomc) at this meeting and in the future."
1,it was noted that the system's reverse repurchase (rrp) agreement operations continued to provide a soft floor under short-term interest rates.
2,"consumer price inflation continued to run below the fomc's longer-run objective of 2 percent, restrained in part by declines in both energy prices and the prices of non-energy imported goods."
3,"some survey-based measures of longer-run inflation expectations edged down, while market-based measures of inflation compensation were still low."
4,total nonfarm payroll employment expanded at a faster monthly rate in october and november than in the third quarter.
5,the unemployment rate ticked down to 5.
6,"0 percent in october and remained at that level in november; over the 12 months ending in november, the unemployment rate fell 3/4 percentage point."
7,"both the labor force participation rate and the employment-to-population ratio increased slightly, on net, over october and november."
8,"recent measures of the gains in labor compensation were mixed: over the four quarters ending in the third quarter, compensation per hour in the business sector advanced at a strong 3-1/2 percent rate, while the employment cost index rose at a more moderate 2 percent pace."
9,"household spending was supported by strong growth in real disposable income in september and october, and households' net worth was bolstered by recent gains in home values."
10,"real private expenditures for business equipment and intellectual property products increased at a solid pace in the third quarter, but business spending growth looked to be slowing somewhat in the fourth quarter."
11,the u. s. international trade deficit widened in october after narrowing in september.
12,"exports declined, on balance, to the lowest level in three years; lower prices for commodities, along with reduced shipments of capital and consumer goods, weighed on nominal exports."
13,"imports decreased in september and october, partly reflecting further declines in the price of imported oil."
14,the available trade data suggested that declines in real net exports would likely continue to be a drag on real gdp growth in the fourth quarter.
15,"total u. s. consumer prices, as measured by the pce price index, rose only 1/4 percent over the 12 months ending in october, held down by large declines in consumer energy prices."
16,"core pce inflation, which excludes changes in food and energy prices, was 1-1/4 percent over the same 12-month period, partly restrained by declines in the prices of non-energy imported goods."
17,"over the 12 months ending in november, total consumer prices as measured by the consumer price index (cpi) rose 1/2 percent, while core cpi inflation was 2 percent."
18,"survey measures of expected longer-run inflation were relatively stable, although they showed some hints of having edged slightly lower: in november and early december, the michigan survey measure continued to run somewhat below its typical range of the past 15 years, though historical patterns suggest that these relatively low readings may have reflected softness in total inflation and energy prices."
19,"foreign real gdp growth improved in the third quarter after being weak in the first half, and recent indicators were consistent with a further moderate expansion in the fourth quarter."
20,"economic activity in canada rebounded in the third quarter, boosted by rising exports and a smaller drag from declines in oil-sector investment."
21,"in contrast, growth in the euro-area economy slowed in the third quarter."
22,"recent indicators for economic activity in china were relatively favorable, and several other emerging asian economies strengthened in the third quarter."
23,"mexican economic growth also picked up in the third quarter, but the brazilian economy continued to contract."
24,falling energy prices kept headline inflation very low in many foreign economies.
25,"the october fomc statement and the stronger-than-expected october employment report, in particular, boosted expectations of fomc action at this meeting."
26,the expected path of the federal funds rate implied by market quotes on interest rate derivatives rose moderately over the intermeeting period.
27,measures of inflation compensation based on treasury inflation-protected securities remained low.
28,"however, later in the period, concerns among market participants about the implications of falling crude oil prices and the credit quality of high-yield bonds evidently increased."
29,"in reaction, broad measures of u. s. equity prices declined, with a steep selloff in energy-sector stocks, and the one-month-ahead option-implied volatility on the s&p 500 index, the vix, climbed."
30,"issuance of investment-grade corporate bonds and institutional leveraged loans remained solid, buoyed by demand to finance mergers and acquisitions."
31,"growth of commercial and industrial loans on banks' books continued to be strong in october and november, driven mainly by the expansion of large loans at large banks."
32,earnings were particularly weak in the energy and materials sectors because of declines in prices of crude oil and metals.
33,the stronger dollar appeared to weigh on earnings growth across many sectors.
34,"spreads on commercial mortgage-backed securities (cmbs) widened further, suggesting that investors in cmbs continued to reassess the risks in this sector following several years of robust demand for these securities."
