,sentence
0,"for example, the minimum bid rate in repo operations could be increased somewhat relative to the level of the interest rate on excess reserves (the ioer rate)."
1,"later in the intermeeting period, short-term interest rates drifted lower and settled at near-zero levels."
2,staff review of the economic situation the coronavirus outbreak and the measures taken to protect public health were severely disrupting economic activity in the united states and abroad.
3,"consumer price inflation, as measured by the 12‑month percentage change in the price index for personal consumption expenditures (pce), remained below 2 percent in february."
4,"job losses surged in march, even though the drop in total nonfarm payroll employment reflected only those changes that had occurred through the mid-month reference period of the establishment survey."
5,"in addition, the unemployment rate jumped to 4."
6,"after economic shutdowns started to occur on a widespread basis, initial claims for unemployment insurance benefits skyrocketed in the second half of march through the first half of april, a development that pointed to substantial job losses in april."
7,"nominal wage growth remained moderate, as average hourly earnings for all employees increased 3."
8,"total pce price inflation and core pce price inflation, which excludes consumer food and energy prices, both increased 1."
9,the trimmed mean measure of 12-month pce price inflation constructed by the federal reserve bank of dallas was 2.
10,the consumer price index (cpi) rose 1.
11,"the total cpi rose less than the core cpi mostly because of substantial declines in consumer energy prices, which were reflecting significantly lower crude oil prices."
12,recent readings on survey-based measures of longer-run inflation expectations were little changed on balance.
13,"the coronavirus outbreak and the effects on economic activity of measures to contain it, together with the associated elevated level of uncertainty, were likely reflected in recent downbeat readings on business sentiment in national and regional surveys and appeared to weigh heavily on business investment."
14,"in addition, the effects of substantial further declines in crude oil prices were being seen in the falling number of crude oil and natural gas rigs in operation through late april, an indicator of business spending on structures in the drilling and mining sector."
15,output in the mining sector—which includes crude oil extraction—also decreased significantly in the wake of the recent declines in crude oil prices.
16,"however, imports declined at a much faster rate so that net exports made a sizable positive contribution to gdp growth."
17,much of the quarterly decline in trade volumes reflected a sharp drop in march due to weak demand globally and disruptions related to the coronavirus outbreak.
18,foreign economic activity fell sharply in the first quarter of the year amid widespread mandatory business shutdowns and strict social-distancing measures to contain the spread of the coronavirus outbreak.
19,"foreign inflation fell steeply, reflecting large drops in energy prices related to plunging oil prices, while core inflation pressures generally remained muted."
20,"staff review of the financial situation in the middle part of march, financial markets experienced record declines in the prices of risky assets, widespread illiquidity, and elevated volatility, as uncertainty regarding the effects of the coronavirus outbreak on the global economy jumped."
21,"however, following the announcement and subsequent launching of a number of federal reserve emergency liquidity programs, the passage of the cares act (coronavirus aid, relief, and economic security act), and early signs of a decline in outbreak intensity in the united states and many major foreign economies, the extreme volatility and illiquidity subsided and prices of most risky assets increased notably."
22,"measures of inflation compensation based on treasury inflation-protected securities (tips) ended the period higher, on net, but were still low by historical standards."
23,"inflation compensation fell sharply in the first half of march but subsequently recovered, as overall financial conditions and tips liquidity improved."
24,"stock price indexes were exceptionally volatile early in the intermeeting period, and one-month option-implied volatility on the s&p 500 index reached a record high."
25,"equity market volatility moved down substantially over the remainder of the intermeeting period but remained elevated, and equity prices more than retraced their earlier declines to end the intermeeting period notably higher."
26,"broad stock price index increases over the intermeeting period were led by the energy, consumer discretionary, basic materials, and health-care sectors."
27,"broad equity price indexes remained, however, markedly below peaks registered earlier this year."
28,"strong demand for dollars amid flight to safety globally, together with disruptions in u. s. short-term funding markets, caused severe strains in funding markets for dollars abroad, especially early in the intermeeting period."
29,"despite a considerable widening of the spread between the primary mortgage rate and mbs yields, primary mortgage interest rates were low by historical standards, and available indicators suggested that refinancing activity remained elevated."
30,"the volume of mortgage rate locks for home-purchase loans dropped materially in early april, reflecting in part declines in homebuyer demand and disruptions in the home search and purchase process."
31,"though banks in the april sloos reported tightening standards on new consumer loans, respondents also experienced weaker demand for all consumer loan types."
32,auto loan interest rates dropped sharply in early april as manufacturers introduced attractive financing programs to boost sales.
33,banks were able to meet surging demand for draws on credit lines while also building loan loss reserves to absorb higher expected defaults.
34,u. s. real gdp was forecast to plummet and the unemployment rate to soar in the second quarter of this year.
35,the substantial fiscal policy measures and monetary policy support that had been put in place were expected to help mitigate the deterioration in economic conditions and help boost the recovery.
36,"under the staff's baseline assumptions that the current restrictions on social interactions and business operations would ease gradually this year, real gdp was forecast to rise appreciably and the unemployment rate to decline considerably in the second half of the year, al­though a complete recovery was not expected by year-end."
37,"inflation was projected to weaken this year, reflecting both the deterioration in resource utilization and sizable expected declines in consumer energy prices."
38,"under the baseline assumptions, economic conditions were projected to continue to improve, and inflation to pick back up, over the next two years."
39,"in this scenario, a second wave of the coronavirus outbreak, with another round of strict restrictions on social interactions and business operations, was assumed to begin around year-end, inducing a decrease in real gdp, a jump in the unemployment rate, and renewed downward pressure on inflation next year."
40,"compared with the baseline, the disruption to economic activity was more severe and protracted in this scenario, with real gdp and inflation lower and the unemployment rate higher by the end of the medium-term projection."
41,the virus and the measures taken to protect public health were inducing sharp declines in economic activity and a surge in job losses.
42,weaker demand and significantly lower oil prices were holding down consumer price inflation.
43,the disruptions to economic activity here and abroad had significantly affected financial conditions and had impaired the flow of credit to u. s. households and businesses.
44,"participants judged that the effects of the coronavirus outbreak and the ongoing public health crisis would continue to weigh heavily on economic activity, employment, and inflation in the near term and would pose considerable risks to the economic outlook over the medium term."
45,participants assessed that the second quarter would likely see overall economic activity decline at an unprecedented rate.
46,"in addition, economic activity was being supported by actions taken by the federal reserve, including lending facilities created under the authority of section 13(3) of the federal reserve act, some of which included capital allocated by the u. s. treasury."
47,"regarding the economic activity of households, participants noted that the pandemic and efforts to mitigate the spread of the disease were having severely adverse effects on aggregate household spending and consumer confidence."
48,"participants were further concerned that even after social-distancing requirements were eased, some business models may no longer be economically viable, which could occur, for example, if consumers voluntarily continued to avoid participating in particular forms of economic activity."
49,"a sharp reduction in global demand for petroleum had led to unused supply that was overwhelming storage capacity, resulting in a plunge in oil prices."
50,"some participants expressed concern that low energy prices, if they were to persist, had the potential to create a wave of bankruptcies in the energy sector."
51,"in addition, the agricultural sector was under severe stress due to falling prices for some farm commodities and pandemic-related disruptions, such as the closing of some food processing plants."
52,"with regard to the labor market, participants noted that incoming data confirmed that an extreme decline in employment was under way."
53,"nationally, initial claims for unemployment insurance benefits had totaled more than 25 million from mid-march to the time of the meeting, and participants expected that the unemployment rate would soon reach the highest levels of the post–world war ii period."
54,"participants were concerned that temporary layoffs could become permanent, and that workers who lose employment could face a loss of job-specific skills or may become discouraged and exit the labor force."
55,"with regard to inflation, participants noted that it had been running below the committee's 2 percent longer-run objective before the coronavirus outbreak."
56,"while the pandemic had created some supply constraints, which had generated upward pressure on the prices of some goods, the pandemic had also reduced demand, which had exerted downward pressure on prices."
57,the overall effect of the outbreak on prices was seen as disinflationary.
58,"in addition, a stronger dollar and lower oil prices were factors likely to put downward pressure on inflation, and market-based measures of inflation compensation remained very low."
59,participants observed that the return of inflation to the committee's 2 percent longer-run objective would likely be further delayed but that the accommodative stance of monetary policy would be helpful in achieving the 2 percent inflation objective over the longer run.
60,"for example, the ppp was providing a financial lifeline to small businesses, the expansion of unemployment benefits was helping restore lost income for laid-off workers, and the treasury had provided a necessary financial backstop to many federal reserve lending facilities."
61,"participants commented that, in addition to weighing heavily on economic activity in the near term, the economic effects of the pandemic created an extraordinary amount of uncertainty and considerable risks to economic activity in the medium term."
62,participants discussed several alternative scenarios with regard to the behavior of economic activity in the medium term that all seemed about equally likely.
63,"in such scenarios, it was believed likely that there would be further economic disruptions, including additional periods of mandatory social distancing, greater supply chain dislocations, and a substantial number of business closures and loss of income; in total, such developments could lead to a protracted period of severely reduced economic activity."
64,"on the other hand, economic activity could recover more quickly if the pandemic subsided enough for households and businesses to become sufficiently confident to relax or modify social-distancing behaviors over the next several months."
65,"beyond these considerations, participants noted the risk that foreign economies, particularly emes, could come under extreme pressure as a result of the pandemic and that this strain could spill over to and hamper u. s. economic activity."
66,"one of these risks was that workers who lose employment as a result of the pandemic may experience a loss of skills, lose access to adequate childcare or eldercare, or become discouraged and exit the labor force."
67,"the longer-term behavior of firms could be affected as well—for instance, if necessary but costly transmission-mitigation strategies lowered firms' productivity; if business investment shifted down permanently; if many firms need to adjust their business models in the aftermath of the pandemic; or if business closures, particularly those of small firms, became widespread."
68,"a few participants noted that higher levels of government indebtedness, which would be exacerbated by fiscal expenditures that were necessary to combat the economic effects of the pandemic, could put downward pressure on growth in aggregate potential output."
69,"participants were concerned that banks could come under greater stress, particularly if adverse scenarios for the spread of the pandemic and economic activity were realized, and so this sector should be monitored carefully."
70,"in their consideration of monetary policy at this meeting, participants noted that the federal reserve was committed to using its full range of tools to support the u. s. economy in this challenging time, thereby promoting its maximum employment and price stability goals."
71,"in light of their assessment that the ongoing public health crisis would weigh heavily on economic activity, employment, and inflation in the near term and posed considerable risks to the economic outlook over the medium term, all participants judged that it would be appropriate to maintain the target range for the federal funds rate at 0 to 1/4 percent."
72,"keeping the target range at the effective lower bound, after quickly reducing it by 150 basis points in march, would continue to provide support to the economy and promote the committee's maximum employment and price stability goals."
73,participants also judged that it would be appropriate to maintain the target range for the federal funds rate at its present level until policymakers were confident that the economy had weathered recent events and was on track to achieve the committee's maximum employment and price stability goals.
74,these open market purchases would continue to support the flow of credit to households and businesses and thereby foster the effective transmission of monetary policy to broader financial conditions.
75,"while participants agreed that the current stance of monetary policy remained appropriate, they noted that the committee could, at upcoming meetings, further clarify its intentions with respect to its future monetary policy decisions."
76,"for example, the committee could adopt outcome-based forward guidance that would specify macroeconomic outcomes—such as a certain level of the unemployment rate or of the inflation rate—that must be achieved before the committee would consider raising the target range for the federal funds rate."
77,these participants noted that such explicit forms of forward guidance could help ensure that the public's expectations regarding the future conduct of monetary policy continued to reflect the committee's intentions.
78,"several participants observed that the completion, most likely later this year, of the monetary policy framework review, together with the announcement of the conclusions arising from the review, would help further clarify the committee's intentions with respect to its future monetary policy actions."
79,"committee policy action in their discussion of monetary policy for this meeting, members agreed that the coronavirus outbreak was causing tremendous human and economic hardship across the united states and around the world."
80,the virus and the measures taken to protect public health were inducing sharp declines in economic activity and a surge in job losses.
81,consumer price inflation was being held down by weaker demand and significantly lower oil prices.
82,the disruptions to global economic activity had significantly affected financial conditions and impaired the flow of credit to u. s. households and businesses.
83,"members agreed that the federal reserve was committed to using its full range of tools to support the u. s. economy in this challenging time, thereby promoting its maximum employment and price stability goals."
84,"members further concurred that the ongoing public health crisis would weigh heavily on economic activity, employment, and inflation in the near term, and posed considerable downside risks to the economic outlook over the medium term."
85,members noted that they expected to maintain this target range until they were confident that the economy had weathered recent events and was on track to achieve the committee's maximum employment and price stability goals.
86,"members agreed that they would continue to monitor the implications of incoming information for the economic outlook, including information related to public health, as well as global developments and muted inflation pressures, and would use the committee's tools and act as appropriate to support the economy."
87,"in determining the timing and size of future adjustments to the stance of monetary policy, members noted that they would assess realized and expected economic conditions relative to the committee's maximum employment objective and its symmetric 2 percent inflation objective."
88,"this assessment would take into account a wide range of information, including measures of labor market conditions, indicators of inflation pressures and inflation expectations, and readings on financial and international developments."
89,"to support the flow of credit to households and businesses, members agreed that it was appropriate for the federal reserve to continue to purchase treasury securities and agency rmbs and cmbs in the amounts needed to support smooth market functioning, thereby fostering effective transmission of monetary policy to broader financial conditions."
90,"the vote also encompassed approval of the statement below for release at 2:00 p. m. : ""the federal reserve is committed to using its full range of tools to support the u. s. economy in this challenging time, thereby promoting its maximum employment and price stability goals."
91,the virus and the measures taken to protect public health are inducing sharp declines in economic activity and a surge in job losses.
92,weaker demand and significantly lower oil prices are holding down consumer price inflation.
93,the disruptions to economic activity here and abroad have significantly affected financial conditions and have impaired the flow of credit to u. s. households and businesses.
94,"the ongoing public health crisis will weigh heavily on economic activity, employment, and inflation in the near term, and poses considerable risks to the economic outlook over the medium term."
95,the committee expects to maintain this target range until it is confident that the economy has weathered recent events and is on track to achieve its maximum employment and price stability goals.
