,sentence
0,"the committee then turned to a discussion of the economic and financial outlook, the ranges for the growth of money and debt in 1998 and 1999, and the implementation of monetary policy over the intermeeting period ahead."
1,the information reviewed at this meeting suggested that the expansion in economic activity had slowed considerably after a very rapid advance in the first quarter.
2,"consumer spending, business investment, and residential homebuilding, though remaining robust, apparently also were decelerating somewhat after very strong gains in the first quarter; and the erosion in net exports continued to damp demand for domestically produced goods."
3,"payroll employment persisted on a brisk uptrend, but industrial production seemed likely to record only modest further expansion in the second quarter."
4,"labor markets remained tight, and there were indications of some further acceleration in employment costs."
5,recent data on consumer prices were a little less favorable than they had been earlier in the year.
6,nonfarm payroll employment registered substantial increases in april and may despite further job losses in manufacturing.
7,"employment increases in service-producing industries, notably business services and retail and wholesale trade, continued to be robust."
8,the civilian unemployment rate stayed at 4.
9,"3 percent in may, and initial claims for unemployment insurance remained low through mid-june, after taking into account the onset of layoffs associated with the strike at general motors."
10,"growth in the manufacture of materials slowed sharply, perhaps reflecting the effects of reduced exports to asia."
11,"although the growth in real outlays for services in april (latest data available) was held down by a small decline in purchases of energy services, the expansion of outlays for non-energy services remained brisk."
12,available information suggested that the growth of business fixed investment slowed somewhat in the second quarter from a very strong pace earlier in the year.
13,"the recent upturn in building activity was consistent with the continuing indications of declining vacancy rates and rising real estate prices, but available data on construction contracts did not point to further strength in nonresidential construction."
14,"the nominal deficit on u. s. trade in goods and services widened further in april, as the value of exports declined more than that of imports."
15,"economic activity in japan contracted sharply in the first quarter after declining slightly in the fourth quarter, and many other economies in asia remained quite weak."
16,"the asian crises held down exports of the major european countries, partly offsetting the influence of strong domestic demand."
17,"consumer prices advanced at a slightly faster rate in may as an upturn in energy prices and a large increase in food prices more than offset a slower rate of increase in the prices of nonfood, non- energy items."
18,"core consumer prices accelerated during the three months ended in may, largely reflecting higher tobacco prices and shelter costs."
19,"nonetheless, core consumer prices rose less over the twelve months ended in may than they had over the previous twelve months."
20,"at the producer level, prices of finished goods other than food and energy continued to rise at a subdued rate in may."
21,"for the twelve months ended in may, core producer prices rose by a small amount after having changed little in the year-earlier period."
22,"at the intermediate level, core producer prices edged down in may and were little changed on net over the twelve months ended in may."
23,"in light of concerns that growth in aggregate demand might remain so strong relative to the expansion of the economy's potential that inflationary pressures would tend to be generated, the committee chose to retain an asymmetric directive tilted toward a possible firming of reserve conditions and a higher federal funds rate."
24,the reserve conditions associated with this directive were expected to be consistent with considerable moderation in the growth of m2 and m3 over the months ahead.
25,market participants interpreted the further turmoil in financial markets in asia and emerging market economies elsewhere as damping the outlook for u. s. economic growth and improving the chances that inflation would remain low.
26,"while most short-term interest rates changed little on balance over the period, yields on longer-term treasury securities, and to a lesser extent on private debt instruments, declined somewhat, at least partly reflecting a further flight to safety and quality from renewed turbulence in a number of foreign markets."
27,"share prices in u. s. equity markets remained volatile, and changes in major indexes were mixed on balance over the intermeeting period."
28,"the yen rebounded in mid-june in response to coordinated intervention by the japanese and u. s. governments but soon renewed its downward drift, partly as a result of rising concerns that the japanese government would not take prompt action to address weaknesses in the country's banking sector and in aggregate demand; the yen finished the period substantially lower on balance."
29,the dollar changed little on net against the german mark and other continental european currencies; declines in long-term interest rates in those countries generally matched the drop in yields on comparable u. s. instruments.
30,growth of m2 and m3 slowed in the second quarter but remained fairly robust.
31,"the growth of m3 remained a little faster than that of m2, reflecting the further progress made by institution-only money market funds in attracting corporate cash-management business."
32,expansion of total domestic nonfinancial debt appeared to have moderated somewhat after picking up earlier in the year; the moderation evidently reflected some slowing in the growth of business and household borrowing as well as paydowns of federal debt made possible by robust tax revenues.
33,the staff forecast prepared for this meeting indicated that economic activity would expand more slowly over the projection period than it had in recent years.
34,"in addition, reduced growth of foreign economic activity and the lagged effects of the sizable earlier rise in the foreign exchange value of the dollar were anticipated to place substantial restraint on the demand for u. s. exports and to lead to further substitution of imports for domestic products."
35,"housing demand was expected to remain at a generally high level in the context of the persisting favorable cash flow affordability of home ownership, though the slower income growth anticipated over the projection period would damp homebuilding somewhat."
36,growth in business fixed investment would gradually moderate from the vigorous pace of the first half of the year in response to smaller increases in business sales and profits.
37,"pressures on labor resources were likely to diminish somewhat as the expansion of economic activity slowed, but underlying inflation was expected to pick up gradually as gains in compensation increasingly outpaced improvements in productivity."
38,"in the committee's discussion of current and prospective economic developments, the members generally agreed that the expansion in economic activity was likely to be relatively moderate over coming quarters, and that such growth would be consistent with some limited increase in inflation from the current unusually low level."
39,"the accumulation of business inventories, which until recently had added substantially to economic growth, was expected to continue at a much lower and more sustainable pace."
40,"on the upside, in the absence of strongly retarding effects from developments in asia, persistent strength in domestic final demand might well add to inflationary pressures."
41,"indeed, there were signs of modestly rising inflation in some recent measures of prices, though the rate of inflation was still relatively subdued."
42,"in keeping with the practice at meetings when the committee sets its long-run ranges for the money and debt aggregates, the members of the committee and the federal reserve bank presidents not currently serving as members provided individual projections of the growth in real and nominal gdp, the rate of unemployment, and the rate of inflation for the years 1998 and 1999."
43,"the forecasts of the rate of expansion in real gdp for 1998 as a whole had a central tendency of 3 to 3-1/4 percent, which implied some moderation over the second half from staff estimates at the time of this meeting of the average rate of growth in the first and second quarters; for 1999 the forecasts pointed to moderate growth and were centered on a range of 2 to 2-1/2 percent."
44,these projected rates of economic growth were accompanied by a very slight rise in the civilian rate of unemployment over the next 18 months to still quite low rates centering on 4-1/2 to 4-3/4 percent in the fourth quarter of 1999.
45,"with regard to the growth of nominal gdp, most of the forecasts were in ranges of 4-1/2 to 5 percent for 1998 and 4-1/4 to 5 percent for 1999."
46,"projections of the rate of inflation, as measured by the consumer price index, indicated a slightly faster rise over the second half of this year and in 1999, largely because of expectations that the plunge in energy prices earlier in the year would not be repeated."
47,"specifically, the projections converged on cpi inflation rates of 1-3/4 to 2 percent for 1998 as a whole and 2 to 2-1/2 per cent in 1999."
48,"in their review of developments in different parts of the country, reserve bank presidents reported high levels of business activity across the nation, but several also indicated that there were signs of some slowing in the expansion of regional economic activity."
49,"with regard to the nation as a whole, members noted that rising levels of employment and incomes were continuing to foster solid growth in consumer spending, a development that was abetted by the sharp increases that had occurred in household wealth as a consequence of the extended uptrend in stock market prices and to a lesser extent the appreciation of home prices."
50,"the apparent deceleration in retail sales could prove to be temporary, though some slowing in the growth of overall consumer spending over the forecast horizon, perhaps to a pace more in line with the growth of disposable income, was viewed as a reasonable expectation, especially with equity price gains of recent years unlikely to be repeated."
51,"the latter included the ready availability of debt and equity financing on relatively attractive terms, and opportunities to invest in high-tech equipment at lower prices to enhance productivity and hold down labor costs in a period of very tight labor markets."
52,"while these factors were expected to continue to support appreciable further expansion in business investment, growth in demand for capital goods was likely to diminish as a result of the projected slowing in the expansion of final sales and business profits and the absence of pressure on manufacturing capacity."
53,"with regard to the outlook for nonresidential construction, members reported that declining vacancy rates and rising prices and rents of office buildings and to some extent other commercial structures were fostering very high levels of construction activity in several areas."
54,there were widespread anecdotal and other reports of high levels of home sales and few reports of faltering housing demand.
55,"favorable factors undergirding current housing activity, including the robust growth in employment and incomes, high wealth-to-income ratios, and very attractive terms on home mortgages, seemed likely to continue to hold housing construction close to current elevated levels."
56,"from the standpoint of the united states, the asian crisis and its repercussions around the world obviously were deepening the nation's trade deficit, but other effects such as those on u. s. interest rates and prices in world commodity markets, notably oil, were boosting domestic demand and tended to have a moderating near-term influence on inflation."
57,"with regard to the outlook for prices and wages, members observed that some key measures of price inflation had displayed a modest uptilt recently."
58,"though overall price inflation had remained subdued when viewed over a longer horizon, signs of a continuing acceleration, should they become evident, would be a matter of growing concern."
59,"reflecting very tight labor markets, the rate of increase in labor compensation had been on an uptrend, but the rise in unit labor costs and overall unit product costs had been held down to a very modest pace by gains in productivity."
60,"at some point, however, the advance in labor compensation would exceed likely improvements in productivity by an increasing margin unless the expansion in overall demand, and hence in labor demand, moderated significantly."
61,"members cited greater, albeit still occasional, indications of heightened worker demands in labor negotiations that likely were encouraged in part by ample job opportunities."
62,"any tendency for faster increases in labor costs to feed through to price inflation was likely to be reinforced for a time by the unwinding of a number of special factors that had tended to hold inflation down, including the decline in energy prices in recent quarters and the dollar's appreciation during 1997."
63,"moreover, a rise in inflation would tend to erode currently favorable inflation expectations and lead workers to demand higher nominal compensation."
64,"nonetheless, questions could be raised about how rapidly and to what extent the effects of tight labor markets would show through to higher labor compensation and overall producer costs and in turn how quickly the latter would induce significantly faster increases in prices."
65,"very competitive domestic and international markets for a wide range of products along with reduced prices of oil, other commodities, and imports more generally could well keep inflation in check for some time."
66,it was noted in this regard that members had tended in recent years to anticipate greater inflation than had materialized.
67,"in keeping with the requirements of the full employment and balanced growth act of 1978 (the humphrey-hawkins act), the committee at this meeting reviewed the ranges for growth of the monetary and debt aggregates that it had established in february for 1998 and also decided on tentative ranges for those aggregates in 1999."
68,an unchanged range of 3 to 7 percent also was set in february for growth of total domestic nonfinancial debt in 1998.
69,"they took note of a staff projection that indicated that, given the committee's expectations for the performance of the economy and prices and assuming no major changes in interest rates, growth of m2 and m3 probably would exceed the current ranges in 1998 and decline to a little below the upper end of those ranges in 1999."
70,"in their discussion of the choice of ranges for growth of m2 and m3 in 1998 and 1999, the members agreed that those ranges should not reflect forecasts of money growth under anticipated economic and financial conditions, but instead should be viewed as anchors or benchmarks for money growth that would be associated with price stability and sustained economic growth, assuming behavior of velocity in line with historical experience."
71,reaffirming the current ranges for 1998 and extending them to 1999 would thus underscore the committee's commitment to a policy of achieving price stability over time.
72,"in the view of a few members, the committee should consider adopting ranges centered on its expectations for growth of the monetary aggregates in the future, but only if the members became more confident about the relationship between the growth of money and measures of aggregate economic performance and undertook to give more weight to the growth of the broad monetary aggregates in setting monetary policy."
73,some members noted that retention of the current monetary ranges oriented toward price stability did not preclude greater use of the aggregates in assessing overall financial conditions and the formulation of monetary policy.
74,the current range readily encompassed the growth rate seen likely to be associated with the members' forecasts for economic activity and prices.
75,"at the conclusion of this discussion, the committee voted to reaffirm the ranges for growth of m2, m3, and total domestic nonfinancial debt that it had established in february for 1998 and to extend those ranges on a tentative basis to 1999."
76,"accordingly, the committee voted to incorporate the following statement regarding the 1998 and 1999 ranges in its domestic policy directive: the federal open market committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output."
77,"in furtherance of these objectives, the committee reaffirmed at this meeting the ranges it had established in february for growth of m2 and m3 of 1 to 5 percent and 2 to 6 percent respectively, measured from the fourth quarter of 1997 to the fourth quarter of 1998."
78,the range for growth of total domestic nonfinancial debt was maintained at 3 to 7 percent for the year.
79,"for 1999, the committee agreed on tentative ranges for monetary growth, measured from the fourth quarter of 1998 to the fourth quarter of 1999, of 1 to 5 percent for m2 and 2 to 6 percent for m3."
80,the committee provisionally set the associated range for growth of total domestic nonfinancial debt at 3 to 7 percent for 1999.
81,"the behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets."
82,"although recent developments had increased both the upside and the downside uncertainties in the economic outlook, most of the members felt that the risks continued to point on balance toward rising inflation."
83,"while the available evidence suggested that the economic expansion had in fact slowed considerably in the second quarter, largely because of reduced inventory accumulation against the backdrop of weakness in the foreign trade sector, the retarding effects of those factors were seen as likely to wane over coming quarters and there were only limited indications of any softening in domestic final demand."
84,"moreover, the persistence of accommodative financial conditions, as evidenced by the ample availability of financing on favorable terms to business and household borrowers and by robust monetary growth, might well continue to support relatively strong domestic spending."
85,"as a consequence, many of the members expressed concern that the expansion in demand might continue at a fast enough pace to raise pressures on wages and prices over time."
86,"to be sure, u. s. monetary policy had to be set ultimately on the basis of the needs of the u. s. economy, but recognition had to be given to the feedback of developments abroad on the domestic economy."
87,"many members concluded that because there did not seem to be any urgency to tighten current policy for domestic reasons, given the likelihood that inflation would remain subdued for a while, important weight should be given to potential reactions abroad."
88,"a number of these members emphasized, however, that they continued to see a high probability that some tightening of monetary policy would be needed later to curb rising inflationary pressures."
89,"accordingly, they believed that the committee should take advantage of any early opportunity to tighten policy in order to improve the prospects of containing inflation and prolonging the economic expansion."
90,"one member was persuaded, however, that such a policy move should be implemented at this meeting in order to avert the need for a stronger and probably more disruptive policy adjustment that would be needed later to head off rising inflation."
91,"given that the balance of risks was seen as pointing to rising inflation over time, the members agreed that it was desirable to retain the tilt toward restraint in the directive."
92,such a tilt would continue to underscore the committee's commitment to its long-run objective of price stability and its view of the likely direction of the next policy move.
93,"accordingly, in the context of the committee's long-run objectives for price stability and sustainable economic growth, and giving careful consideration to economic, financial, and monetary developments, the committee decided that a somewhat higher federal funds rate would be acceptable or a slightly lower federal funds rate might be acceptable during the intermeeting period."
94,the reserve conditions contemplated at this meeting were expected to be consistent with moderate growth in m2 and m3 over the months ahead.
95,"the federal reserve bank of new york was authorized and directed, until instructed otherwise by the committee, to execute transactions in the system account in accordance with the following domestic policy directive: the information reviewed at this meeting suggests that the expansion in economic activity has slowed considerably after a very rapid advance in the first quarter."
96,"nonfarm payroll employment registered another substantial increase in may, and the civilian unemployment rate was unchanged at 4."
97,available indicators suggest that growth of business fixed investment also is slowing after a surge earlier in the year.
98,the nominal deficit on u. s. trade in goods and services continued to widen in april.
99,developments in the food and energy sectors contributed to a slightly faster advance in consumer prices in may.
100,"most short-term interest rates have changed little since the meeting on may 19, but longer-term rates have declined somewhat."
101,share prices in u. s. equity markets remained volatile and changes in major indexes were mixed on balance over the intermeeting period.
102,"growth of m2 and m3 slowed in the second quarter, but remained fairly robust."
103,the federal open market committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.
104,"in furtherance of these objectives, the committee reaffirmed at this meeting the ranges it had established in february for growth of m2 and m3 of 1 to 5 percent and 2 to 6 percent respectively, measured from the fourth quarter of 1997 to the fourth quarter of 1998."
