,sentence
0,"under the terms of the proposal, the interest rate on on rrps would remain between 0 and 5 basis points."
1,the proposed changes were intended to allow the committee to obtain additional information about the potential usefulness of on rrp operations for affecting market interest rates when that step becomes appropriate.
2,it was remarked that the additional insights obtained from the exercise could be useful in the context of the committee's future discussions about monetary policy implementation over the medium and longer term.
3,"following the discussion, the committee approved the following resolution: ""the federal open market committee (fomc) authorizes the federal reserve bank of new york to conduct a series of fixed-rate, overnight reverse repurchase operations involving u. s. government securities, and securities that are direct obligations of, or fully guaranteed as to principal and interest by, any agency of the united states, for the purpose of further assessing the potential role for such operations in supporting the implementation of monetary policy."
4,staff review of the economic situation the information reviewed for the january 28-29 meeting indicated that the rate of economic growth picked up in the second half of 2013.
5,"total payroll employment increased in december, but at a slower pace than in previous months, and the unemployment rate declined but was still elevated."
6,"consumer price inflation continued to run below the committee's longer-run objective, while measures of longer-term inflation expectations remained stable."
7,"total nonfarm payroll employment expanded by less in december than in the previous two months, perhaps partly because of unusually bad weather."
8,the unemployment rate declined to 6.
9,"the labor force participation rate also decreased, and the employment-to-population ratio was little changed."
10,"the rate of long-duration unemployment declined, but the share of workers employed part time for economic reasons was little changed, and both measures remained elevated."
11,"initial claims for unemployment insurance moved down, on balance, over the intermeeting period, and household expectations of the labor market situation improved, on net, in december and early january."
12,"households' real disposable income was little changed in october and november, and the expiration of the emergency unemployment compensation program at the end of 2013 was expected to reduce aggregate income growth early this year."
13,"however, households' net worth likely continued to expand in recent months as a result of rising equity prices and home values."
14,"the u. s. international trade deficit narrowed substantially in november, as exports increased and imports fell."
15,"total u. s. consumer price inflation, as measured by the pce price index, was a little under 1 percent over the 12 months ending in november, well below the committee's 2 percent longer-term objective."
16,"over that period, consumer energy prices declined, consumer food prices rose modestly, and core pce prices--which exclude consumer food and energy prices--increased slightly more than 1 percent."
17,"in december, the consumer price index (cpi) rose somewhat faster than in recent months, primarily reflecting an upturn in consumer energy prices; core cpi inflation remained low."
18,"both near-term and longer-term inflation expectations from the michigan survey were little changed, on net, in december and early january."
19,"over the 12 months ending in december, nominal average hourly earnings for all employees increased slightly faster than consumer price inflation."
20,"foreign economic activity continued to improve, with economic growth in the third quarter of 2013 higher than in the first half of the year and more recent indicators suggesting further gains."
21,"the pickup was widespread, as the euro area registered a second consecutive quarter of positive economic growth, the mexican economy bounced back from a second-quarter contraction, and stronger external demand boosted growth in emerging market economies more generally."
22,"at the same time, inflation continued to run below central bank targets in several advanced economies, and monetary policy remained expansionary in these economies."
23,"inflation in emerging market economies remained moderate on average, although brazil, india, and turkey again tightened monetary policy during the intermeeting period in response to concerns about inflation and currency depreciation."
24,"on net, financial conditions in the united states remained supportive of growth in economic activity and employment: equity prices increased a bit, longer-term interest rates declined, and the dollar appreciated against most other currencies."
25,"however, those effects were reversed late in the period when investors appeared to pull back from riskier assets in reaction to rising concern about developments in some emerging market economies and their possible implications for global economic growth."
26,"on balance, 10-and 30-year nominal treasury yields declined about 10 basis points and 20 basis points, respectively, over the intermeeting period, in part because of an increase in safe-haven demands toward the end of the period."
27,"the december policy action and subsequent muted market reaction led to decreased uncertainty about future longer-term interest rates, perhaps contributing to the decline in longer-term rates."
