,sentence
0,the information reviewed at the meeting suggested that economic activity continued to decelerate in recent months.
1,"consumer and business spending held up well, and payroll employment continued to rise moderately in july and august."
2,core consumer price inflation eased somewhat but nonetheless remained higher than it was in 2005.
3,"total consumer price inflation moderated in august, reflecting a substantial slowing of the increase in energy prices."
4,"employment gains were widespread in the service sector, and the construction industry also added jobs, particularly in nonresidential building."
5,"however, employment in retail trade and manufacturing fell again in august."
6,the unemployment rate ticked back down to 4.
7,"despite the sharp net increase in energy prices, real disposable income rose further, with solid gains in june and july."
8,"however, consumer borrowing costs had risen since the beginning of the year with the increase in short-term interest rates."
9,available measures suggested that prices of existing homes increased through the second quarter at a much lower rate than the one observed during the same period last year.
10,"after strong increases in the first half of 2006, real spending on equipment and software remained robust into the summer against a backdrop of rising business output, plentiful corporate cash reserves, positive sentiment among executives, and falling relative prices for high-tech equipment."
11,"outside the motor vehicle sector, inventories appeared to be well aligned with demand, and surveys indicated that firms continued to be generally comfortable with their level of inventories."
12,"both imports and exports increased in the second quarter, but imports increased and exports decreased in july, widening the u. s. trade deficit."
13,"the growth of imports was heavily concentrated in oil, reflecting higher petroleum prices, and in non-oil industrial supplies and capital goods."
14,economic activity in the advanced foreign economies decelerated in the second quarter but remained strong.
15,"a fall in net exports held back expansion in japan and canada, while strong domestic demand boosted growth in the united kingdom and the euro area."
16,incoming data suggested that overall gdp growth in these countries for the current quarter was dropping a bit from the second-quarter pace.
17,"recent economic indicators from the emerging-market economies generally pointed to robust, but moderating, growth."
18,"the overall price index for personal consumption expenditures rose relatively steeply in july and was estimated to have increased further in august, bringing the advance over the twelve-month period above the year-earlier rise."
19,"after july, though, crude oil and gasoline prices dropped back significantly, and with inventories of natural gas remaining near seasonal highs, natural gas prices fell from their spike earlier this summer."
20,"core consumer prices increased at a somewhat more subdued pace over july and august, but despite the recent moderation, the twelve-month change in core prices remained above the increase over the comparable period twelve months earlier."
21,the producer price index for core intermediate materials rose significantly in july and august.
22,"after more favorable readings in june and july, survey measures of households' inflation expectations turned back up in august, but preliminary september readings suggested a decline."
23,"the committee's accompanying statement indicated that economic growth had moderated from its quite strong pace earlier in the year, partly reflecting a gradual cooling of the housing market and the lagged effects of increases in interest rates and energy prices."
24,"readings on core inflation had been elevated in recent months, and the high levels of resource utilization and of the prices of energy and other commodities had the potential to sustain inflation pressures."
25,"however, inflation pressures seemed likely to moderate over time, reflecting contained inflation expectations and the cumulative effects of monetary policy actions, as well as reduced impetus from higher energy and materials costs."
26,"nonetheless, the committee judged that some inflation risks remained."
27,"the extent and timing of any additional firming that may be needed to address these risks would depend on the evolution of the outlook for both inflation and economic growth, as implied by incoming information."
28,"subsequently, data on inflation that were weaker than expected, substantial declines in oil prices, and the release of the minutes of the august fomc meeting led investors to revise down their expectations for the future path of the federal funds rate."
29,"over the intermeeting period, yields on short- and intermediate-term nominal treasury securities fell, while yields on inflation-indexed treasury securities of comparable maturity increased somewhat, pushing inflation compensation considerably lower at those horizons."
30,"nominal forward rates further out the yield curve fell about the same amount as real forward rates, implying little change in far-forward inflation compensation."
31,major stock price indexes posted solid gains.
32,"m2 growth remained modest in august, consistent with moderating growth of nominal income and lagged increases in opportunity cost."
33,the staff forecast prepared for this meeting indicated that real gdp growth would continue to slow into the second half of 2006 before strengthening gradually thereafter.
34,"by 2008, output was projected to be expanding at a pace about equal to the staff's forecast of potential output growth."
35,"the staff, however, had again reduced its projection for potential gdp growth, and the projected slow pace of growth over the next several quarters was thus consistent with an opening of only a small gap in resource utilization."
36,"in the near term, the cooling of the housing market and lower motor vehicle production were expected to hold growth back."
37,"at the same time, though, significantly lower energy prices, sustained increases in labor income, and favorable labor market conditions were anticipated to support expansion through the end of the year."
38,"further ahead, the lagged effects of the previous tightening of monetary policy and waning stimulus from household wealth and fiscal policy were anticipated to restrain growth, but the drag from the downturn in residential construction was expected to abate."
39,"core consumer price inflation was projected to drop back somewhat later this year and next, reflecting the emergence of slack in the economy and lower energy costs."
40,"in particular, activity in the housing market seemed to be cooling considerably, which would contribute to relatively subdued growth over the balance of the year."
41,"growth was likely to strengthen next year as the housing correction abated, with activity also encouraged by the recent decline in energy prices and still-supportive financial conditions."
42,"in the view of many participants, economic expansion would probably track close to the rate of growth of the economy's potential next year and in 2008."
43,many participants also noted that core inflation had been running at an undesirably high rate.
44,"although most participants expected core inflation to decline gradually, substantial uncertainty attended this outlook."
45,"available measures of home prices suggested that appreciation had slowed considerably but prices in most areas were not falling, although some sellers were reported to be providing various inducements to potential purchasers that reduced effective prices."
46,"indeed, consumer expenditures appeared to have been expanding moderately over the previous few months, buoyed by increases in employment, personal income, and household wealth."
47,"meeting participants noted that consumer spending going forward would be supported by the higher levels of personal income indicated by recent revisions to the national income and product accounts, by further gains in employment, and by the decline in consumer energy prices over recent months."
48,"however, considerable uncertainty was expressed regarding the ultimate extent of the downturn in the housing sector and the degree to which the slowing in housing activity and the deceleration in home prices would affect consumption and other expenditures going forward."
49,"although some survey evidence suggested that some firms were trimming capital spending plans, participants reported that their business contacts generally were quite positive about the economic outlook and the strength of demand for their products."
50,"economic activity abroad appeared to be slowing a little from the unusually rapid rate of the first half of the year, but still expanding at a reasonably good pace overall."
51,"foreign economic growth was expected to continue, albeit perhaps at a somewhat slower pace than expected by some outside forecasters, contributing to increases in u. s. exports."
52,"nonetheless, some participants viewed the recent increase in overall compensation as pointing to upside risks to inflation."
53,"participants reported steady gains in employment in various regions, roughly in line with expansion of the labor force."
54,"one participant highlighted that, in the staff forecast, labor force growth would begin to slow over the next few years as more members of the baby-boom generation retired."
55,"even if resource utilization rates were unchanged, slower growth of the labor force would mean that increases in employment would be significantly lower, on average, than those registered in recent years."
56,"in that case, the slower growth of the labor force and employment implied that the expansion of potential gdp could be somewhat lower than it had been earlier this decade."
57,"some participants commented, however, that they viewed potential output growth, as well as expansion of actual output, as likely to remain solid over the next several years."
58,many meeting participants emphasized that they continued to be quite concerned about the outlook for inflation.
59,"recent rates of core inflation, if they persisted, were seen as higher than consistent with price stability, and participants underscored the importance of ensuring a moderation in inflation."
60,"to be sure, very recent data on inflation suggested some improvement from the situation in the late spring, partly reflecting slower increases in owners' equivalent rent."
61,"also, the considerably lower level of energy prices of recent weeks, if sustained, would help reduce overall inflation and damp increases in core prices."
62,"however, energy prices remained quite sensitive to a wide range of forces, including geopolitical developments, and might well rebound."
