,sentence
0,at this meeting the committee engaged in a broad-ranging discussion of the pros and cons of formulating a numerical definition of the price-stability objective of monetary policy.
1,"in the subsequent discussion, meeting participants uniformly agreed that price stability provided the best environment for maximizing sustainable economic growth in the long run, but expressed a range of views on whether it would be helpful for the committee to articulate a specific numerical definition for the federal reserve's price-stability objective--either a single figure or a range."
2,"those who believed such a move would be on balance beneficial cited, for example, its usefulness as an anchor for long-term inflation expectations, as a vehicle for enhanced clarity of committee deliberations, and as an additional tool for communications."
3,"several of those who saw greater potential drawbacks were concerned that such a shift might appear to be inconsistent with the committee’s dual mandate of fostering maximum employment as well as price stability or that it might inappropriately bias or constrain policy at times; in any case, with inflation expectations well-contained over recent years, the benefits of announcing a specific inflation objective were not likely to be large."
4,"core consumer prices rose moderately over the past few months, and measures of inflation expectations remained well-anchored."
5,moderate increases in payroll employment during november and december pushed the average monthly advance in the quarter well above that of the third quarter.
6,"employment gains were fairly widespread, with hiring in business services, health care, financial activities, and wholesale trade more than offsetting continued sluggishness in manufacturing and a seasonally adjusted decline in retail services during december."
7,surveys of employers’ hiring plans and job openings pointed to continued moderate gains in employment early this year.
8,"the average workweek during the fourth quarter was unchanged from the third quarter, and as a result aggregate hours decelerated despite the pickup in employment growth."
9,the unemployment rate held steady at 5.
10,mortgage rates had changed little since august and continued to support demand.
11,"construction activity in the multifamily sector weakened a bit in november and december, but indicators of underlying demand pointed to a rebound in starts in january."
12,the most recent data suggested that the u. s. international trade deficit widened in the fourth quarter as a result of a broad-based decline in exports of goods and increase in imports of oil and consumer goods.
13,"the expansion in economic activity in the major foreign industrialized economies appeared to remain sluggish in the fourth quarter, but the growth of real gdp in latin america and emerging asia likely stepped up."
14,"core consumer prices decelerated over the past few months, while overall consumer prices were buffeted by movements in energy prices."
15,"the rate of increase in core prices in the twelve months ending in december was somewhat higher than the very low rate that prevailed during the year-earlier period; the overall index also accelerated, with about half of its advance accounted for by a sharp rise in energy prices."
16,measures of inflation expectations were little changed over the intermeeting period.
17,"with regard to labor costs, the employment cost index decelerated in the fourth quarter; the slowdown was attributable to wages, which gained only slightly, while benefit costs rose a bit faster than in the third quarter."
18,"in its announcement of this decision, the committee indicated that the upside and downside risks to the attainment of both sustainable growth and price stability were roughly equal."
19,"the committee also noted that output appeared to be growing at a moderate pace and labor market conditions continued to improve gradually, while inflation and inflation expectations remained well-contained."
20,"the release of the minutes of the december meeting on january 4, however, triggered a significant upward revision in the anticipated path of monetary policy: investors apparently read them as expressing more widespread concern among committee members about inflation pressures than had been the case previously."
21,market participants viewed the generally favorable incoming data on economic activity as consistent with their expectations of firmer policy.
22,"interest rates on intermediate-term treasury securities rose in response to the revision to policy expectations, but longer-term yields were little changed over the intermeeting period."
23,"as yields on inflation-indexed treasury securities rose roughly in line with their nominal counterparts, longer-term inflation compensation remained about unchanged."
24,"m2 grew moderately in recent months, its expansion restrained by rising opportunity costs associated with monetary policy tightening."
25,"because changes in interest rates on liquid deposits typically lag those in market interest rates, the growth of that component slowed in the second half of 2004."
26,"by contrast, growth of small time deposits, whose yields closely track market rates, picked up."
27,currency growth was about flat in december.
28,"in the staff forecast prepared for this meeting, the economy was seen as likely to expand at a pace a little above that of its longer-run potential over this year and next, while hiring was expected to firm some more, resulting in a further decrease in the unemployment rate."
29,"household spending was projected to grow at a fairly solid rate, supported by higher employment and somewhat lower energy prices but damped somewhat by lessened stimulus from gains in wealth and the need for households to rebuild savings."
30,"after a temporary dip in the level of business investment this quarter related to the expiration of the partial-expensing tax provision, investment outlays were seen as likely to resume vigorous growth in response to steadily rising sales, strong corporate balance sheets, supportive financial conditions, and an ongoing need to replace or upgrade aging equipment and software."
31,"real net exports were projected to be roughly stable for several quarters, held up by the lagged effect of the lower foreign exchange value of the dollar and some strengthening in foreign demand."
32,"measures of total consumer price inflation were expected to decline over the forecast horizon as energy prices receded, while core inflation was seen as remaining stable in the staff forecast."
33,tendencies for core inflation to increase because of slightly higher trend unit labor costs and a narrowing margin of resource slack were expected to be offset by the waning contribution of elevated prices for energy and imported goods.
34,"in their discussion of the economic outlook, the meeting participants regarded incoming data since the last meeting as supporting their expectations that, with the further removal of monetary accommodation, gdp would likely grow at a moderate pace consistent with a gradual reduction of remaining economic slack, and inflation would probably continue to be low."
35,domestic demand had stayed strong through the fourth quarter and should continue to be bolstered by favorable financial conditions.
36,recent data indicated low and stable rates of core consumer inflation and apparently well-anchored inflation expectations.
37,"against this backdrop, the risks to the outlook for both output and inflation relative to the committee's goals appeared to remain well-balanced."
38,"in preparation for the federal reserve’s semi-annual report to the congress on the economy and monetary policy, the members of the board of governors and the presidents of the federal reserve banks submitted individual projections of the growth of gdp, the rate of unemployment, and core consumer price inflation for the years 2005 and 2006."
39,these rates of growth were associated with a civilian unemployment rate in the range of 5 to 5-1/2 percent and a central tendency of 5-1/4 percent in the fourth quarter of 2005 and 5 to 5-1/4 percent in the fourth quarter of 2006.
40,"the rate of inflation, as measured by the core pce price index, was expected to remain fairly stable, with forecasts concentrated in the lower portion of a 1-1/2 to 2 percent range for both this year and next."
41,"gains in capital spending had been quite strong last year, and while some of that spending might have been motivated by the year-end expiration of the partial-expensing provisions of the tax code, participants had seen little evidence to date that there would be a significant slowdown in the growth of spending in the early part of 2005."
42,low longer-term interest rates on corporate borrowing--reflecting in part narrow credit risk spreads--along with strong corporate profitability and improved balance sheets were continuing to support fairly brisk growth of capital expenditures.
43,"low longer-term nominal interest rates were partly attributable to well-contained inflation expectations, but low real interest rates, along with slight declines in equity prices so far this year, might reflect lingering caution on the part of businesses about the outlook."
44,"solid income gains, low interest rates, and consumer confidence were seen by participants as helping to sustain strong growth of household spending."
45,"the current low measured saving rate seemed mostly explainable by the strength of expected income gains, low interest rates, and the increase in household wealth resulting from the rise in equity and housing prices."
46,"however, a marked slowing in home price appreciation and possible increases in longer-term interest rates, which would raise financing costs and reduce opportunities to extract equity from homes through refinancings and home equity loans, were seen as downside risks to the prospects for consumption spending and for housing construction."
47,the extent to which the federal budget deficit would decline over coming years was an open question.
48,"however, there has been little hard evidence as yet of a strengthening in the growth of spending in our foreign trading partners or of substantial effects on net exports from previous dollar declines."
49,"a number of participants noted continued modest gains in employment, though some commented that, based on anecdotal information, job growth seemed to have picked up of late."
50,the increase in aggregate demand was expected to be sufficient over coming quarters to allow the rate of unemployment to continue to edge lower even as more people return to the labor force.
51,participants noted considerable uncertainty about the sustainable rate of resource utilization and about structural productivity growth.
52,others commented that recent studies did not on balance support a conclusion that structural labor market shifts had caused resource slack to be lower than commonly estimated and that the flat pattern of growth in wages and compensation suggested an absence of pressures in labor markets.
53,"however, unit labor costs had accelerated over 2004 owing to a tapering off in productivity growth."
54,"if that slowing reflected a moderation in structural productivity growth and if firms believed that the associated increases in the growth rate of labor costs were permanent, these cost pressures might be passed through to consumer prices fairly quickly to preserve profit margins."
55,"while participants generally felt that the pace of underlying productivity growth remained robust, careful attention would need to be paid to developments regarding unit labor costs and profit margins."
