,sentence
0,"moreover, the downward revision to first-quarter gdp growth and the slow growth reported for the second quarter indicated that the recovery was quite sluggish in the first half of this year."
1,"overall consumer price inflation moderated in recent months, and survey measures of long-run inflation expectations remained stable."
2,"private nonfarm employment rose at a considerably slower pace in june and july than earlier in the year, and employment in state and local governments continued to trend lower."
3,"the unemployment rate edged up, on net, since the beginning of the year, and long-duration unemployment remained very high."
4,"initial claims for unemployment insurance stepped down some in recent weeks but remained elevated, and indicators of hiring showed no improvement."
5,"labor earnings rose in the second quarter, but increases in consumer prices offset much of the gain in nominal income."
6,"similarly, sales of new and existing single-family homes were subdued in recent months, and home prices continued to trend lower."
7,new construction remained constrained by the overhang of foreclosed or distressed properties as well as by weak demand in an environment of uncertainty about future home prices and tight underwriting standards for mortgage loans.
8,"the u. s. international trade deficit widened significantly in may in nominal terms, as exports edged down and imports moved up strongly."
9,"the rise in imports importantly reflected increases in spending on petroleum products (mainly the result of higher prices rather than increased volumes) and on capital goods, especially computers."
10,"for the second quarter as a whole, the advance release of the national income and product accounts (nipa) indicated that real exports of goods and services increased more than real imports, with the result that net exports added significantly to real gdp growth."
11,"after decelerating in the preceding two months, indexes of u. s. consumer prices declined in june, reflecting a substantial drop in consumer energy prices."
12,"however, survey data indicated some backup in gasoline prices in july."
13,"the price index for personal consumption expenditures (pce) excluding food and energy posted a small increase in june, and the pce price index for non-energy services was essentially unchanged."
14,"in contrast, prices of nonfood, non-energy goods were apparently boosted by upward pressure from earlier increases in commodity and import prices, and motor vehicle prices rose further, reflecting the extremely low levels of vehicle inventories."
15,"near-term expected inflation from the thomson reuters/university of michigan surveys of consumers moved down again in july from its elevated level in the spring, and longer-term inflation expectations remained stable."
16,"nominal hourly labor compensation, as measured both by compensation per hour in the nonfarm business sector and by the employment cost index, increased at a moderate rate over the year ending in the second quarter."
17,"productivity in the nonfarm business sector rose only slightly over the past four-quarter period, so unit labor costs posted a modest increase."
18,foreign economic growth appeared to have slowed significantly in recent months.
19,"real gdp growth declined sharply in the united kingdom in the second quarter, and industrial production data and purchasing managers surveys pointed to a similar slowdown in canada."
20,"economic performance in the emerging market economies was somewhat better, but indicators for those economies also suggested some cooling from the very rapid growth earlier this year."
21,foreign inflation dipped in the second quarter as the effects of previous increases in food and energy prices began to dissipate.
22,"staff review of the financial situation over the intermeeting period, u. s. financial markets were strongly influenced by developments regarding the fiscal situations in the united states and in europe and by generally weaker-than-expected readings on economic activity."
23,"liquidity and funding in money markets deteriorated in the last week of july, and interest rates on a number of short-term funding instruments increased markedly."
24,the strains in these markets eased after legislation to raise the debt ceiling and to cut the federal budget deficit was signed into law on august 2.
25,"u. s. equity prices fell considerably in the last week of july and the first week of august, reportedly reflecting recent weaker-than-expected economic data releases, and they declined further after the august 5 announcement by standard & poor's of its downgrade of long-term u. s. sovereign debt."
26,"over the intermeeting period, investors marked down the expected path for the federal funds rate substantially, reflecting incoming economic data that were weaker than expected and concomitant concerns about the prospects for global growth."
27,"broad u. s. stock price indexes fell sharply, on net, over the intermeeting period, as increased concerns about economic growth appeared to overshadow generally strong second-quarter corporate earnings reports."
28,financial market indicators of inflation expectations were mixed over the intermeeting period.
29,"available data for the second quarter indicated that commercial mortgage debt contracted, prices of commercial properties were generally depressed, and issuance of commercial mortgage-backed securities (cmbs) slowed."
30,headline equity indexes abroad and foreign benchmark sovereign yields declined over the intermeeting period in apparent response to signs of a slowdown in the pace of global economic activity and reduced demand for risky assets.
31,"at the same time, concerns about fiscal deficits and debt sustainability drove yields on the sovereign debt of greece, ireland, portugal, spain, and italy to record highs relative to yields on german bunds, although later in the period, spreads fell back somewhat."
32,"stock prices of european banks, which are significant investors in sovereign bonds issued by the peripheral euro-area countries, declined appreciably, and some of these banks reportedly faced tighter funding conditions toward the end of the intermeeting period."
33,"as indicated by money market futures quotes, however, the expected pace of monetary policy tightening declined substantially for the ecb as well as for other central banks in advanced foreign economies."
34,"central banks in several emerging market economies, including china, continued to tighten policy in response to inflationary pressures."
35,authorities in some emerging market economies also took measures to limit capital inflows and credit growth.
36,"staff economic outlook the information on economic activity received since the june fomc meeting was weaker than the staff had anticipated, and the projection for real gdp growth in the second half of 2011 and in 2012 was marked down notably."
37,"moreover, the lower estimates of real gdp in recent years that were contained in the annual revisions to the nipa led the staff to lower its estimate of potential gdp growth, both during recent years and over the forecast period, and to mark down further the staff forecast."
38,the staff continued to expect some rebound in economic activity in the near term as the japan-related supply chain disruptions in the motor vehicle sector eased.
39,"more generally, the staff still projected real gdp to accelerate gradually over the next year and a half, supported by accommodative monetary policy, improved credit availability, and a pickup in consumer and business sentiment."
40,"however, the increase in real gdp was projected to be sufficient to reduce slack in the labor market only slowly, and the unemployment rate was expected to remain elevated at the end of 2012."
41,"the staff raised slightly its projection for inflation during the second half of this year, as the upward pressure on consumer prices from earlier increases in import and commodity prices was expected to persist a little longer than previously anticipated."
42,"but these influences were still expected to dissipate in coming quarters, as was the temporary upward pressure on motor vehicle prices from low inventories."
43,"moreover, the large increases in consumer energy and food prices seen earlier this year were not expected to be repeated."
44,"with long-run inflation expectations stable and substantial slack expected to persist in labor and product markets, the staff continued to expect prices to rise at a subdued pace in 2012."
45,"participants' views on current conditions and the economic outlook in their discussion of the economic situation and outlook, meeting participants regarded the information received during the intermeeting period as indicating that economic growth so far this year was considerably slower than they had expected."
46,"participants judged that temporary factors affecting demand and production, including the damping effect of higher energy and other commodity prices and the supply disruptions from the japanese earthquake, could account for only some of the weakness in economic growth over the first half of the year."
47,"in addition, many participants pointed to the recent downward revision to estimates of economic activity over the past three years, and some to the financial market strains seen during the intermeeting period, as contributing to a downgrade of the outlook for the economy."
48,"more-over, many participants saw increased downside risks to the outlook for economic growth."
49,"while the employment report for july showed that hiring was somewhat better than in previous months, the release was still seen as indicating relatively weak conditions."
50,a couple of participants commented that the exceptionally high level of long-term unemployment could lead to permanent negative effects on the skills and employment prospects of those affected.
51,"participants also discussed the labor force participation rate, and it was noted that extended unemployment benefits could be increasing the measured unemployment rate by encouraging some workers to remain in the labor force longer than they otherwise would have."
52,other participants remarked that the declines in the unemployment rate that have occurred over the past year appeared to reflect primarily declines in labor force participation rather than significant gains in employment.
53,inflation had moderated in recent months after having been somewhat elevated earlier this year.
54,"transitory factors, including supply chain disruptions from the earthquake in japan and a surge in energy and other commodity prices, had pushed up both headline and core measures of inflation for a time."
55,"more recently, however, as prices of energy and some commodities have declined from their earlier peaks, headline inflation has moderated."
56,"participants generally noted that, with apparently significant slack in labor and product markets, slow wage growth, and little evidence of pricing power among firms, inflation was likely to decline somewhat over time."
57,measures of inflation expectations had remained stable.
58,"nevertheless, a number of participants noted that core inflation had moved up, on balance, since last fall."
59,"some indicated that the rise in inflation from very low levels reflected the committee's accommodative stance of monetary policy, which had helped address the deflation risks of a year ago."
60,"a couple of others, however, suggested that the juxtaposition of higher core inflation and somewhat lower unemployment could imply that the level of potential output was lower than had been thought."
61,"the flattening out of consumer spending was seen as reflecting, in part, the modest pace of gains in employment and labor income."
62,"several participants also pointed to financial constraints, particularly depressed home prices and still-tight credit conditions, as further restraining consumer spending for a time."
63,business contacts in many parts of the country reported that uncertainty about the pace of growth in coming quarters and a general slump in business confidence had made some firms reluctant to expand capacity.
64,"with home prices depressed, housing construction was quite subdued and seen as likely to remain so, while investment in nonresidential structures remained low."
65,some policymakers noted that their outlooks for economic activity were shaped in part by an expectation of fiscal restraint at all levels of government.
66,participants generally saw the degree of uncertainty surrounding the outlook for economic growth as having risen appreciably.
67,many participants also saw an increase in the downside risks to economic growth.
68,"while participants did not anticipate a downturn in economic activity, several noted that, with the recovery still somewhat tentative, the economy was vulnerable to adverse shocks."
69,"however, the broad declines in stock prices and interest rates over the intermeeting period were seen as mostly reflecting the incoming data pointing to a weaker outlook for growth both in the united states and globally as well as a reduced willingness of investors to bear risk in light of the greater uncertainty about the outlook."
70,reinforcing the committee's forward guidance about the likely path of monetary policy was seen as a possible way to reduce interest rates and provide greater support to the economic expansion; a few participants emphasized that guidance focusing solely on the state of the economy would be preferable to guidance that named specific spans of time or calendar dates.
71,some participants noted that additional asset purchases could be used to provide more accommodation by lowering longer-term interest rates.
72,others suggested that increasing the average maturity of the system's portfolio--perhaps by selling securities with relatively short remaining maturities and purchasing securities with relatively long remaining maturities--could have a similar effect on longer-term interest rates.
73,a few participants noted that a reduction in the interest rate paid on excess reserve balances could also be helpful in easing financial conditions.
74,"in contrast, some participants judged that none of the tools available to the committee would likely do much to promote a faster economic recovery, either because the headwinds that the economy faced would unwind only gradually and that process could not be accelerated with monetary policy or because recent events had significantly lowered the path of potential output."
75,"consequently, these participants thought that providing additional stimulus at this time would risk boosting inflation without providing a significant gain in output or employment."
76,"committee policy action in the discussion of monetary policy for the period ahead, most members agreed that the economic outlook had deteriorated by enough to warrant a committee response at this meeting."
77,"while all felt that monetary policy could not completely address the various strains on the economy, most members thought that it could contribute importantly to better outcomes in terms of the committee's dual mandate of maximum employment and price stability."
78,"in particular, some members expressed the view that additional accommodation was warranted because they expected the unemployment rate to remain well above, and inflation to be at or below, levels consistent with the committee's mandate."
79,that anticipated path for the federal funds rate was viewed both as appropriate in light of most members' outlook for the economy and as generally consistent with some prescriptions for monetary policy based on historical and model-based analysis.
