,sentence
0,"the information reviewed at the december meeting indicated that, after the robust gains of the summer, economic activity decelerated significantly in the fourth quarter."
1,"consumption growth slowed, and survey measures of sentiment dropped further."
2,employment gains stepped down during the four months ending in november from their pace earlier in the year.
3,headline consumer price inflation moved higher in september and october as energy prices increased significantly; core inflation also rose but remained moderate.
4,the slowing in private employment gains was due in large part to the ongoing weakness in the housing market.
5,"employment in residential construction posted its fourth month of sizable declines in november, and employment in housing-related sectors such as finance, real estate, and building-material and garden-supply retailers continued to trend down."
6,"elsewhere, factory jobs declined again, while employment in most service-producing industries continued to move up."
7,"some indicators from the household survey also suggested softening in the labor market, but the unemployment rate held steady at 4."
8,"materials output also declined in october, with production likely curbed by weak demand from the construction and motor vehicle sectors."
9,these declines likely were exacerbated by the deterioration in nonprime mortgage markets and by the higher interest rates and tighter lending conditions for jumbo loans.
10,some of that weakness may have been attributable to temporary production disruptions stemming from the wildfires in southern california; cutbacks in demand from large financial institutions affected by market turmoil may have contributed as well.
11,the u. s. international trade deficit narrowed slightly in september as an increase in exports more than offset higher imports.
12,the september gain in exports primarily reflected higher exports of goods; services exports recorded moderate growth.
13,"exports of agricultural products exhibited particularly robust growth, with both higher prices and greater volumes."
14,"the increase in imports primarily reflected higher imports of capital goods, with imports of computers showing particularly strong growth."
15,output growth in the advanced foreign economies picked up in the third quarter.
16,"in the euro area, gdp growth returned to a solid pace in the third quarter on the back of a strong recovery in investment."
17,"in canada and the united kingdom, output growth moderated but remained robust, as vigorous domestic demand was partly offset by rapid growth of imports."
18,"overall, growth in emerging asia moderated somewhat in the third quarter from its double-digit pace in the second quarter, but remained strong."
19,"economic growth was also solid in latin america, largely reflecting stronger-than-expected activity in mexico."
20,"in the united states, headline consumer price inflation increased in september and october from its low rates in the summer as the surge in crude oil prices began to be reflected in retail energy prices."
21,"in addition, though the rise in food prices in october was slower than in august and september, it remained above that of core consumer prices."
22,"excluding food and energy, inflation was moderate, although it was up from its low rates in the spring."
23,"the pickup in core consumer inflation over this period reflected an acceleration in some prices that were unusually soft last spring, such as those for apparel, prescription drugs, and medical services, as well as nonmarket prices."
24,"on a twelve-month-change basis, core consumer price inflation was down noticeably from a year earlier."
25,"in october, the producer price index for core intermediate materials moved up only slightly for a second month, and the twelve-month increase in these prices was considerably below that of the year-earlier period."
26,"this pattern reflected, in part, a deceleration in the prices of a wide variety of construction materials, such as cement and gypsum, and in the prices of some metal products."
27,"in response to rising energy prices, household survey measures of expectations for year-ahead inflation picked up in november and then edged higher in december."
28,households' longer-term inflation expectations also edged up in both november and december.
29,"the committee's statement noted that, while economic growth was solid in the third quarter and strains in financial markets had eased somewhat on balance, the pace of economic expansion would likely slow in the near term, partly reflecting the intensification of the housing correction."
30,"the committee indicated that its action, combined with the policy action taken in september, should help forestall some of the adverse effects on the broader economy that might otherwise arise from the disruptions in financial markets and should promote moderate growth over time."
31,"readings on core inflation had improved modestly during the year, but the statement noted that recent increases in energy and commodity prices, among other factors, may put renewed upward pressure on inflation."
32,"in this context, the committee judged that some inflation risks remained and indicated that it would continue to monitor inflation developments carefully."
33,"the committee also judged that, after this action, the upside risks to inflation roughly balanced the downside risks to growth."
34,the committee said that it would continue to assess the effects of financial and other developments on economic prospects and would act as needed to foster price stability and sustainable economic growth.
35,"the committee's action at its october meeting was largely expected by market participants, although the assessment that the upside risks to inflation balanced the downside risks to growth was not fully anticipated and apparently led investors to revise up slightly the expected path for policy."
36,"in contrast, markets were buffeted by concerns about the potential adverse effects on credit availability and economic growth of sizable losses at large financial institutions and of financial market strains in general."
37,"the steepening of the yield curve was due mostly to sharply lower short- and intermediate-term forward rates, consistent with investors' apparently more pessimistic outlook for economic growth."
38,"tips yields fell less than their nominal counterparts, implying modest declines in inflation compensation both at the five-year and longer horizons."
39,"household mortgage debt was expected to expand at a reduced rate in the fourth quarter, reflecting softer home prices and declining home sales, as well as a tightening in credit conditions for some borrowers."
40,"in november, m2 growth picked up slightly from its october rate."
41,"while liquid deposits continued to grow slowly, heightened demand for safety and liquidity appeared to boost holdings of retail money market mutual funds."
42,"in the forecast prepared for this meeting, the staff revised down its estimate of growth in aggregate economic activity in the fourth quarter."
43,"in addition, compared with the previous forecast, higher oil prices and lower real income were expected to weigh on the pace of real activity throughout 2008 and 2009."
44,"accordingly, economic activity was expected to increase at its potential rate in 2009."
45,the external sector was projected to continue to support domestic economic activity throughout the forecast period.
46,"reflecting upward revisions to previously published data, the forecast for core pce price inflation for 2007 was a bit higher than in the preceding forecast; core inflation was projected to hold steady during 2008 as the indirect effects of higher energy prices on prices of core consumer goods and services were offset by the slight easing of resource pressures and the expected deceleration in the prices of nonfuel imported goods."
47,the forecast for headline pce inflation anticipated that retail energy prices would rise sharply in the first quarter of 2008 and that food price inflation would outpace core price inflation in the beginning of the year.
48,"as pressures from these sources lessened over the remainder of 2008 and in 2009, both core and headline price inflation were projected to edge down, and headline inflation was expected to moderate to a pace slightly below core inflation."
49,"these developments, together with renewed strains in financial markets, suggested that growth in late 2007 and during 2008 was likely to be somewhat more sluggish than participants had indicated in their october projections."
50,"still, looking further ahead, participants continued to expect that, aided by an easing in the stance of monetary policy, economic growth would gradually recover as weakness in the housing sector abated and financial conditions improved, allowing the economy to expand at about its trend rate in 2009."
51,"participants thought that recent increases in energy prices likely would boost headline inflation temporarily, but with futures prices pointing to a gradual decline in oil prices and with pressures on resource utilization seen as likely to ease a bit, most participants continued to anticipate some moderation in core and especially headline inflation over the next few years."
52,"moreover, participants recognized that some lenders might be exposed to additional losses: delinquency rates on credit card loans, auto loans, and other forms of consumer credit, while still moderate, had increased somewhat, particularly in areas hard hit by house price declines and mortgage defaults."
53,"among other factors, banks were experiencing unanticipated growth in loans as a result of continuing illiquidity in the market for leveraged loans, persisting problems in the commercial paper market that had sparked draws on back-up lines of credit, and more recently, consolidation of assets of off-balance-sheet affiliates onto banks' balance sheets."
