,sentence
0,"normalization procedures the staff provided a briefing on issues related to the implementation of monetary policy during the period immediately following the first increase in the target range for the federal funds rate, when it becomes appropriate."
1,"staff review of the economic situation the information reviewed for the april 28-29 meeting indicated that real gross domestic product (gdp) only edged up in the first quarter, with growth likely held down, in part, by transitory factors."
2,"the pace of improvement in labor market conditions moderated somewhat, and the unemployment rate was unchanged over the intermeeting period."
3,"consumer price inflation continued to run below the fomc's longer-run objective of 2 percent, partly restrained by earlier declines in energy prices along with further decreases in non-energy import prices."
4,"market-based measures of inflation compensation were still low, while survey measures of longer-run inflation expectations remained stable."
5,"payroll employment expanded at a solid pace in the first quarter, on average, but the gain in march was smaller than in earlier months."
6,the unemployment rate remained at 5.
7,"5 percent in march, the labor force participation rate edged down, and the employment-to- population ratio was little changed."
8,"among the factors that influence household spending, real disposable income rose strongly, on net, in the first quarter, buoyed in part by earlier declines in energy prices."
9,"in addition, further gains in house values and equity prices likely raised households' net worth, and the index of consumer sentiment in the university of michigan surveys of consumers remained near its highest level since prior to the most recent recession."
10,"the u. s. international trade deficit narrowed sharply in february, as imports fell more than exports."
11,"despite the narrowing of the nominal trade deficit in february, the bea estimated that real net exports were a substantial drag on the growth of real gdp in the first quarter."
12,"total u. s. consumer prices in the first quarter, as measured by the pce price index, were only 1/4 percent higher than a year earlier, importantly reflecting the decrease in consumer energy prices."
13,"the core pce price index, which excludes food and energy prices, increased 1-1/4 percent over the same four-quarter period, partly restrained by the declines in prices of non-energy imported goods."
14,"the pce price index in february and the consumer price index (cpi) in march rose at a faster pace than in previous months, as energy prices reversed a small part of their earlier declines."
15,"survey-based measures of expected long-run inflation were stable, with the measure from the desk's survey of primary dealers unchanged and the michigan survey measure down a little but still in the range seen over recent years."
16,market-based measures of inflation compensation at longer horizons increased somewhat but were still low.
17,"over the 12 months ending in march, nominal average hourly earnings for all employees increased 2 percent, somewhat faster than the increase in core consumer prices over the same period."
18,"economic growth in both advanced foreign and emerging market economies appeared to slow, on balance, in the first quarter of 2015."
19,"among advanced economies, output growth declined in the united kingdom and economic indicators for canada and japan also pointed to slower growth in the first quarter."
20,"in contrast, real gdp growth seemed to have increased in the euro area."
21,"in emerging market economies, real gdp growth slowed sharply in china and indicators of activity weakened in mexico and brazil, but real gdp growth picked up in some emerging asian economies."
22,"inflation remained low in most economies, partly as a result of earlier declines in oil prices."
23,federal reserve communications that were reportedly viewed as more accommodative than anticipated put downward pressure on interest rates.
24,"a number of weaker-than-expected u. s. economic data releases, including the march employment report, also pushed interest rates lower."
25,"on net, measures of inflation compensation rose, equity prices increased somewhat, and the foreign exchange value of the dollar declined."
26,"over the intermeeting period, 5- and 10-year nominal treasury yields decreased, but yields on treasury inflation-protected securities declined by a greater amount."
27,"measures of inflation compensation over the next 5 years rose significantly, consistent with increases in oil prices and somewhat higher-than-expected february and march consumer price inflation data."
28,inflation compensation 5 to 10 years ahead also increased but remained at the lower end of its range over the past few years.
