Unnamed: 0,sentence,label,score
0,"chairman hensarling, ranking member waters, and members of the committee, i am pleased to present the federal reserve's semiannual monetary policy report to the congress.",LABEL_2,0.44942188262939453
1,"in my remarks today, i will discuss the current economic situation and outlook before turning to monetary policy.",LABEL_2,0.7389883995056152
2,"current economic situation and outlook since my appearance before this committee in february, the economy has made further progress toward the federal reserve's objective of maximum employment, while inflation has continued to run below the level that the federal open market committee (fomc) judges to be most consistent over the longer run with the federal reserve's statutory mandate to promote maximum employment and price stability.",LABEL_0,0.9991954565048218
3,"in the labor market, the unemployment rate now stands at 5.3 percent, slightly below its level at the end of last year and down more than 4-1/2 percentage points from its 10 percent peak in late 2009.",LABEL_0,0.9011179208755493
4,"meanwhile, monthly gains in nonfarm payroll employment averaged about 210,000 over the first half of this year, somewhat less than the robust 260,000 average seen in 2014 but still sufficient to bring the total increase in employment since its trough to more than 12 million jobs.",LABEL_2,0.9882402420043945
5,"other measures of job market health are also trending in the right direction, with noticeable declines over the past year in the number of people suffering long-term unemployment and in the numbers working part time who would prefer full-time employment.",LABEL_2,0.8896014094352722
6,"however, these measures--as well as the unemployment rate--continue to indicate that there is still some slack in labor markets.",LABEL_0,0.9991146922111511
7,"and, although there are tentative signs that wage growth has picked up, it continues to be relatively subdued, consistent with other indications of slack.",LABEL_2,0.956936240196228
8,"thus, while labor market conditions have improved substantially, they are, in the fomc's judgment, not yet consistent with maximum employment.",LABEL_2,0.9418871402740479
9,the available data suggest a moderate pace of gdp growth in the second quarter as these influences dissipate.,LABEL_2,0.9956798553466797
10,"in addition, homebuilding has picked up somewhat lately, although the demand for housing is still being restrained by limited availability of mortgage loans to many potential homebuyers.",LABEL_1,0.9772955775260925
11,and net exports are being held down by weak economic growth in several of our major trading partners and the appreciation of the dollar.,LABEL_0,0.9959947466850281
12,"low oil prices and ongoing employment gains should continue to bolster consumer spending, financial conditions generally remain supportive of growth, and the highly accommodative monetary policies abroad should work to strengthen global growth.",LABEL_0,0.9991581439971924
13,"in addition, some of the headwinds restraining economic growth, including the effects of dollar appreciation on net exports and the effect of lower oil prices on capital spending, should diminish over time.",LABEL_0,0.9992733001708984
14,"as a result, the fomc expects u.s. gdp growth to strengthen over the remainder of this year and the unemployment rate to decline gradually.",LABEL_0,0.9718276858329773
15,"foreign developments, in particular, pose some risks to u.s. growth.",LABEL_0,0.9958299398422241
16,"but economic growth abroad could also pick up more quickly than observers generally anticipate, providing additional support for u.s. economic activity.",LABEL_1,0.6374273896217346
17,the u.s. economy also might snap back more quickly as the transitory influences holding down first-half growth fade and the boost to consumer spending from low oil prices shows through more definitively.,LABEL_0,0.9949197173118591
18,"as i noted earlier, inflation continues to run below the committee's 2 percent objective, with the personal consumption expenditures (pce) price index up only 1/4 percent over the 12 months ending in may and the core index, which excludes the volatile food and energy components, up only 1-1/4 percent over the same period.",LABEL_0,0.9964200854301453
19,"to a significant extent, the recent low readings on total pce inflation reflect influences that are likely to be transitory, particularly the earlier steep declines in oil prices and in the prices of non-energy imported goods.",LABEL_0,0.9977926015853882
20,"indeed, energy prices appear to have stabilized recently.",LABEL_2,0.9989712238311768
21,"although monthly inflation readings have firmed lately, the 12-month change in the pce price index is likely to remain near its recent low level in the near term.",LABEL_2,0.9793847799301147
22,"my colleagues and i continue to expect that as the effects of these transitory factors dissipate and as the labor market improves further, inflation will move gradually back toward our 2 percent objective over the medium term.",LABEL_2,0.9913663864135742
23,market-based measures of inflation compensation remain low--although they have risen some from their levels earlier this year--and survey-based measures of longer-term inflation expectations have remained stable.,LABEL_0,0.5127140283584595
24,the committee will continue to monitor inflation developments carefully.,LABEL_2,0.9938079714775085
25,"monetary policy regarding monetary policy, the fomc conducts policy to promote maximum employment and price stability, as required by our statutory mandate from the congress.",LABEL_0,0.9981575012207031
26,"given the economic situation that i just described, the committee has judged that a high degree of monetary policy accommodation remains appropriate.",LABEL_0,0.9987610578536987
27,"in its most recent statement, the fomc again noted that it judged it would be appropriate to raise the target range for the federal funds rate when it has seen further improvement in the labor market and is reasonably confident that inflation will move back to its 2 percent objective over the medium term.",LABEL_0,0.5284228324890137
28,"the committee will determine the timing of the initial increase in the federal funds rate on a meeting-by-meeting basis, depending on its assessment of realized and expected progress toward its objectives of maximum employment and 2 percent inflation.",LABEL_2,0.7453202605247498
29,"if the economy evolves as we expect, economic conditions likely would make it appropriate at some point this year to raise the federal funds rate target, thereby beginning to normalize the stance of monetary policy.",LABEL_0,0.7630322575569153
30,"what matters for financial conditions and the broader economy is the entire expected path of interest rates, not any particular move, including the initial increase, in the federal funds rate.",LABEL_2,0.9362845420837402
31,"indeed, the stance of monetary policy will likely remain highly accommodative for quite some time after the first increase in the federal funds rate in order to support continued progress toward our objectives of maximum employment and 2 percent inflation.",LABEL_0,0.9420143365859985
32,"in the projections prepared for our june meeting, most fomc participants anticipated that economic conditions would evolve over time in a way that will warrant gradual increases in the federal funds rate as the headwinds that still restrain real activity continue to diminish and inflation rises.",LABEL_1,0.9983696341514587
33,"of course, if the expansion proves to be more vigorous than currently anticipated and inflation moves higher than expected, then the appropriate path would likely follow a higher and steeper trajectory; conversely, if conditions were to prove weaker, then the appropriate trajectory would be lower and less steep than currently projected.",LABEL_1,0.996390163898468
34,federal reserve transparency and accountability these statements pertaining to policy normalization constitute recent examples of the many steps the federal reserve has taken over the years to improve our public communications concerning monetary policy.,LABEL_0,0.8290164470672607
35,"as this committee well knows, the board has for many years delivered an extensive report on monetary policy and economic developments at semiannual hearings such as this one.",LABEL_2,0.9776617884635925
36,"and the fomc has long announced its monetary policy decisions by issuing statements shortly after its meetings, followed by minutes of its meetings with a full account of policy discussions and, with an appropriate lag, complete meeting transcripts.",LABEL_2,0.9593344926834106
37,"innovations in recent years have included quarterly press conferences and the quarterly release of fomc participants' projections for economic growth, unemployment, inflation, and the appropriate path for the committee's interest rate target.",LABEL_2,0.9992218017578125
38,"in addition, the committee adopted a statement in 2012 concerning its longer-run goals and monetary policy strategy that included a specific 2 percent longer-run objective for inflation and a commitment to follow a balanced approach in pursuing our mandated goals.",LABEL_2,0.9056312441825867
39,transparency concerning the federal reserve's conduct of monetary policy is desirable because better public understanding enhances the effectiveness of policy.,LABEL_2,0.9928053021430969
40,our various communications tools are important means of implementing monetary policy and have many technical elements.,LABEL_2,0.9981200098991394
41,each step forward in our communications practices has been taken with the goal of enhancing the effectiveness of monetary policy and avoiding unintended consequences.,LABEL_0,0.9559004902839661
42,"effective communication is also crucial to ensuring that the federal reserve remains accountable, but measures that affect the ability of policymakers to make decisions about monetary policy free of short-term political pressure, in the name of transparency, should be avoided.",LABEL_0,0.4388085603713989
43,"summary in sum, since the february 2015 monetary policy report, we have seen, despite the soft patch in economic activity in the first quarter, that the labor market has continued to show progress toward our objective of maximum employment.",LABEL_0,0.9719187021255493
44,"inflation has continued to run below our longer-run objective, but we believe transitory factors have played a major role.",LABEL_0,0.9986474514007568
45,we continue to anticipate that it will be appropriate to raise the target range for the federal funds rate when the committee has seen further improvement in the labor market and is reasonably confident that inflation will move back to its 2 percent objective over the medium term.,LABEL_0,0.6839879751205444
