Unnamed: 0,sentence,label,score
0,"over the next thirty years, the growth rate of the working-age population in the united states is anticipated to slow, from about 1 percent per year today to about 1/2 percent per year by 2030.",LABEL_2,0.9988134503364563
1,although we have a good idea of the size of the working-age population over the next twenty years or so--its members are largely already born--forecasting the number of children and future immigration and population growth is much more conjectural.,LABEL_2,0.9953517913818359
2,"in particular, it makes our social security and medicare programs unsustainable in the long run, short of a major increase in immigration rates, a dramatic acceleration in productivity growth well beyond historical experience, a significant increase in the age of eligibility for benefits, or the use of general revenues to fund benefits.2 indeed, according to the intermediate projection of the social security trustees, the level of social security contributions under current law begins falling short of legislated benefits by approximately 2017.",LABEL_0,0.9916960000991821
3,"rapidly advancing medical technologies, essentially inelastic demand for medical services for the elderly, and a subsidized third-party payment system have created virtually unconstrained demand.3 how the financing pressures that accompany increasing retirement are resolved will have profound, but uncertain, effects on the structure of both private and public pension plans.",LABEL_0,0.7290961146354675
4,"the real resources available to fund pension benefits depend on the economy's long-term growth rate, which in its simplest terms is determined by the growth rate of labor employed plus the growth rate of the productivity of that labor.",LABEL_2,0.9816545248031616
5,"as already noted, by 2030 the growth rate of our working-age population is expected to decline by half.",LABEL_0,0.9711982607841492
6,"labor productivity has historically been affected by changes in the amount of capital available to each worker, the pace of technical progress and, perhaps more subtly, changes in the experience of our workforce.",LABEL_2,0.9990202188491821
7,"in addition, work is becoming less physically strenuous but more demanding intellectually, continuing a century-long trend toward a more conceptual and a less physical economic output.",LABEL_0,0.9208001494407654
8,"immigration, if we choose to expand it, could prove an even more potent antidote for slowing growth in the working-age population.",LABEL_0,0.9508586525917053
9,"however, it is heightened growth of output per worker that presents the greatest potential to boost the growth of gross domestic product.",LABEL_1,0.9969326257705688
10,a significant rise in the growth of labor productivity will be necessary if the standard of living of retirees is to be maintained and that of workers is to continue advancing.,LABEL_1,0.7683526873588562
11,"one of the more direct ways to raise growth in output per hour is to increase saving and investment, which augment the capital stock available to workers.",LABEL_1,0.9882503747940063
12,"another is to increase the incentives for innovation; efficiency gains, broadly defined, currently account for roughly half the growth in labor productivity.",LABEL_2,0.9571956992149353
13,"though augmenting saving and investment should raise future labor productivity and thereby help provide for an aging population, the incremental benefit of additional investment may itself be affected by aging.",LABEL_2,0.594828188419342
14,"the faster rates of aging in europe and japan may also directly affect investment and, hence, the growth of labor productivity here in the united states.",LABEL_2,0.8215579390525818
15,"clearly, if net capital inflows into the united states decline, so must our current account and trade deficits.",LABEL_0,0.9987987279891968
16,"future labor productivity, however, is determined by more than just saving, investment, and capital intensity.",LABEL_2,0.9950308203697205
17,"indeed, as i pointed out earlier, such innovation accounted for about one-half of the rapid increase in labor productivity that we observed in the late 1990s.",LABEL_2,0.982589066028595
18,"on the other hand, a slowed rate of growth or a decline in the working-age population may raise technological growth.",LABEL_2,0.9925081729888916
19,"for example, aside from suppressing economic growth, large increases in payroll taxes can exacerbate the problem of reductions in labor supply, whereas policies to promote longer working life can ameliorate it.",LABEL_1,0.9806739687919617
20,"reductions in benefits--through changes to the age for receiving full retirement benefits or through reforms to slow the growth of medicare spending or through other means--can affect retirement, the labor force, and saving behavior.",LABEL_0,0.9984593391418457
21,"because social security benefits are tied to productivity growth with a lag, only a rate of productivity growth well above historical experience could completely resolve social security’s long-term financing problem.",LABEL_2,0.8496368527412415
