Unnamed: 0,sentence,label,score
0,"growth in the size and complexity of the largest u.s. and foreign banking organizations, in particular, has substantially affected financial markets and the supervisory and regulatory practices of the federal reserve and other bank regulatory agencies around the world.",LABEL_1,0.6227489709854126
1,"only through steady and continued progress in measuring and understanding risk will our banking institutions remain vibrant, healthy, and competitive in meeting the growing financial demands of the nation while keeping systemic risk at acceptable levels.",LABEL_0,0.7826802730560303
2,"for the full year 2003, commercial banks reported net profits of more than $100 billion while maintaining historically high equity and risk-based capital ratios and enjoying brisk asset growth.",LABEL_1,0.7379775643348694
3,"although the demand for business loans and the underwriting of equity securities have been weak over the past few years, banking organizations have continued to benefit from strong demand for household credit, not least for residential mortgage products as interest rates declined substantially.",LABEL_0,0.9990841746330261
4,"risk measures derived from prices of publicly traded bank securities--stocks, debt securities, and credit default swaps--also signal that market participants are taking an increasingly positive view of the future of banks.",LABEL_2,0.8484026193618774
5,"at all banks, such lending represented nearly 19 percent of all bank loans at year-end 2003--the highest level thus far recorded--and accounted for essentially all the loan growth last year at banks with less than $1 billion in assets.",LABEL_2,0.7937542796134949
6,"this compression of margins needs to be understood in the fuller context of the banks' sensitivity to changes in interest rates and, in particular, the effect of historically low rates on banks' financial performance and condition.",LABEL_0,0.9984018802642822
7,"at the same time that declining rates were adversely affecting the industry's interest margins, they were also spurring growth in mortgage-related assets and associated loan-origination fees and were producing significant capital gains in bank investment portfolios.",LABEL_1,0.9834915995597839
8,"lower interest rates, along with the decline in equity valuations experienced during 2000-2002, also contributed to a substantial inflow of liquid deposits by lessening their opportunity cost.",LABEL_0,0.9992457032203674
9,but the manner in which this growth has occurred suggests a balanced assessment of risk.,LABEL_2,0.9981652498245239
10,"all told, the available data, industry and supervisory judgments, and the long and successful experience of the u.s. commercial banking system in dealing with changing rates suggest that, in general, the industry is adequately managing its interest rate exposure.",LABEL_2,0.998339831829071
11,these views are based partly on specific steps that they have taken to adjust portfolios and partly on judgments about the effects that rising interest rates would have in easing pressure on interest margins.,LABEL_1,0.9971469640731812
12,"that is, many banks seem to believe that as rates rise--presumably along with greater economic growth--they can increase lending rates more than they will need to increase rates paid on deposits.",LABEL_1,0.9984069466590881
13,"however, the industry appears to have been sufficiently mindful of interest rate cycles and not to have exposed itself to undue risk.",LABEL_2,0.5853305459022522
14,it does mean that banks can more knowingly choose their risk profiles and price risk accordingly.,LABEL_2,0.934568464756012
15,"better methods for measuring credit risk have also spurred growth in secondary markets for weak or problem assets, which have provided banks with a firmer, sounder basis for valuing these credits and an outlet for selling them and limiting future loss.",LABEL_0,0.9705409407615662
16,"moreover, being riskier, the small business loans made by most community banks are priced so much above the loans made by the large banks that the marginal cost benefit to adopters would not be a material competitive factor.",LABEL_0,0.6075384020805359
17,"the study did find, however, that the types of small- and medium-sized business loans made by adopters and other large banks are, indeed, similar and similarly priced, so that adopting institutions may have a competitive advantage in many cases over other large banks that choose not to adopt basel ii.",LABEL_2,0.5306196212768555
18,"finally, community banks have shown themselves just as adept as the largest banks in attracting uninsured deposits when necessary to fund customer loan demand.",LABEL_0,0.9946231842041016
