Unnamed: 0,sentence,label,score
0,spending by households had contributed importantly to the gains in economic activity.,LABEL_1,0.936684250831604
1,the nation's strong underlying productivity performance was providing ongoing support for household income.,LABEL_2,0.7828857898712158
2,"that rise in income, combined with low interest rates, reduced taxes, and the availability of substantial home equity, had spurred solid gains in consumer spending and a robust advance in residential construction.",LABEL_0,0.9855709075927734
3,"in financial markets, a greater sense of caution among investors seemed to bolster the demand for treasury and other fixed-income securities at the expense of equities; the price of crude oil moved up, as did the prices of gasoline and home heating oil; and consumer confidence sagged further.",LABEL_1,0.9933249354362488
4,"after picking up in january, payroll employment and manufacturing production turned down again in february and march.",LABEL_0,0.9961186051368713
5,"when the onset of the war became imminent, financial markets rallied, and the price of crude oil dropped back.",LABEL_2,0.9186992049217224
6,"market participants seemed buoyed simply by the elimination of uncertainty about the timing of the start, and hence the end of hostilities, although a still-significant amount of unease inevitably remained about the way the war might progress and how severely it might disrupt oil production and economic activity.",LABEL_2,0.7712487578392029
7,"for that reason, the federal open market committee, at its march 18 meeting, refrained from making a determination about the balance of risks with respect to its long-run goals of price stability and sustainable economic growth.",LABEL_2,0.9992284178733826
8,"the price of crude oil is now well below its peak of early march, as the potential for serious supply disruptions in world oil markets has diminished.",LABEL_0,0.8679803013801575
9,"consistent with this, the persistent high level of new claims for unemployment insurance suggests that firms may still be finding it possible to meet their customers' tepid increases in demand with a leaner workforce.",LABEL_0,0.9741421341896057
10,"fundamentally, the long-run growth potential of the economy remains solid.",LABEL_2,0.9097128510475159
11,"as you may know, the consensus of economic forecasters is that a material rebound in economic activity will develop in the second half of this year, and certainly a number of elements should be working in that direction.",LABEL_2,0.997882068157196
12,"in addition, businesses should see some relief from the pressure on profit margins that had developed in recent months as energy prices rose sharply, and improvement on this front could be a positive development for capital spending.",LABEL_2,0.5936360955238342
13,"as you know, core prices by many measures have increased very slowly over the last six months.",LABEL_1,0.9965934157371521
