Unnamed: 0,sentence,label,score
0,"these proposals would allow the federal reserve to pay interest on balances held by depository institutions at reserve banks, provide the board greater flexibility in setting reserve requirements, and permit depository institutions to pay interest on demand deposits.",LABEL_0,0.9813327193260193
1,"1 and 2)the first two of the board's priority items relate to reserve requirements, which exist to assist the federal reserve conduct monetary policy.",LABEL_2,0.674554169178009
2,having the authority also to pay interest on contractual clearing and excess reserve balances as well as required reserves would enhance the federal reserve's ability to efficiently conduct monetary policy.,LABEL_0,0.9900001287460327
3,"in order for the federal open market committee (fomc) to conduct monetary policy effectively, it is important that a sufficient and predictable demand for balances at the reserve banks exist so that the federal reserve knows the volume of reserves to supply (or remove) through open market operations to achieve the fomc's target federal funds rate.",LABEL_0,0.9923841953277588
4,authorizing the federal reserve to pay explicit interest on contractual clearing balances could potentially provide a demand for voluntary balances that would be stable enough for monetary policy to be implemented effectively through existing procedures without the need for required reserve balances.,LABEL_0,0.9640999436378479
5,"in these circumstances, the board, if authorized, could consider reducing--or even eliminating--reserve requirements, thereby reducing a regulatory burden for all depository institutions, without adversely affecting the federal reserve's ability to conduct monetary policy.",LABEL_0,0.998791515827179
6,having the authority to pay interest on excess reserves also could help mitigate potential volatility in overnight interest rates.,LABEL_1,0.8705572485923767
7,"if the federal reserve was authorized to pay interest on excess reserves, and did so, the rate paid would act as a minimum for overnight interest rates, because banks generally would not lend to other banks at a lower rate than they could earn by keeping their excess funds at a reserve bank.",LABEL_0,0.9754164814949036
8,"although the board sees no need to pay interest on excess reserves in the near future, the ability to do so would be a potentially useful addition to the monetary policy toolkit of the federal reserve.",LABEL_0,0.9584735035896301
9,interest on demand deposits (matrix no.,LABEL_1,0.8943287134170532
10,3)another priority item for the board would repeal the statutory restrictions that currently prohibit depository institutions from paying interest on demand deposits.,LABEL_0,0.9001869559288025
11,"as a practical matter, these restrictions currently do not impede the payment of interest on consumer deposits because depository institutions generally are permitted to offer individuals interest-bearing negotiable order of withdrawal (now) accounts, which are checkable transaction accounts similar to demand deposits.",LABEL_0,0.7858893871307373
12,"to compete for the liquid assets of businesses, however, banks have been compelled to set up complicated procedures to pay implicit interest on compensating balance accounts and they spend resources--and charge fees--for sweeping the excess demand deposits of businesses into money market investments on a nightly basis.",LABEL_0,0.9821360111236572
13,"moreover, from the standpoint of the overall economy, the expenses incurred by institutions of all sizes to implement these programs are a waste of resources and would be unnecessary if institutions were permitted to pay interest on demand deposits directly.",LABEL_0,0.9953545928001404
14,"for these reasons, the board's proposed amendment would allow all depository institutions that have the legal authority to offer demand deposits to pay interest on those deposits.",LABEL_0,0.5243629813194275
15,"the amendment would eliminate the need for banks to operate, and business customers to pay for, sweep and compensating balance arrangements to pay or earn interest on demand deposits.",LABEL_0,0.8813831806182861
16,"the board believes that, once enacted, the authorization for depository institutions to pay interest on demand deposits should become effective promptly.",LABEL_1,0.9330344796180725
17,s. 1586 would achieve this goal by requiring that the authority to pay interest on demand deposits become effective no later than 90 days after enactment.,LABEL_1,0.9319962859153748
18,"these provisions would permit banks to sweep balances from demand deposits into mmdas each night, pay interest on them, and then sweep them back into demand deposits the next day.",LABEL_0,0.9392266869544983
19,"moreover, as the board has explained in previous testimonies, this type of account would represent an inefficient, more costly and less readily available alternative to interest-bearing demand deposits.",LABEL_0,0.9885585904121399
20,"it results in better banking services for households and small businesses, lower interest rates on loans, and higher interest rates on deposits.",LABEL_1,0.8538777232170105
21,"industrial loan companiesas i noted earlier, the board strongly supports amendments that would allow depository institutions to pay interest on demand deposits and allow banks to open de novo branches on an interstate basis.",LABEL_0,0.8405169248580933
22,why does this growth and potential further expansion of ilcs matter?,LABEL_1,0.9374393820762634
23,authorize depository institutions to pay interest on demand deposits (matrix no.,LABEL_1,0.9449658393859863
24,3) amendment repeals the provisions in current law that prohibit depository institutions from paying interest on demand deposits.,LABEL_0,0.7728496789932251
25,"if adopted, the amendment would allow all depository institutions that have the authority to offer demand deposits to pay interest on those deposits.",LABEL_1,0.5340923070907593
26,"65) these amendments would: (a) allow lenders to rely on information from licensed surveyors to determine whether a property is in a flood zone, if the flood map is more than ten years old; (b) increase the ""small loan"" exception to the flood insurance requirements from $5,000 to $20,000 and adjust this amount periodically based on changes in the consumer price index; (c) reduce the forty-five-day waiting period required after policy expiration before a lender can ""force place"" flood insurance by fifteen days to coincide with the thirty-day grace period during which flood insurance coverage continues after policy expiration, which would better enable lenders to avoid gaps in coverage on the relevant collateral; and (d) give the federal banking agencies discretion to impose civil money penalties on institutions found to have engaged in a pattern or practice of violating the flood insurance requirements.",LABEL_0,0.9513737559318542
