Unnamed: 0,sentence,label,score
0,"monetary policy this year has confronted an economy that slowed sharply late last year and has remained weak this year, following an extraordinary period of buoyant expansion.",LABEL_0,0.9985451698303223
1,"by aggressively easing the stance of monetary policy, the federal reserve has moved to support demand and, we trust, help lay the groundwork for the economy to achieve maximum sustainable growth.",LABEL_0,0.9987746477127075
2,"our accelerated action reflected the pronounced downshift in economic activity, which was accentuated by the especially prompt and synchronous adjustment of production by businesses utilizing the faster flow of information coming from the adoption of new technologies.",LABEL_2,0.83282470703125
3,"a rapid and sizable easing was made possible by reasonably well-anchored inflation expectations, which helped to keep underlying inflation at a modest rate, and by the prospect that inflation would remain contained as resource utilization eased and energy prices backed down.",LABEL_2,0.9954684376716614
4,"in addition to the more accommodative stance of monetary policy, demand should be assisted going forward by the effects of the tax cut, by falling energy costs, by the spur to production once businesses work down their inventories to more comfortable levels, and, most important, by the inducement to resume increases in capital spending.",LABEL_0,0.9992916584014893
5,such innovation has been the driving force raising the growth of structural productivity over the last half-dozen years.,LABEL_2,0.8745034337043762
6,"to be sure, measured productivity has softened in recent quarters, but by no more than one would anticipate from cyclical influences layered on top of a faster long-term trend.",LABEL_2,0.9789749979972839
7,"certainly, should conditions warrant, we may need to ease further, but we must not lose sight of the prerequisite of longer-run price stability for realizing the economy's full growth potential over time.",LABEL_2,0.9738296866416931
8,"the synergies of key technologies markedly elevated prospective rates of return on high-tech investments, led to a surge in business capital spending, and significantly increased the growth rate of structural productivity.",LABEL_1,0.647710919380188
9,"the capitalization of those higher expected returns lifted equity prices, which in turn contributed to a substantial pickup in household spending on a broad range of goods and services, especially on new homes and durable goods.",LABEL_1,0.5696625709533691
10,"the evident attractiveness of investment opportunities in the united states induced substantial inflows of funds from abroad, raising the dollar's exchange rate while financing a growing portion of domestic spending.",LABEL_0,0.9857136011123657
11,"by early 2000, the surge in household and business purchases had increased growth of the stocks of many types of consumer durable goods and business capital equipment to rates that could not be sustained.",LABEL_1,0.9742929935455322
12,"even though demand for a number of high-tech products was doubling or tripling annually, in some cases new supply was coming on even faster.",LABEL_1,0.9879651665687561
13,"clearly, some moderation in the pace of spending was necessary and expected if the economy was to progress along a more balanced growth path.",LABEL_2,0.972211480140686
14,"growth of outlays of consumer durable goods slowed in the middle of 2000, and shipments of nondefense capital goods have declined since autumn.",LABEL_0,0.9820764660835266
15,but these improvements apparently have not solved the thornier problem of correctly anticipating demand.,LABEL_2,0.9975079298019409
16,"of course, the timing and force with which that process of recovery plays out will depend on the behavior of final demand.",LABEL_2,0.997545063495636
17,"in that regard, the demand for capital equipment, particularly in the near term, could pose a continuing problem.",LABEL_0,0.5262749791145325
18,"despite evidence that expected long-term rates of return on the newer technologies remain high, growth of investment in equipment and software has turned decidedly negative.",LABEL_0,0.7798629403114319
19,"gains in compensation per hour picked up over the past year or so, responding to a long period of tight labor markets, the earlier acceleration of productivity, and the effects of an energy-induced run-up in consumer prices.",LABEL_1,0.9988757371902466
20,"the faster upward movement in hourly compensation, coupled with the cyclical slowdown in the growth of output per hour, has elevated the rate of increase in unit labor costs.",LABEL_1,0.9988517761230469
21,"the decline in energy prices since the spring, however, should be contributing positively to margins in the third quarter.",LABEL_0,0.8187564611434937
22,"moreover, the rate of increase in compensation is likely to moderate, with inflation expectations contained and labor markets becoming less taut in response to the slower pace of growth in economic activity.",LABEL_0,0.9975914359092712
23,"in addition, continued rapid gains in structural productivity should help to suppress the rise in unit labor costs over time.",LABEL_2,0.9979803562164307
24,"when they do, growth in that sector presumably will not return to the outsized 50 percent annual growth rates of last year, but rather to a more sustainable pace.",LABEL_2,0.9969749450683594
25,"of course, investment spending ultimately depends on the strength of consumer demand for goods and services.",LABEL_2,0.9969870448112488
26,"here, too, longer-run increases in real incomes of consumers engendered by the rapid advances in structural productivity should provide support to demand over time.",LABEL_2,0.5864993333816528
27,"and thus far this year, consumer spending has indeed risen further, presumably assisted in part by a continued rapid growth in the market value of homes, from which a significant amount of equity is being extracted.",LABEL_1,0.9943697452545166
28,"importantly, the same pressure on profits and the heightened sense of risk that have held down investment have also lowered equity prices and reduced household wealth despite the rise in home equity.",LABEL_0,0.8979698419570923
29,"we can expect the decline in stock market wealth that has occurred over the past year to restrain the growth of household spending relative to income, just as the previous increase gave an extra spur to household demand.",LABEL_2,0.9181914925575256
30,"furthermore, while most survey measures suggest consumer sentiment has stabilized recently, softer job markets could induce a further deterioration in confidence and spending intentions.",LABEL_0,0.9990627765655518
31,economic activity has held up remarkably in the face of a difficult adjustment toward a more sustainable pattern of expansion.,LABEL_2,0.9985706210136414
32,the economic developments of the last couple of years have been a particular challenge for monetary policy.,LABEL_0,0.9986518621444702
33,the shortfall of saving to finance investment showed through in a significant rise in average real long-term corporate interest rates starting in early 1999.,LABEL_1,0.9989160299301147
34,"by summer of last year, it started to become apparent that the growth of demand finally was slowing, and seemingly by enough to bring it into approximate alignment with the expansion of potential supply, as indicated by the fact that the pool of available labor was no longer being drawn down.",LABEL_2,0.5919076800346375
35,"it was well into autumn, however, before one could be confident that the growth of aggregate demand had softened enough to bring it into a more lasting balance with potential supply.",LABEL_2,0.9958651065826416
36,"growth continued to decline to a point that by our december meeting, the federal open market committee decided that the time to counter cumulative economic weakness was close at hand.",LABEL_0,0.9992367625236511
37,"we viewed the faster downshift in economic activity, in part a consequence of the technology-enhanced speed and volume of information flows, as calling for a quicker pace of policy adjustment.",LABEL_1,0.9803740978240967
38,"most long-term interest rates, however, have barely budged despite the appreciable reductions in short-term rates since the beginning of the year.",LABEL_0,0.9986671805381775
39,this has led many commentators to ask whether inflation expectations have risen.,LABEL_1,0.9989693760871887
40,"beyond that, it is difficult to judge whether long-term rates have held up because of firming inflation expectations or a belief that economic growth is likely to strengthen, spurring a rise in real long-term rates.",LABEL_1,0.9966758489608765
41,one measure often useful in separating the real interest rates from inflation expectations is the spread between rates on nominal ten-year treasury notes and inflation-indexed notes of similar maturity.,LABEL_2,0.8908365368843079
42,"by the nature of the indexed instrument, the spread between it and the comparable nominal rate reflects expected cpi inflation.",LABEL_2,0.9341127276420593
43,"while actual cpi inflation has picked up this year, this rise has not been mirrored uniformly in other broad price measures.",LABEL_1,0.9933496713638306
44,"for example, there has been little, if any, acceleration in the index of core personal consumption expenditure prices, which we consider to be a more reliable measure of inflation.",LABEL_2,0.9950646162033081
45,"moreover, survey readings on long term inflation expectations have remained quite stable.",LABEL_2,0.9978929758071899
46,the lack of pricing power reported overwhelmingly by business people underscores the quiescence of inflationary pressures.,LABEL_1,0.9024150371551514
47,"businesses are experiencing the effects of softer demand in product markets overall, but these effects have been especially marked for many producers at earlier stages of processing, where prices generally have been flat to down thus far this year.",LABEL_0,0.9219582676887512
48,"with energy prices now also moving lower and the lessening of tautness in labor markets expected to damp wage increases, overall prices seem likely to be contained in the period ahead.",LABEL_0,0.9090354442596436
49,"forecasts of inflation, however, like all economic forecasts, do not have an enviable record.",LABEL_2,0.9944429993629456
50,"faced with such uncertainties, a central bank's vigilance against inflation is more than a monetary policy cliche; it is, of course, the way we fulfill our ultimate mandate to promote maximum sustainable growth.",LABEL_1,0.997861921787262
51,a central bank can contain inflation over time under most conditions.,LABEL_2,0.7566505074501038
52,but do we have the capability to eliminate booms and busts in economic activity?,LABEL_2,0.9878596663475037
53,"can fiscal and monetary policy acting at their optimum eliminate the business cycle, as some of the more optimistic followers of j.m.",LABEL_2,0.5401409864425659
54,"as i have noted in recent years, our only realistic response to a speculative bubble is to lean against the economic pressures that may accompany a rise in asset prices, bubble or not, and address forcefully the consequences of a sharp deflation of asset prices should they occur.",LABEL_2,0.8847917318344116
55,"while we are limited in our ability to anticipate and act on asset price bubbles, expectations about future economic developments nonetheless inevitably play a crucial role in our policymaking.",LABEL_2,0.9976573586463928
56,"if we react only to past or current developments, lags in the effects of monetary policy could end up destabilizing the economy, as history has amply demonstrated.",LABEL_0,0.9984579086303711
